µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
-0.0039339065551757,0.0,0.0,-0.0020423531532287,-0.0139325857162467,-0.0339150428771973,0.0,0.0
-0.0104909995570779,-0.0008624047040939,-0.0055489945225417,-0.0315648826654069,0.0,-0.0166085277063148,-0.0102651101769875,-0.0204326934181154
0.0,-0.0133473426103587,-0.0120145074712732,0.0,-0.0188862177310489,-0.0265452351110675,-0.0015962141333141,0.0
0.0,-0.0068179724489225,0.0,-0.0191710025514356,-0.0242100571147987,-0.0046157981479337,-0.0248691606544424,-5.89674162387865e-07
-0.0271935028399843,0.0,-0.021500033550101,-0.0024335475102628,-0.0108797593570964,-0.0092379685811718,-0.0214401388236805,-0.0166910695595963
-0.0036519008312803,-0.0280881053583073,0.0,-0.0263030438288485,-0.0099818663142832,0.0,-0.0056203699043451,-0.0094290103286407
-0.016217802545567,-0.00758250972881,-0.0062377444861208,0.0,-0.0214471007831438,-0.0132671550679513,-0.0098207426048331,-0.0089533525187621
-0.0018347745935898,0.0,0.0,-0.0106695515569299,0.0,0.0,-0.026894806069321,-0.0061698891739869
-0.013051485439064,-0.002093985676765,-0.0028928625397381,-0.0154372828546911,-0.0126277300296307,-0.0127159740077329,-0.0015366094885385,-0.0066782231442621
0.0,-0.0030517578124995,-0.0097325869968956,-0.0002086162567138,-0.0360161066055253,-0.0035375356674192,-0.034347176551818,-0.0200337833828386
-7.82310962677002e-05,-0.0018119812011718,-0.0095963478088374,0.0,-0.0325888395309404,0.0,-0.0213831663131707,-0.0022451082865386
0.0,0.0,-0.0046343526004675,-0.014341960195452,-0.017830243450585,-0.0230491970432918,-0.0160467607202002,-0.0246605745309745
0.0,-0.0113885151222344,-0.0209445549574276,-0.020387679493675,0.0,0.0,-0.0116693991003554,-0.0161090024953905
-0.0064000950982663,-0.0076426108411871,0.0,-0.0131583506741055,-0.0295148704998072,-0.0221133135105784,-0.027789788248437,-0.0056961446193653
-0.0006036361248771,0.0,-0.0213577508812255,-0.0076859081421085,-0.0004489465214025,-0.0038695044355447,0.0,-0.0071278354422996
-0.0098867813555916,-0.0078758478963578,-0.0093641860258604,-0.0015329435831512,-0.0086109594844487,-0.0083756737871105,-0.0094432512766933,0.0
0.0,-0.0058995644517803,-0.017154031711931,-0.002736221265998,-0.008512892866884,0.0,-0.0244994587317708,-0.0241856506280285
-0.0083736376836895,-0.0145514262840143,-0.0245593338539554,0.0,-0.0087107327999516,-0.0125611637486143,-0.0371694526014226,-0.018541164334035
0.0,0.0,-0.0031994007128688,-0.0324675929732612,-0.0165020319400324,0.0,-0.0221967735948658,-0.0114201037730601
-0.0013488796466045,-0.0061167319349375,-0.013465725804112,-0.0060260324400527,-0.0251637314312054,-0.0079193430234507,-0.0458340221031894,-0.0138818491685198
-0.015967567894891,0.0,-0.000274736529245,-0.0056803312068796,-0.024708036944989,0.0,-0.0446777661793609,0.0
-0.0014369883795231,-0.0085546788899963,0.0,-0.0081479463810074,-0.003782983257645,-0.0099291237648051,-0.0372190157420251,-0.0184421735611071
-0.0146251651532001,-0.0084941326687357,-0.007762742831797,-0.0202000112611156,0.0,-0.0311252088167839,-0.0318904346839193,0.0
0.0,-0.0093872607638814,-0.0034245904952747,-0.0131785898130996,-0.0124291234635006,0.0,-0.0264426443362624,-0.0132328659909486
-0.0229167162145139,0.0,0.0,-0.0214159574275827,-0.005339280790892,0.0,-0.0281474113616527,0.0
0.0,-0.0067174919716417,-0.0156588339641415,-0.0033795747989771,-0.0241769393018805,-0.0104059609230083,-0.013655312840821,-0.0042300252266163
0.0,-0.0069280627128778,-0.0256257963737128,-0.0168621511536946,-0.0127955622054439,-0.0320788831331902,0.0,-0.013052782354998
-0.0107100931927562,-0.0120165059342976,-0.0163519826646013,0.0,-0.0248180178459725,-0.0119020696729422,-0.0032202257723827,-0.0065524436649859
-0.0245758565142751,-0.0161168863996854,-0.0089754063922602,0.0,-0.0270380231086154,-0.0038335565477609,-0.0154742662436536,-0.0013451717677517
0.0,-0.0042776105048947,-0.014245126008344,-0.0168880873059702,-0.0166491323135971,0.0,-0.014058572141554,-0.0068849713223686
0.0,0.0,-0.0137216709374468,-0.0101331034706451,-0.0162350098558324,-0.0235090391552579,-0.0236218001416126,-0.0089127989463559
-0.0038142692763134,-0.0029027947060158,0.0,0.0,-0.0250590880445556,0.0,-0.0139629150303922,-0.0059883622474898
-0.0417231086796699,-0.0028749468681503,-0.0207107056660798,-0.0071921891832875,-0.0198765940047598,0.0,-0.0552359125286876,-0.0205331652743093
-0.0138302753495063,-0.0076167800936191,-0.0197112640402188,0.0,-0.0166019127361494,-0.0178113433485372,-0.0664681033322068,-0.0078989068429256
0.0,-0.022363228920061,-0.0044008844305016,-0.0149023313113652,-0.0219071228195371,-0.0107480573802581,-0.0571973251036391,-0.0024127109729412
-0.0046502753310946,0.0,-0.0157363155582249,-0.0070321779659785,-0.0173842590163977,-0.0067757081837067,-0.0427689887476184,-0.0008059398449284
0.0,-0.011456706234505,-0.0271288168078827,-0.0037712602202106,0.0,0.0,-0.0511413815694575,-0.0048564871390066
-0.0031267409212887,0.0,-0.0114185520662686,0.0,-0.0237451342400152,-0.0046501227188855,-0.0332752376521341,-0.0132579662022179
0.0,-0.0143869314342733,-0.0009425342656075,-0.0137079274281855,-0.0197662564460179,-0.0070721240869411,-0.0207343928146908,-0.0031631134334018
-0.0129152527451986,0.0,-0.0009670451414574,-0.0078426587518856,-0.009854202809203,-0.0201004799690203,-0.0380353975643004,0.0
-0.0122018230956229,-0.0162267753414804,0.0,-0.0033100807478456,-0.0132547776170637,-0.0335190861879855,-0.0484340704931763,0.0
-0.0218125608561994,0.0,-0.0036645454462627,-0.0156680381486374,-0.0056279738477791,-0.0062173436622743,-0.0497434560519947,-0.0103500560080581
-0.002979319194905,-0.0195455528321355,-0.007432624799194,-0.0011218798223318,-0.0006838983870851,-0.002469812185927,-0.0566853998312664,-0.0126158884881458
0.0,-0.0147955026477566,-0.0131791815734814,-0.0248205149546257,0.0,-0.0221738882828499,-0.0521717949923166,-0.0130161449002719
-0.0051366514526298,-0.0141008291393514,-0.0065178610384455,-0.0116098439320917,-0.0047801645268912,-0.0036150546899682,-0.0472613051196724,-0.0012094969861205
-0.0108906200953873,-0.0230789184570308,-0.0217327704796419,-0.0123262405395503,-0.0067021697759617,-0.0322957833607989,-0.0437129824754638,-0.0225504239400225
0.0,-0.0070571899414062,-0.0005685366117034,0.0,-0.0126255303621277,-0.0264743963877356,-0.0378035387399209,-0.0042319297790522
-0.0059327825770827,0.0,0.0,-0.0057269935496151,-0.0224153487215497,-0.0336974529394256,-0.0452229358183396,-0.0279570425239699
-0.0071121196794692,-0.0105927756521851,-0.0104123998122909,-0.0112007255665958,-0.010592213438938,-0.0127544335555285,-0.0593867908231682,-0.0161503946098187
-0.0010693292566248,-0.0253238707652441,-0.0155845364828855,-0.0154084711910265,0.0,0.0,-0.0486756791012719,0.0
-0.0282759983725587,-0.0146980374666308,-0.0330842775801674,0.0,-0.035441415326452,-0.0220952983769704,-0.0522815849525997,0.0
0.0,-0.0072364718107129,-0.0118973610103272,-0.0400821120616865,-0.0097412895990789,-0.0283193938948676,-0.0607456283390417,-5.88000248697984e-05
-0.0125545895491737,0.0,0.0,0.0,0.0,-0.0101478288968324,-0.0471859632297789,-0.0185844600343312
-0.0046044504935167,-0.0289847084786743,-0.0030391383916137,-0.0028802314773201,-0.0403125373850308,-0.0134859212928184,-0.0383833501076358,0.0
-0.0110289963361394,0.0,-0.0349488885452345,-0.0080870231613516,-0.016568473147341,-0.0040703558955663,-0.0506414562306134,-0.0230292556807392
-0.0191671507699143,-0.0107288360595703,-0.0347296396891268,-0.0094175338745117,0.0,-0.0059279528531144,-0.0723682217145427,-0.0086545944213858
-0.0094090189252575,-0.0050067901611323,-0.0143845876057931,-0.008702278137207,-0.0113008171319922,-0.0076835805719528,-0.0383281597646898,0.0
0.0,-0.0018216669559474,-0.0227484075973416,-0.0162316719070077,-0.0201369611750084,0.0,-0.0481346806022134,-0.0089188339188683
-0.0130906540434799,-0.0153444707393637,0.0,-0.0080870231613516,-0.0202347548474751,-0.022060121409593,-0.0508573068013631,-0.0091056106612073
-0.0061739896004589,-0.0012669624923908,-0.0153866152035196,-0.0042401757064536,-0.0251623646473376,0.0,-0.0463482529581636,-0.0023963749266044
-0.0097700995997174,-0.0195365136978776,-0.0022908270558748,0.0,-0.031255679147099,0.0,-0.046857965108779,-0.0008948742915351
-0.00618391803944,-0.0143189245345425,-0.0031133274037564,-0.0056257258848719,-0.0289205741716796,-0.004390838319582,-0.0450731001314122,-0.0057808459233059
-0.0120450045401634,-0.0192370353103417,0.0,-0.0069274451854424,-0.0191542847896051,-0.0076769454406879,-0.0453451614711389,-0.0057098567628459
-0.0060820144135487,-0.0146962702274314,-0.0008138983199972,-0.0070918654923191,0.0,-0.0124455493112838,-0.0532354316272228,-0.0257035018876182
-0.000881715444847,-0.0186823308467861,-0.0120408367365576,-0.0208286531103234,-0.007132759856173,-0.0077983554960634,-0.0559602250448956,-0.0072936294600356
-0.0018340562050731,-0.0093731941818444,-0.0244465212093785,-0.0168207482829228,-0.0059806958889459,-0.0106596107338468,-0.0614671309527526,0.0
0.0,0.0,-0.0237484991750152,-0.0022676320732393,-0.0229220557378287,-0.0129920435385464,-0.0679397184346977,-0.0200637280513012
-0.0062641276494535,-0.0006509758188126,-0.0116963962514129,0.0,-0.0253553223444405,-0.0187393018982409,-0.0687797313239114,-0.0063530505131503
-0.02651270143111,-0.0157709659095628,-0.023872977488534,-0.017085779645019,-0.0260842188144172,0.0,-0.0647627736804925,-0.0382301509522998
-0.0434234151053436,-0.0027575636663286,-0.0036246319678425,-0.0125462437576016,-0.02013739506955,-0.006714866970531,-0.0700445926985835,-0.0128867924070744
-0.0102662271682501,-0.0174007165988757,-0.0277221421600418,-0.0122982422940119,-0.006561176793433,0.0,-0.0715121665275984,-0.0051864087153643
-0.0013368103480164,-0.0215636911857198,-0.0027954359649551,-0.0109135093713739,-0.0147164892984826,0.0,-0.0752148706888929,0.0
-0.025876918553501,-0.0136762883931696,-0.0140183428856699,-0.0085197406958705,-0.0144917114520531,-0.015121006939006,-0.0902732378477933,-0.0076726143185514
-0.0047144712880191,-0.0032269412518597,-0.0095559128870557,-0.0111875560833137,-0.0009418813715449,-0.0345335613625732,-0.0967374749661896,-0.0158960101543921
-0.003550706120821,-0.0127471035479418,-0.0047492018590362,-0.0057316480836431,-0.0053312094678401,-0.0210656512839082,-0.072286798919021,-0.0213270905078382
-0.0124289998221361,0.0,-0.0160223980811252,0.0,0.0,-0.0183052778510302,-0.0754141521087346,-0.0288352306063742
-0.0140809244338715,0.0,0.0,-0.0084108102829501,-0.0298631539351633,-0.0167052826090841,-0.0764077754581214,-0.0332191393899248
-0.0084893677210597,-0.0119247686306139,-0.0022718813956896,-0.0231597832330812,0.0,-0.0087816634968678,-0.0784442509941199,-0.0321671559286771
-0.0392283589831859,-0.0136933182916774,0.0,-0.0144221389124373,-0.0177021705307259,0.0,-0.0796773074394779,-0.022245949966134
-0.006621819920829,-0.0183835509233172,-0.0051252718549219,-0.0095453748751115,-0.0131543880949407,-0.0016794811623759,-0.0737468131895873,-0.0175947425304903
-0.0192863323415233,0.0,-0.0341740572669849,-0.0167502075782968,-0.0060780439525829,-0.0127686847311719,-0.0597894183516898,-0.0275557758868663
-0.0128348668416258,-0.0042915344238281,0.0,-0.0027691324551892,-0.030120213826496,-0.0035405158996544,-0.0634077743166366,-0.0209733843803397
-0.0114838282267167,0.0,-0.0334878762563058,-0.0101551413536063,0.0,0.0,-0.0627576962307319,-0.019110739231109
-0.0140922687326785,-0.0042114348616446,-0.0188740765831108,-0.0195390869824519,-0.034771005933482,-0.0236457795835991,-0.068761327974544,-0.0145549056469456
-0.01245166640728,-0.0169744400773193,-0.0174052838701739,-0.0186376879961845,-0.0272178246329213,0.0,-0.0590974796882795,-0.0077074291766616
-0.010362705469924,-0.0153291493639975,-0.0371574899007834,-0.0075620409022185,-0.0393593427342458,-0.0102785190212755,-0.0636606281706671,-0.010208779114065
-0.0148756530308791,-0.0126756042199241,-0.0254033626466899,-0.0021622566889969,-0.0142864734338601,-0.0220299642090174,-0.07491153546621,-0.0017180846261315
-0.0145293050583035,-0.0096022278113232,-0.0157635786781758,0.0,-0.0233836620641841,0.0,-0.0757608408118393,0.0
-0.0104591837716024,-0.007902356983656,-0.0044862885822853,-0.0162829126143875,-0.0202453020411424,-0.0061882575086642,-0.0851055105976355,-0.0072585085048155
-0.0236290118967473,-0.0286684127058816,0.0,-0.0199564383365196,-0.0166511939217637,0.0,-0.0581996612295739,-0.0220012928669642
0.0,-0.0161590485367906,-0.0113256101030834,-0.0124134687491879,-0.022449453050891,-0.0138018319072786,-0.0757186673851586,-0.016622516947487
-0.0051856040954589,-0.0001561641693097,-0.0091095765431701,-0.0060384090130112,-0.0221729278564449,-0.0207861264546676,-0.080773043271406,-0.019431114196776
-0.0270009040832511,-0.0164711475372301,-0.0082552433013893,-0.0081750062795746,0.0,0.0,-0.0806052412025389,-0.018874804178872
-0.0422335579060009,-0.0061903090681867,-0.0178409294070034,0.0,-0.0032985553843898,-0.0151421835956445,-0.0727861772983613,-0.0202528899535519
-0.0300072715617699,-0.0022592453751704,-0.0236439033566644,-0.0176219977080203,-0.0113045825855802,-0.0400596647523315,-0.068849659131766,-0.0207153692220627
-0.0123837851291055,-0.017308023570541,-0.0300446689575868,-0.0069904086840586,-0.0220560725081067,-0.0271665017076379,-0.0686501333400287,-0.0205569923903641
-0.032382983805288,0.0,-0.0219860296795678,-0.0149190621211459,-0.023372082575591,-0.0249704600179386,-0.0665552698007297,-0.0233650587954453
-0.0186385921224428,-0.006698044137329,-0.0105581063677924,-0.0135077684640295,-0.0274110747730392,-0.0283717234130472,-0.0664561554530709,-0.0046093878191337
-0.0186106301540949,-0.0137403514637446,-0.0231226741820585,-0.005700795680414,-0.022528201783883,-0.0124666134250082,-0.0743760300770842,-0.0255372662359337
-0.0133849098347119,-0.0060425605624909,-0.0218940452517311,-0.003652275504109,-0.0014508113963511,-0.038078050905217,-0.0713178307231328,0.0
0.0,-0.0195159111171952,-0.0232862754880132,0.0,0.0,-0.0029140501283107,-0.0735834639109265,0.0
-0.0029639115796928,-0.0041887256846915,-0.0072756946533889,-0.0045512032209424,-0.0187778170454589,0.0,-0.0733874489992461,-0.0110202492263016
0.0,-0.0055089871126696,0.0,-0.0186787397146708,-0.0081728981578652,-0.0156398422127992,-0.0751107635527226,-0.0247955702700549
-0.0022298100463729,-0.0090107043546137,-0.0130371935576443,-0.0148832602665387,-0.016503424779142,-0.03617646231194,-0.0549877028191048,-0.0069935736101496
-0.0022135179199152,-0.0135496166004634,0.0,-0.0123214962231581,-0.0230646435868609,-0.0260990259844052,-0.0672025958116762,-0.0369813580328093
0.0,-0.0134393665538326,-0.014695965998363,-0.0130975922871994,-0.0167512591230956,-0.0055311721764015,-0.0469931409524957,-0.0116560321039063
-0.0126713511474694,-0.0071302334505611,-0.0133795850068084,-0.0110126654020219,-0.0142525719249551,-0.019772430917226,-0.110707604843126,-0.0020663323957066
-0.0066405537597464,0.0,-0.008936393997097,-0.0138929061687341,-0.0173378898059975,-0.0114604029450778,-0.0753278914161497,-0.032424888714317
