µA1
-0.0103712081909179
-0.014448189176619
-0.027990317903459
-0.0258801142070326
-0.0242345809023479
-0.0220186234433551
-0.0208499272968735
-0.0039577716961502
0.0
-0.0005086263020832
-0.017261505126953
-0.0082664502163725
-0.0183410632113611
0.0
-0.0361143391878381
-0.0209153849332543
-0.0290864427370825
-0.0301055920620751
-0.0325508105258138
-0.0235563795285408
-0.005024556472994
-0.0003160196988789
-0.0061028917116915
-0.014750786673723
-0.0219681701611451
-0.021074330652655
-0.0182781338178114
-0.0088068656623353
-0.0212656644483398
-0.0094102105018481
-0.0109055480908327
0.0
-0.0172290920697649
-0.0296916920573105
-0.0068682892135506
-0.0074050363886619
-0.0232054433593552
-0.0018132540086903
0.0
-0.0219535013030395
-0.0134084165067749
-0.0134434759645382
-0.0101435999085079
-0.0044599182729138
-0.0073567025538062
-0.0121630728244775
-0.00731274485588
-0.004608929884852
-0.0051215283747288
-0.0084977527449942
-0.0104430854291984
-0.0171538651018056
-0.023867569368041
-0.0081703074101814
-0.0215575091715426
-0.018734484910964
-0.0192485749721517
-0.0211939222936043
-0.0155076377268406
-0.0060092588256217
-0.0155839860410759
0.0
-0.0170875410248404
-0.0161722309712779
-0.0123932950373267
-0.0090937991927485
-0.0124696433515621
-0.0010606110124506
-0.0101585010697018
0.0
0.0
-0.004068414517205
0.0
-0.0160559747283427
-0.0132261616685845
-0.0123059688906598
-0.0085244213426127
-0.0114160416367886
-0.0023892853485072
-0.0048069526780044
-0.0057918368838712
-0.0110702081160096
-0.0101490454240262
-0.0147121609188599
-0.0183196494948439
-0.0193068053497318
-0.0074190261122317
-0.0036349261915639
-0.0141584933896108
-0.005132068922233
-0.0194683935577875
-0.0123489986766447
-0.0200109048323176
-0.0214745787988311
-0.0267509974285261
-0.0263076418088047
-0.0220492571025548
0.0
-0.0345107702783715
-0.0164244398051345
0.0
-0.0131512711256552
-0.0084160492612022
-0.0122613438717845
-0.0103871449565503
-0.0223412236292067
-0.022374373346785
-0.0196631570320743
-0.0243454690421331
-0.0095969986763181
0.0
-0.0106153644206671
-0.0058801425562141
-0.0102022743249996
-0.0040365409859373
0.0
-0.0176918730077784
-0.0261583090678663
-0.0040974225923777
-0.0158908603208001
0.0
-0.008968483627682
-0.0164716196248231
-0.0096791339987357
-0.0209969672615018
-0.0265913863825649
-0.0226577356347409
-0.0144251083072849
-0.0162085420206959
-0.027049401021365
-0.0064264497364316
-0.0225113014620897
-0.0009272823930567
-0.0194073127350498
-0.0035453395644543
-0.0229680513975342
-0.0171270520168979
-0.0212921908027233
-0.0210490665937711
-0.0229492288781317
-0.0228302753959328
-0.0218681987158292
-0.0178079452107612
-0.023890209439473
-0.0099355849016901
-0.0198215535707076
-0.0216099487213214
-0.0124224310622139
-0.0237401759091966
-0.012179465284393
-0.0139604669673132
0.0
0.0
-0.0091570480818328
-0.0248349140516075
-0.0227488244546927
-0.0216285363569401
-0.023238002942518
-0.0260414020536452
-0.02254041846206
-0.0099660236033102
-0.0317240401334266
-0.0057984768414712
-0.0447365022201537
-0.0135660693266655
-0.0353230060060672
-0.0170378583918663
-0.0306890020007051
-0.0481568364817158
-0.0303524538758207
-0.0425756161982619
-0.0218955732208789
-0.0374673785148558
-0.0330020994371228
-0.0676412092365986
-0.0474410125852683
-0.0253439905504096
-0.034706785473254
-0.0550389560577975
-0.0648943293686926
-0.0594781391648391
-0.0416629322427384
-0.0491322014518281
-0.0594529463811999
-0.0645322926927916
-0.0767613934518517
-0.0475160607741906
-0.0802485730126342
-0.0633922374001804
-0.0799278802588763
-0.0807156386282256
-0.0824560064958406
-0.0851619225826922
-0.0921486914527879
-0.106290274776317
-0.0861127560256653
-0.111222855443335
-0.118690632432145
-0.126635899003814
-0.128872134472208
-0.13538823568766
-0.122353122138588
-0.133648239541721
-0.153039456393488
-0.129040786769992
-0.143201818662597
-0.142569589272736
-0.160533378607917
-0.164679903402852
-0.17692461530346
-0.186788745901616
-0.179484553873589
-0.171236345984238
-0.189681470910236
-0.178088150211364
-0.194163610493978
-0.178280349904566
-0.181946758645628
-0.18753132975078
-0.17880298593256
-0.203933748056615
-0.198544937879963
-0.198887389604627
-0.195406193468435
-0.201940837237864
-0.186075768595309
-0.205009850841336
-0.187226933687514
-0.198064524148065
-0.187912685240427
-0.183008277006165
-0.171439402842259
-0.170351382226124
-0.184999833670254
-0.178668295993008
-0.167579380788706
-0.15886534804203
-0.143475144812474
-0.161950082489727
-0.153237284285456
-0.148341318425284
-0.144409623841085
-0.143806866934
-0.13223768780758
-0.124960875524326
-0.112926021605581
-0.117094954202476
-0.124124518600526
-0.116858077102627
-0.0981400664135076
-0.0927755187579385
-0.095527132490147
-0.0768127503818144
-0.0871850655871022
-0.0808768326764257
-0.0874371293020138
-0.0672975930909225
-0.0614617085389532
-0.0627857959657551
-0.0464599212289258
-0.0520704461520209
-0.0705648493273174
-0.0609180768145365
-0.0525822517535072
-0.0435393425907464
-0.0353252072959318
-0.0476179050138225
-0.0460809379684045
-0.0307226095448331
-0.03204702286132
-0.0271742977092705
-0.0342311544590983
-0.0250682344470041
-0.0359321096840733
0.0
-0.0085545430487888
-0.0030896864498984
-0.0031167598376401
-0.002063880681536
-0.0062568084731696
-0.0049667071529707
-0.0046383608442751
-0.0069256963987049
-0.0034905873634522
-0.0019699466779962
-0.00044328545015
-0.0308662116877522
0.0
-0.0135195759350668
-0.0019823584736068
-0.0176254336023467
-0.0084803868624694
-0.0093424007148483
0.0
-0.003919641979634
-0.0043053331409805
-0.008506968477405
-0.0065170339024824
-0.0090505871497342
-0.0149215082148706
-0.0062553359916208
0.0
-0.0151414558110073
0.0
-0.0020978866352744
-0.0086862249787371
-0.0181367797407971
-0.0151964828767038
-0.002713131575717
-0.0083490200153364
-0.016852036915085
-0.0100915074378787
-0.0252674077055842
0.0
-0.0150903854789514
-0.0092836584610289
-0.0173062602407258
-0.016275567491498
-0.0080860793822895
-0.0127705279746909
-0.0084009169903058
0.0
-0.0125261834075392
0.0
-0.0157054513128103
-0.0099010841158446
-0.0088651821084503
-0.0064051645955248
-0.0058462402069788
-0.0031407747019861
0.0
-0.0003581839142144
-0.0002762371863666
0.0
-0.0092831380975593
-0.0150877094711176
-0.0220161819015628
-0.0169798731803892
-0.0143423676490781
-0.0164586163009515
-0.0095588111435061
-0.0240656606542714
-0.0004329896532442
-0.0049910330213158
0.0
-0.0087398148025384
0.0
-0.0096783041954039
0.0
-0.0029101211111992
-0.007365719648078
-0.0121214733333778
-0.0171240406666375
-0.0211182994212527
-0.0107428684024616
-0.010849459795281
-0.0055298965889957
-0.0025370464534947
-0.0073607998524283
-0.0123683375682253
-0.0091454639224811
-0.0006773815365025
-0.018435342851696
0.0
-0.0049016132144734
-0.0002398330252615
0.0
-0.0219681606502724
0.0
-0.0069943032300252
-0.0032737554607429
-3.00448496639016e-05
-0.0082304260354598
-0.0071986620121118
-0.0118227645113844
-0.0085704502583076
-0.0065691295146402
-0.0040319681110516
-0.0017425332995209
-0.0104849338286862
-0.0153480563902024
-0.0058967561926683
-0.0103327370847434
0.0
-0.011014086859566
0.0
0.0
-0.0018011542944178
-0.0080941868474014
-0.0025324698211239
-0.00310345647567
-0.0017584908554059
-0.0071481460638872
-0.0115334987640378
-0.0121210302625381
-0.002678105374798
0.0
-0.0056417836362291
-0.0221705596489219
-0.0068370341417681
-0.001431300877117
-0.016041575387741
-0.0111778790596871
-0.0131519688779283
-0.0146603744072226
-0.0107709406969439
-0.005842044590496
-0.0114035659645169
-0.006474669858069
0.0
-0.008504654865215
-0.0225209773311183
-0.0190433282922537
-0.0182776988538601
-0.0089507655611467
-0.0012217604805193
