µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
-0.0123991568883248,-0.0061094760894775,0.0,-0.0042299429575596,-0.0216007232666011,-0.0037235021591177,-0.0134706497192374,-0.0290274620056152
-0.0032365122266728,0.0,0.0,0.0,0.0,-0.0201955986752478,-0.0031103180455303,-0.0129467613684633
0.0,-0.0078364100772887,-0.0098416348919268,-0.009864562889561,-0.0129869207739821,-0.0102003859744091,0.0,-0.0178092353356378
-0.0219315287597794,-0.0145998281859621,0.0,0.0,-0.0029219001488791,-0.0131173658469881,-0.0098659769989653,-0.0115830837034885
-0.0386196366333404,-0.010659302062769,-0.0220050419158708,-0.0069993942647874,-0.0065722495189053,-0.001445132921011,-0.0110694014210049,-0.0040727272660645
0.0,0.0,0.0,0.0,-0.0165066689381241,0.0,-0.0199931334562251,0.0
-0.0427562001220565,-0.0005073833667745,0.0,-0.029103460679063,-0.0006066948218221,-0.0221680487782949,-0.0178586977708428,-0.0017990878805012
-0.0135399884311482,-0.0062898449998867,-0.0120928743854156,-0.0002438152608048,-0.0348875299096103,0.0,-0.0177390008632616,-0.0177218357566744
0.0,0.0,-0.0155636807903639,-0.0101444228286169,0.0,-0.0201578659471124,-0.0174617993512318,-0.0015853007789701
-0.0034570693969726,-0.014943735940113,-0.0032186508178702,0.0,-7.94728597002248e-05,0.0,-0.0158037458147318,-0.015794038772583
-0.010371208190918,-0.0239866120474659,-0.0191926956176753,-0.010277543749126,0.0,-0.0111758708953857,0.0,0.0
0.0,-0.0047912139312469,-0.0068476656451816,-0.0144808104128682,-0.0139333618183928,-0.0238303618971258,-0.0062986489802403,-0.0075662974268198
0.0,-0.0002155762298805,0.0,0.0,-0.0118158447245751,0.0,-0.0319387583092876,-0.0140503204117217
-0.0266023128820549,-0.0098127351286185,-0.0124734631561672,-0.0141184217323458,-0.0179718608621848,-0.0141806554543225,-0.0035494993458926,-0.0141495168541956
-0.0095529306709085,-0.0249423121799461,-0.0193005774567827,-0.0063881195497206,-0.0106823469094719,-0.01250122539617,-0.0104676287711221,-0.0039836864675346
0.0,-0.0018968078674825,0.0,-0.0056690485934112,-0.0136363481588857,0.0,-0.0299484310510532,-0.0023741423085064
-0.0070941796309647,-0.0055822931219351,-0.0047721473988451,-0.0217806043209423,-0.0106383686300013,-0.0088664738588284,-0.0163625626735504,-0.0093744496171583
0.0,-0.0256698695011428,-0.0107759745636327,0.0,-0.005350292970736,0.0,-0.0089541386710969,0.0
-0.0181026206701063,0.0,-0.0053967523854217,0.0,-0.0059745895365868,0.0,-0.049376199904446,-0.0063033076003193
0.0,-0.0013663844094429,-0.0218909970306784,-0.0221732131826533,0.0,-0.0002510299974791,-0.0176490808336363,0.0
-0.013617239197,-0.0231726395564538,-0.0096446250031694,-0.0216969466768653,-0.009728672593066,-0.0274559708518121,-0.0403028364795781,-0.0156241207387584
-0.0044978044431367,0.0,-0.0149919615039908,-0.0088206314481347,0.0,-0.011962567559646,-0.0302197349509257,-0.0005883426401478
-0.0171546267801173,-0.0073358937277641,-0.018481215697185,-0.0083443649423466,-0.0312795132298733,-0.0124646275546039,-0.0414293987999979,0.0
-0.0116916371053808,-0.0005319193825874,-0.0186326097829577,0.0,-0.0054369479517655,-0.0163045476569841,-0.0385723664820805,-0.0045002220120937
0.0,-0.0156624543147545,-0.0106777721792768,-0.0134959153549241,-0.0215560525955323,0.0,-0.0414373800626033,-0.0263752693077657
0.0,-0.0309483778996009,0.0,-0.0123725004775954,0.0,-0.0031831562376409,-0.0413678588562272,0.0
-0.0140614461647708,-0.0088856144919242,-0.0206581595527209,0.0,-0.0131597012181532,-0.0117104152790835,-0.0339808735353899,-0.0160991432222803
-0.0070679234340786,0.0,-0.0145079975482076,-0.0234763865591958,0.0,-0.0227788113988936,-0.0399238899626506,-0.0334104639478019
-0.0286948634311557,-1.29997109343805e-06,-0.00039316364564,-0.0214059109566733,-0.0121305929496858,0.0,-0.036000095483137,0.0
