µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
-0.0169634819030757,-0.0061222485133578,-0.0263849894205723,-0.0120401382446289,-0.0006258487701416,-0.0011318922042846,-0.0001192092895507,-0.0149726867675779
0.0,-0.0109626063411785,-0.0107702281739971,0.0,-0.0177884649019688,0.0,0.0,-0.0161781907081602
-0.0030105817131689,-0.0249704795091275,-0.0197473499510017,-0.0182912141705551,0.0,-0.0097309245558623,-0.0141537020681425,-0.0009879469871518
-0.0037680293111028,-0.0022146123497275,-0.0175173045105068,0.0,-0.0041855042016362,-0.0027471362903773,-0.0384087737180673,-0.0346483255243003
-0.0039607956969827,-0.0242186923086705,-0.0076232568474939,0.0,0.0,-0.012927851159618,-0.007341914110745,-0.020593841318995
-0.0168293044006718,-0.0247592957981919,-0.0003240291225569,-0.0112053308263245,-0.0088760628216937,-0.0130042874567693,-0.015307850903903,-0.0282342836810048
-0.0027169560404578,-0.0195836577395567,-0.008430584181712,-0.0216959765677593,-0.0019882821624662,-0.0185310716619476,-0.0121359650514636,-0.0151334737921057
-0.0072891009040172,-0.0106560681680476,-0.0101344452963931,-0.0127603998407722,-0.0261118862238749,-0.0214464228007596,-0.0142181088449431,0.0
-0.0103061902336776,-0.0141735238555278,-0.015773706965976,-0.0115582952275872,-0.0248469479725142,-0.0267886901697644,-0.0117099116323514,0.0
0.0,-0.0023245811462395,-0.000635782877604,0.0,-0.0147411697789226,-0.0054890459234056,0.0,-0.0074505805969233
-0.019371509552002,-0.0213469777788431,0.0,-0.0141635537147513,0.0,-0.0437816706570703,0.0,-0.0185370445251459
0.0,-0.0137895694933829,-0.0075421625903496,-0.0141342679853542,-0.0084438146778214,-0.0267783292061217,-0.0129068066598845,-0.0086641521193079
-0.0030754405694697,0.0,-0.0152670779627643,0.0,-0.0214839911725545,-0.0316437594169234,-0.0165974925039334,-0.0082635669969014
-0.0028813571969488,-0.0080575224297208,-0.0241261560557641,-0.0178049474084347,-0.021765737323807,-0.0240675009823712,-0.001751917181202,-0.0121102714264651
-0.0026041342536085,0.0,-0.0234221269536424,-0.0211091247570447,-0.0158316309809859,-0.0162392684791756,-0.0155077504449737,-0.015230770028909
-0.0117009804924835,-0.0342059247937054,-0.0172700964892821,-0.0216274055469068,-0.0145353669887865,-0.0215656818881435,-0.0239505243963348,-0.0162404824124952
-0.0166689662893775,-0.0169423685789281,-0.0017841154828637,-0.0134874910986422,-0.0171843294936218,-0.0224409196150503,0.0,-0.0049366569792945
-0.0107528370184196,0.0,-0.0020601247282072,0.0,-0.0128169133523939,-0.0304846543903372,-0.0055469376676798,-0.0365591258741904
0.0,-0.0146136070335543,-0.0007251340947626,-0.005237241566645,-0.0038033712802326,-0.0215170386416662,-0.0343107528798833,-0.0151777057908464
-0.0074113101998789,-0.0150397808176943,-0.003862166289325,-0.0067482858025993,-0.0155292092283603,-0.0002329040016698,0.0,-0.0401244544708986
-0.0028425528327109,-0.0039751076595577,0.0,-0.0162513462078504,-0.0358211465867112,-0.0275797565662234,-0.0202691898729688,-0.0230985831392605
