µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
0.0,0.0,-0.0092188517252602,-0.0082254409790034,-0.010144710540771,0.0,-0.0235885381698604,-0.0085035959879544
-0.0012782402336597,-0.0026419293135404,0.0,-0.0151540540779624,-0.0147429644130166,-0.0060204474721103,-0.0087249354692171,-0.0075850273585969
0.0,0.0,-0.0160438163826861,-0.0101183153068019,-0.0217350781895216,-0.0212784798350185,-0.0048053188947956,-0.0324692939304632
-0.0126082797892755,-0.0149082943490386,0.0,-0.0071183562716239,-0.0124426992844595,-0.0064187839648663,-0.0223704449236817,0.0
-0.0206587016725148,0.0,0.0,-0.0297791919431285,-0.0011838412615827,0.0,-0.0008309697808114,-0.027360678239043
-0.0003221332884226,0.0,-0.0183486436302436,-0.0102751293459322,-0.0171267056134168,-0.00445958767969,-0.012639679938426,0.0
-0.0150482753865058,-0.0019119138521341,-0.0073877802986228,-0.0214918732205622,0.0,-0.002758730764649,-0.0087431796490714,-0.0087523370351905
-0.0037053250707685,-0.0153734581544991,0.0,-0.0156308912361656,-0.0001288135536015,-0.0260225289966909,-0.0072348193498325,-0.0312679395493527
-0.0151297426782548,-0.0113294227048746,-0.0004321724797287,-0.0191782213126617,-0.0167989055626094,-0.0171340948436405,-0.0285875721601767,-0.025634627996219
0.0,-0.0146627426147452,-0.014503796895345,-0.0194311141967773,-0.0169873237609863,-0.016870260238647,-0.038519501686096,-0.0075499216715491
0.0,-0.0015497207641592,-0.0188748041788735,-0.0032981236775713,-0.0051856040954589,-0.0067379474639888,-0.0193566083908081,0.0
-0.0041248858906328,-0.0001146690919986,-0.0085085242365796,0.0,0.0,-0.0036130899097766,0.0,-0.0036465450345226
-0.0228164135478437,0.0,0.0,-0.002701922009388,-0.0086137646576387,-0.0133213049266485,-0.0350194468434105,-0.0264074414088906
-0.0018513676308744,-0.0157310610013801,-0.0015338851596362,-0.0108862980826911,-0.0198934881695148,-0.027525197152831,-0.0103285381815806,-0.0274675138820564
0.0,-0.0061851873986733,-0.0112773756937523,-0.0037307733170846,-0.0089688327336428,-0.001500876797849,-0.013302599266675,-0.0075126168550458
-0.0060583313667583,-0.0014442071325757,-0.0087259430928678,-0.0217005417870806,-0.0016169521784648,0.0,0.0,-0.0054149683229041
-0.0271328674542843,0.0,-0.0045219467495425,-0.0007167394335834,-0.0052358300677883,-0.0028967267686677,-0.015500981401391,-0.0121629521552686
-0.0044491025619208,-0.0128273124573752,-0.0186210905667386,-0.0027022324502459,0.0,-0.0183918940213819,-0.0303878387492024,-0.0169185126045088
-0.0263068941421807,-0.0086311543903621,-0.0056976045016188,-0.0108081536988411,-0.0127980107208701,0.0,-0.0329346280498506,-0.0207251319403023
-0.0212661041033329,-0.0160686291061136,0.0,-0.0089789494498786,-0.0283692686565746,-0.0264287584608243,-0.0401923683541565,-0.0289377617865154
-0.00896203911664,-0.0215014170017729,-0.0012876372293959,-0.0056381219498975,-0.0067157771611325,0.0,-0.0198021225341711,-0.027460304639876
-0.0344301422798443,-0.0199865946762867,-0.0095842499776328,-0.0031038926171591,-0.0363187763666968,-0.0061705216316014,-0.0257027729097068,-0.025481865397285
