µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
0.0,-0.0024040540059404,-0.0067088339063852,-0.0012119611104326,-0.0107884407043455,0.0,-2.98023223876953e-05,0.0
-0.00326510053128,-3.67678391435255e-05,0.0,-0.0117670084970691,-0.0053883413784203,-0.0048639485612511,-0.0053334224503487,0.0
-0.0007085424537458,-0.0003605964593589,-0.0097437878139311,-0.0010281219147145,-0.0004529138095675,0.0,0.0,-0.0145397239571642
0.0,0.0,0.0,0.0,-0.0014118511406298,-0.0006966524685667,-0.0049607595825641,-0.0074481616647409
-0.0036749635108712,-0.0140276635417873,-0.0069875437162961,-0.0069846143672318,0.0,-0.0039973060385127,0.0,-0.0069797321187894
0.0,0.0,-0.0168013322873919,0.0,-0.0007478780337111,-0.003155251334534,-0.0033899282930771,-0.0146898676262184
0.0,-0.0061642102158878,0.0,-0.0050440822964708,-0.0045540725783485,-0.0045485562716676,-0.0052052157687522,-0.0104067408146419
-0.0088251711401556,-0.008608028292655,-0.0097535537659287,-0.0077082950156182,-0.0072050800857443,0.0,-0.0029617041711756,-0.0147592703190936
-0.0129390391521151,-0.0085581094026556,-0.0039422690557932,0.0,-0.0111531505050757,-0.0111196422949433,-0.0040950471157223,-0.0082613680408226
-0.0150459153311591,-0.01235008239746,-0.005159113142225,-0.0164210796356201,-0.0029206275939939,-0.004887580871582,-0.0082347349873949,-0.0035034285651306
0.0,-0.0054836273193354,-0.0048279762268062,-0.0044405460357666,-0.0055829683939614,-0.0013113021850585,-0.0153658408046442,-0.0062717331780322
-0.009438247486416,-0.0049840658903117,-0.0050911459968319,0.0,-0.0130860717035828,0.0,-0.0105052668016264,-0.0215409543468714
0.0,-0.002073124051094,-0.0116776273999775,-0.0040934246499091,-0.0070205618006485,0.0,-0.0080624039519029,-0.005506308904538
-0.01770588520621,0.0,-0.0072300075869642,0.0,-0.005022407015564,-0.0168000261274197,0.0,-0.0007989324031305
-0.0097935938161763,0.0,0.0,-0.0028753463248421,-0.0087093922706506,-0.0119352142872071,-0.0035813355128238,-0.003191525806398
-0.0083943377895692,-0.009660995594332,-0.0016547636075017,0.0,-0.0032910095441277,-0.0025288461782875,-0.0102089702571868,-0.0048219875467371
-0.004296743665161,-0.0022269211185199,-0.0115585789376894,-0.0014654782013554,0.0,-0.0024324059201061,-0.0029645723013253,-0.0051880230276413
-0.0132188849550265,-0.0005932161002406,-0.0067318469518795,-0.0018562859622761,-0.0032504904083907,0.0,-0.0062049385295431,-0.0109710640067027
0.0,-0.0065295389504154,-0.0039373844629153,-0.0072632246883586,-0.0066836170541743,-0.0079363351687786,-0.0042390987919083,-0.0001816273046035
-0.0028898735048992,0.0,-0.0091242327993711,-0.0114687297149043,-0.0060056791705759,-0.0102043836638364,0.0,0.0
0.0,-0.0079521769367927,-0.0038884683566096,-0.0065112153898305,-0.0010098455358162,-0.0004770425930722,0.0,-0.0029219115619284
-0.0034639979732726,-0.0008693104899615,0.0,-0.0060057600130014,-0.0163152378788971,-0.0097272725924737,-0.0079360571155648,-0.0129726603781756
-0.0009170421405864,-0.0106013737094619,-0.0052498381579533,-0.0029555943207402,-0.0041668468710907,-0.0119208604767878,-0.0201230343168405,-0.006178586852404
-0.0059994808391499,0.0,0.0,0.0,0.0,-0.0098229139372738,-0.0143094625588484,-0.0008150248012417
0.0,0.0,-0.0032047625647143,-0.0115425293385099,-0.0105686131657159,-0.0134470132961972,-0.0149332461994988,0.0
-0.0099737195377431,-0.0053396588481162,0.0,-0.0127761657298495,-0.005371371837074,-0.0136373372897398,-0.0132166554022394,-0.0014584591766473
-0.0083683182201412,-0.0083960018527733,-0.0125110905497994,0.0,-0.0146423540191659,-0.0043868333771788,-0.0121716264503371,0.0
-0.0102183951821644,0.0,-0.0075013304012825,-0.0004213652573525,0.0,0.0,-0.0077831147805422,-0.0140941847348584
-0.0050970182928722,0.0,-0.0055222844821397,-0.004903316342582,-0.0049481667312125,-0.0014125107554718,-0.0172618720179329,-0.0027739297365766
-0.0045629094638797,-0.0003802827695387,0.0,-0.0051860701282646,-0.0166245396401529,-0.0015053668051829,0.0,-0.0021960559560096
-0.0096379967327036,-0.0111544286308818,-0.0054714795560453,-0.0077698701341431,-0.0130209185507604,-0.0010590310185763,-0.0080140298152782,-0.0049192378143189
0.0,0.0,0.0,-0.0120983447909868,-0.0068700029057122,-0.0196833853632596,0.0,-0.0033062031646841
0.0,-0.0035933602154871,-0.0131369393199406,0.0,-0.0070810790819448,0.0,-0.0093063004934553,-0.0014994320200636
-0.0032441936270997,-0.013414607749344,0.0,-0.0009943430350105,-0.0091997574730835,-0.0168841108340865,-0.0115995506622976,-0.0051767283259947
-0.0063845987816912,-0.0036802193694403,0.0,-0.0168045143034288,-0.0055946539403914,-0.0045124868585186,-0.0086481346132865,-0.0026521284328507
-0.0015626871883607,0.0,-0.0028757707108595,-0.0001232048127821,-0.01232079928924,0.0,-0.0195677205096455,-0.0174942415012304
-0.0004115579191241,0.0,-0.0068779150949355,0.0,-0.0044241613327198,-0.0019567381924285,-0.0266300479855797,-0.0049560612858208
-0.001284487855931,-0.0098992604762315,-0.0004381799953986,-0.003610985004343,0.0,-0.0079060638589517,-0.0131823199617987,-0.0043786276364695
0.0,-0.0034521799534559,-0.009903225873131,-0.0064621999626979,-0.0124696896157479,-0.0010857225528783,-0.0040651549168064,-0.0055753480410201
-0.0116748065683703,0.0,-0.0068008143574268,-0.0057454854463947,-0.0162520044035351,-0.0003586794995317,-0.0201815741997637,-0.0053551021291056
