µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
0.0,-0.0018715858459472,-0.0015020370483397,-0.0021010637283324,-0.0029802322387695,-0.008245309193929,0.0,-0.0028212865193684
-0.0019359868019819,0.0,-0.001121568493545,-0.0022113526938482,-5.72375332315578e-05,0.0,-0.0013470707926899,0.0
0.0,-0.0069932197220622,-0.0010718824341892,-0.0017821585061027,0.0,-0.0006850459612905,-0.0087857188191264,-0.0016911653801798
-0.0028750609986345,-0.0018372611031684,0.0,-0.0004721720747081,-0.001796718151238,0.0,-0.0052779356562503,-0.0011609352736337
-0.0009957884646535,-0.0023646580653648,-0.0022412031218443,-0.0053504227793004,0.0,-0.0029659970525467,-0.0017671108017588,-0.002052294346292
0.0,0.0,-0.0040530473664366,-0.0001332045400352,-0.0010705249093072,-0.0011232428132061,-0.0049086094130848,-0.0014445114805307
-0.0012388293283187,-0.003598682500347,-0.0012874375010517,0.0,-0.0047013579667308,-0.0011932255487582,-0.0013977845585933,-0.0004285219203765
0.0,-0.0027342583052813,0.0,-0.0056088174460455,-0.0016641764280696,-0.0017407459533083,-0.0059962330851703,-0.0004943382615844
-0.0015290376419822,0.0,0.0,0.0,-0.0042962880494693,-0.0018066334962855,-0.0072359980549662,-0.0002606539055705
-0.0006755193074543,-0.0020265579223632,0.0,-0.001847743988037,-0.0050663948059082,-0.0004461317252977,-0.0027716159820556,0.0
0.0,-0.0022649765014648,-0.0021904706954956,-0.004589557647705,-0.001529852549235,-0.0028989531664143,-0.00879168510437,-0.0017955899238586
-0.0013319853072364,0.0,-0.00273589103017,-0.0025797053240238,0.0,-0.0042802650551442,-0.0019431172404437,0.0
0.0,-0.0014171004295348,-0.000780783011578,-0.007672293577343,-0.0048913876526056,-0.0063727105205766,-0.0022292078938334,-0.0035458724596537
0.0,-0.0012220407342613,-0.0027757246794456,-0.0023327700083992,0.0,-0.0073970680834769,-0.0039666334711917,-0.0049138808147709
-0.0038455695612912,-0.0024263455914559,-0.0004593609279853,-0.0060446357087918,-0.0019073600458604,-0.0046060278700046,-0.0004558086167002,-0.004847271411598
-0.0063587456242554,-0.0048215792132312,-0.0046666385226982,-0.0020615959806608,-0.0027656441045293,-0.0084853195293183,-0.006458330177245,-0.0030801463435287
-0.0036772499248818,-0.0022111868048009,0.0,-0.0010050900990222,-0.0069936078492958,-0.0023564192085049,0.0,-0.0018214440448481
-0.0038633472286162,-0.0010624527931212,-0.0003910390660166,-0.0013876124285159,0.0,-0.0029039396133659,-0.0012618329492397,-0.0008052666089496
-0.0016202800907191,-0.0044688582420348,-0.0010394724085927,-0.006003363523632,-0.0025548855774097,-0.0044003386312722,-0.0071126196417026,-0.0030988376238382
-0.0046674003436723,0.0,-0.0032350285421894,-0.0059090486949225,-0.0024954515989449,-0.0101930677764655,-0.0058202195133302,-0.0016058230297367
-0.002939578960705,-0.0021402432965341,-0.0011220167789121,-0.0054485892610378,-0.0024318809198833,0.0,-0.0055993342296879,-0.0053539108921888
-0.000684383441638,0.0,0.0,-0.0037305260343717,-0.0066280250859741,-0.0036519246916038,-0.0036989903552729,-0.0038252044032211
-0.0046786079571082,0.0,0.0,-0.006011880260155,0.0,-0.007536604693365,-0.0057430815730955,-0.0042354321582514
-0.0043812980487504,-0.0035264417089228,-0.0022813542257832,-0.0006638399546882,-0.0026861864622259,-0.0047455644803434,-0.0034956383670899,-0.0008309626476566
-0.0039647788508417,-0.0037446591925236,-0.0020756910953184,-0.0038988684968777,-0.0054836387323831,-0.0014776871091797,-0.0055397295849125,0.0
-0.0023056297795286,-0.0027721153029189,-0.0003084946956972,-0.0027768517179656,-0.0053882484746458,-0.0101253503510195,-0.0051891064746576,-0.0029903533934126
-0.0043925056621864,-0.0001293098373011,0.0,-0.0088729032093738,-0.0029404920045686,-0.0039964500307666,-0.0058026862178708,-0.0018400798090708
-0.0017175800167021,0.0,-0.0013447133824229,-0.0068712397478519,0.0,-0.0066897376481301,-0.0037950303521938,-0.0064146572387672
-0.006627070251852,-0.0032901298254727,-0.002469983883202,-0.005526526365429,-0.0085153500549482,-0.0079477180875037,-0.0022548410925082,-0.0047711477640808
0.0,0.0,0.0,-0.0032864443248055,-0.0041643816526553,-0.004680541227467,-0.004955952164087,-0.0041005164535429
-0.0022243232234005,-0.0029312131962973,0.0,-0.0031836127595731,0.0,-0.0047505239641325,-0.0068212294475834,-0.0024734057109979
0.0,-0.0027908327021398,-0.0012434706346296,-0.0044457817716767,-0.0044822578740596,-0.0045766997795977,-0.0069474434955317,-0.0008247179665732
-0.0025328407451945,0.0,-0.0024278026572896,-0.0014819272572255,-0.0063260358278106,-0.003454589620901,-0.0018389773403074,-0.0053964902806689
0.0,-0.0009773620612772,-0.002181822052501,0.0,-0.0057856774598395,-0.0054319293677517,0.0,-0.002815738767072
-0.0012741937630478,-0.0014992915530907,-0.0005039686635734,-0.0013425386148917,-0.0042913061082134,-0.0012103287079672,-0.0039341043630899,-0.0026189433926799
-0.0036729917533093,-0.0004080570797213,-0.0001318142140301,-0.004737135152198,0.0,-0.0027055157689417,-0.004961375036468,-0.0009705807704596
-0.0046812335012743,-0.0014068237297379,-0.003699169565337,-0.002929902915781,-0.0012715124815638,-0.0056364724823535,-0.0031336062042836,-0.0036348083452863
-0.0027150017558595,-0.0024319160729645,-0.0010856310836967,-0.007327806088142,-0.0078878481872365,-0.0028461411582693,-0.0022603740819037,-0.0010568619472902
-0.0014275210560297,-0.0028132926672696,-0.0012190818476176,-0.002626169589348,-0.0016012112610027,-0.0005278429118109,-0.0066268839873041,-0.0013207011054163
-0.001010946419434,-2.33967490261833e-05,-0.0009895303098322,-0.007500840808399,-0.00487963738996,-0.0044132234255663,0.0,-0.006848952851519
-0.0010658859807145,-0.0005470274052818,0.0,-0.0052171754403339,0.0,-0.0040063690047698,-0.0077406264935435,-0.0042681677925679
-0.0034640670222147,0.0,-0.0051376407599548,-0.0043195677237284,-0.0018596535039425,-0.008362497823849,-0.0030457588781281,-0.0002352942571275
-0.0016116579506827,-0.0014299725251059,0.0,-0.0044200881466789,-0.0046571057740997,-0.0059290854808349,-0.0059864173557763,-0.0005155321473951
-0.0040561062633057,-0.0002336908235316,-0.0056155840866264,-0.0030958763090893,-0.0003061373718069,-0.0046884665442014,-0.0051131757007746,-0.0036595981024823
0.0,-0.0012762935107779,-0.0009806632685162,0.0,-0.0026025692932295,-0.006661702721981,-0.0032808025495352,-0.0053539487352177
-0.0027045607566831,-0.0005364418029782,-0.0040729840596514,-0.0042170286178588,-0.0039696693420397,-0.00625487526956,-0.0024067944493073,-0.0056342946158511
