µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
-0.0113844871520996,-0.0065684318542476,0.0,0.0,-0.0032527106148853,-0.0008940696716308,-0.0028014183044432,-0.0114242235819498
0.0,-0.0079241697676475,-0.0050892537858868,0.0,-0.0108256104535287,-0.0003886525519192,-0.0072336406446992,-0.0169102762204905
-0.0148151884786785,-0.0008973176591093,-0.0041409512050448,0.0,-0.0055060622149276,0.0,0.0,-0.0093952403403818
-0.0013230576248133,-0.0027750484563331,-0.0157296343703425,-0.0062194194104352,-0.0034454036311686,-0.0004020421850964,-0.016521015139845,0.0
0.0,-0.0041289783768128,-0.0044097980608047,0.0,-0.0048185237771562,-0.0059744981373205,-0.0095087241304725,-0.0027588680147072
-0.0054553800247798,-0.0055984996505305,-0.0120070241001879,-0.0094155294579025,-0.0105424446763868,-0.0034155259011401,0.0,-0.0088214629702256
-0.0059510487126868,-0.0031377323053851,0.0,-0.0032577191088509,-0.0178760292999134,-0.0266309567068799,-0.0026238643146983,-0.0144754055789889
-0.0141478958539663,0.0,-0.0046464764246977,-0.0024362161639137,-0.0164114171639084,-0.0241004566375443,-0.0134272242204667,-0.0125088180149239
-0.0108860549516971,-0.000365718733519,-0.0094202197422932,-0.0024215623852785,0.0,-0.0172559968912246,-0.0085060778040322,-0.0181109395011194
0.0,-0.0040105410984581,-0.0186051641191748,-0.0096186995506275,-0.0015524896185737,-0.0099539756774889,0.0,-0.0108906200953891
0.0,-0.007092952728271,-0.0039083617074141,-0.0013783574104295,-0.0068032360676354,-0.0350704559913034,-0.0243972163396758,-0.0179580279758997
-0.0198699417524035,-0.0119298679887179,-0.0245373978811708,-0.0133438661578098,-0.0144525982546324,-0.0187085287717083,-0.005638420234555,-0.0226586375252475
-0.0070713576860721,-0.011622481646814,0.0,-0.0033156320569092,-0.0127603460159095,-0.0252155094550761,-0.0154994737397351,-0.0187240158473805
-0.0023936015558672,-0.0118521816433919,-0.0151506178210953,-0.0077393378522063,-0.0092111083906789,-0.0210160793320297,0.0,-0.0048364993282375
-0.0009819216109621,-0.0162105802259354,-0.0162285476248388,-0.0092109220344052,-0.0128070715971216,-0.0201512336485117,-0.0065910850412691,-0.0066757446713757
-0.0042632871292718,-0.0064051249916976,-0.0104743332345346,-0.006643913475846,-0.0158696107478465,-0.019976447203347,-0.0102565647518516,-0.0246592685819723
0.0,0.0,-0.0167974717785124,-0.0166985665057011,-0.0175582254338659,-0.0107669512512744,-0.0091413568951858,0.0
-0.0024478649720549,-0.0018141082754088,-0.0169420631469352,-0.0063403203967016,-0.0157971273797447,-0.0230184030862358,-0.0037331584118321,-0.0073170813266187
-0.0126519783710437,-0.0025796055394622,-0.0183779463571089,-0.0048951551434575,-0.0156545962220548,-0.0147434318653068,-0.0054887226644594,-0.0032925454434005
-0.0108192654456438,-0.0007827476136768,-0.0218603978329536,-0.0131335582043799,-0.0140127076243697,-0.0212728378018307,-0.0029418882271424,-0.0183956368566413
-0.0079801555491714,0.0,-0.0029111669921659,-0.0026842134315006,-0.0004425335816598,-0.0074141795572775,-0.0037347111969249,-0.0142981242540062
-0.0137954080087705,-0.0033377459769388,-0.0147999274553773,-0.0044087392967699,-0.0111344677249206,0.0,-0.0131231810881411,-0.0170539188978484
0.0,0.0,-0.0072947884114646,-0.0026616726610977,-0.0028095026420452,0.0,0.0,-0.0183208243249985
-0.0138392341142635,-0.0144640985089892,-0.0045580209495833,0.0,-0.0078359781154787,-0.0047944460077724,-0.0061268308797536,-0.0102894051671877
-0.0033707296865412,-0.0095368572945455,-0.0113579966517644,-0.0031947914327794,-0.0147698023483462,-0.0147776456733756,-0.0065629149928053,0.0
-0.000126076140281,-0.0119208148245951,0.0,-0.0059672939641228,-0.0240312254838623,-0.0107881619625861,-0.0078758233875995,-0.0063250828382777
0.0,0.0,-0.0042975262741882,-0.0111568600177792,-0.0033084948264823,-0.0163606179148104,-0.0099515565375007,-0.0047309653162091
-0.0126203910137215,0.0,-0.0092104892246423,-0.0106906455974753,-0.0274158137932929,-0.0143069550036781,-0.0088371369637902,-0.0092244299594304
-0.0023205066099762,-0.0069541390985249,-0.0030169779035661,-0.0250295665214897,-0.0185710056841594,-0.0117540296811868,-0.0029655186295027,-0.0134253350552162
0.0,-0.0155243478704719,0.0,-0.017410794728139,-0.0255121872864982,-0.0097003667700545,0.0,-0.0123159630895507
-0.0001754470850756,-0.0274041898516502,-0.0078935780669011,-0.0054342230864827,-0.0004979228669714,-0.0066897538746226,-0.0026471238960992,-0.0164438914659197
-0.0105533889744938,-0.0328680269452244,-0.0091930867687107,0.0,-0.015958229973601,-0.0150980362771144,-0.0005940230809267,-0.0190804768202111
-0.0041535792024349,-0.0235286153863637,-0.0139786349884417,-0.0071974086148425,-0.0109711265712218,-0.0073190517996512,-0.0004364486341347,-0.0031812445520488
-0.0153973481002703,-0.0218189359139332,-0.0111350190486333,-0.0028510239484786,-0.0226734118798531,-0.0186135928228306,-0.0060012621118408,-0.0106471276094894
-0.005656148304572,-0.0122391324252181,-0.0054288030327121,-0.000406562835574,-0.0315140721607314,-0.0046354962858212,-0.0172886108289697,-0.0018998998359303
-0.0103178964952311,-0.0076926607876722,-0.009591567450686,-0.0079551173314873,-0.0083514228416874,-0.0030305780268235,-0.0195281947566466,-0.0150278192802786
-9.98595413297387e-05,-0.0019275545645821,-0.0105610716496087,-0.0012191217947545,-0.0067016660627903,-0.0028807590777047,-0.0017292467580961,-0.0148636603543759
-0.011870957678183,0.0,-0.0110745798641194,0.0,-0.0058943334242455,-0.0199006216672152,-0.0068172096864296,-0.0247216376010319
-0.0042222964111706,-0.0067193856618054,0.0,-0.0070034438977013,-0.0024139452078219,-0.0159171848701145,0.0,-0.0140213815029702
-0.0069328847257863,-1.24877770204534e-05,-0.0072008821217469,-0.0052218833227593,-0.0060172687587613,-0.0071878017441386,-0.0112830187880802,-0.0071899636388672
-0.009116143801384,-0.0042495248951898,0.0,0.0,-0.0134279331907651,0.0,-0.0197116905537608,-0.0070263575914081
-0.0094805053685365,-0.0087840240956943,-0.0021130022524037,-0.0102027658642381,-0.0098147559496995,-0.0168770056750267,-0.0248148116824344,-0.0091861057874965
-0.0102332529695248,-0.01397473553027,-0.0088370567268211,-0.0083679756860273,-0.0177022580163536,-0.0062369982483448,-0.019773747310301,-0.0146253363489242
-0.0091291440185157,-0.0063141633290788,-0.0208211228406677,-0.019937855540773,-0.0174908852675726,-0.0022759867044002,-0.0173542405773807,-0.0222182425204659
0.0,-0.0023086419484257,-0.0145840361559142,-0.0073014671215767,-0.0224743579525609,-0.0121208274951903,-0.0172106423107147,-0.0201010552700604
-0.0029206275939941,-0.0108381112416575,-0.0103414058685302,-0.0111907720565776,-0.0167722849589567,-0.0043419691232517,-0.0151512045506132,-0.0127851963043209
-0.0049471855163569,-0.0045398871103912,-0.031818946202596,-0.0071078538894631,-0.0139168051150655,-0.0132459860581602,-0.0107110688345665,-0.009745359420776
-0.0156260211952026,-0.0016252646067479,-0.020423758542165,-0.0026525085559092,-0.0132215227976913,-0.0130965222174718,-0.0153284000234249,-0.0067210348788647
