µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
-0.0005329322906245,-0.0007994079468104,0.0,-0.0011430025214838,0.0,-0.0032116489127351,-0.0008131796917657,-0.0021738242889983
-0.0004207420257816,0.0,-0.0004394404032554,-0.0010027646904302,-0.0028991722044844,-0.0037978573128496,0.0,-5.14157826161654e-05
-0.0001799837717774,0.0,-0.0002391984707357,-0.0008508284848635,-0.0009091702758434,-0.0044130776817565,-0.0033659932714948,-0.0017655415076168
-0.0001764274202287,-0.0006326008588075,-0.0002765639995535,-0.000697371433489,-0.0013025267980988,-0.0043168140109619,-0.0232456368394196,-0.0015751575119792
0.0,-0.0014336934934059,-0.0006771103168527,-0.0015080004232004,-0.0021783844567829,-0.0032410549465556,0.0,-0.0013653382969398
-0.0001873288835797,-0.0007947285970051,-0.001072883605957,0.0,-0.0025725364685051,-0.0040948390960681,-0.0098586082458496,-0.0035564104715982
-0.0005619866507393,-0.000158945719401,0.0,-0.0005960464477539,-0.0034451484680168,-0.002557039260863,-0.0062108039855955,-0.0014503796895344
0.0,-0.0004736551394064,-0.0004236706277268,-0.0013065291568636,-0.0024087890051297,-0.0043644977267818,-0.0076110824011265,0.0
-0.0008460566667572,0.0,-0.0012791990296575,-0.0006008194759488,-0.0013772980310013,-0.0042424129787818,-0.0076953903771934,-0.0005706096999347
-0.0002497664099879,-0.0010620894985679,0.0,-0.0003552881937497,-0.0024859102905614,-0.0017619635169716,-0.0018464828461991,0.0
-0.0006130600419062,-0.0022325941792975,-0.0015465005031257,-0.000589027423046,-0.0031185127320377,-0.0064302997306052,-0.003727467337426,-0.0037846483398721
-0.001975484531196,-0.0005620952132479,-1.97696186260421e-05,-0.0002454376038094,-0.0030422233519445,-0.0029633922859932,-0.003043620309058,-0.0010518428361881
-0.0004314295303018,-0.0022094370521805,-0.0013460354940741,-0.0001215489644533,-0.0029595700561161,-0.0047707055504081,-0.0044477676420817,0.0
-0.001265650748142,-0.0014699913663551,-0.0007639096469599,0.0,-0.0033529265783715,-0.0051512790378167,-2.93715856968246e-05,-0.0022847338446548
0.0,-0.0026557125246063,-0.0016194392324518,-0.0005836598575114,-0.0004140869714307,-0.0050291942898167,0.0,-0.0009850066687378
-0.0034570693969724,-0.0014419341894577,-0.0024688290225677,-0.0033378601074217,-0.0041460990905749,-0.0054061412811262,-0.0017285346984863,-0.0016008104596818
-0.0014475413731165,-0.0030942850461499,-0.0018897545904449,-0.0013351440429685,-0.0002503395080553,-0.0051796436309797,-0.0018477439880371,0.0
-0.0018106075003742,-0.0023573469109453,-0.0036928198408169,-0.0026588328182695,-0.0039823516271994,-0.0047221255954338,-0.0003288150765001,-0.0004455048058713
-0.0003010999145252,-0.0035430736842787,-0.0031178400632571,-0.0002021901309487,-0.0034276978112743,-0.0055537151638401,-0.0013401149772107,-0.00152996342097
0.0,-0.0037573113093706,-0.0011052061235744,-0.0005665893700772,-0.0052515658081391,-0.0053382422034948,0.0,-0.0007165926943918
-0.0003365707945287,-0.003497316421031,-0.0024314764754046,-0.0023673401317165,-0.0027847267212951,-0.0053574161246481,-0.0034497650460572,-0.0022860172712337
0.0,-0.0056415280354952,-0.0037657736941584,-0.0018288268604707,-0.0041389488158113,-0.0057052059456611,0.0,-0.000983723242159
-0.0021535661282561,-0.0034741895544463,-0.0017541856500736,0.0,-0.0035794583617799,-0.0032209847862479,-0.0002805897925903,-0.0001689620279853
-0.002288802837332,-0.007026297508765,-0.0040330896050407,-0.0001668813638389,-0.0044496520422384,-0.0031247211154535,0.0,0.0
-0.0010490572700897,-0.0072583641832011,-0.0020276031803119,-0.0010252115316689,-0.0034181610681102,-0.004433147842063,-0.0002994347596541,-0.0006799702532589
-0.0021379682955719,-0.00747261824698,-0.0014454862300949,0.0,-0.00142733179935,-0.0048137213294716,-0.0006497020411,-0.0006554171250389
0.0,-0.0062589665161015,-0.0037254366979077,-0.0002804756621073,-0.0042057014527404,-0.0032831744864648,0.0,-0.0009887352008006
