µA1,µA2,µA3,µA4,µA5,µA6,µA7,µA8
0.0,-0.021025538444519,0.0,0.0,-0.021886825561523,-0.0106096267700195,0.0,0.0
-0.012255972251296,0.0,-0.0096180592663586,-0.0032979005482047,-0.0108682084828609,0.0,-0.0086498016921372,-0.0050847447710111
-0.0087248627096414,-0.0036129349609836,-0.0111243571154773,-0.0166100508067757,-0.0003851484507315,0.0,-0.0222345742468644,0.0
0.0,-0.0193576284320005,0.0,0.0,-0.0056473132581322,-0.0090320581679939,0.0,-0.0060915861362587
-0.0199447013705241,-0.0058592164727588,-0.0046480780528912,-0.0060173870559623,-0.0065468897255704,0.0,-0.0268312249772029,-0.0014662485821159
-0.0015129707486165,0.0,-2.4926097498934e-05,0.0,-0.0111914525595835,-0.0162960068925022,-0.0156439618842728,-0.0178456563251106
0.0,0.0,-0.0201308367753379,-0.0082072752104505,-0.005415308812178,-0.0047962194198967,-0.0010209322879954,0.0
-0.0098477466963231,-0.0003372551873326,-0.0093576731160278,0.0,-0.0106774736195789,-0.0078205484896898,-0.0073660093431269,-0.021237603505142
-0.0013579265214502,-0.0074510850633182,0.0,-0.0030131001646314,-0.0134266447275864,0.0,-0.0147518988412139,-0.0037367426557466
-0.0180602073669434,-0.0049670537312822,-0.0136137008666988,-0.0106096267700195,-0.0163555145263659,-0.0101923942565918,-0.0112148431631212,0.0
-0.0069737434387207,0.0,-0.0125169754028318,-0.0019470850626621,-0.0218868255615221,0.0,-0.0131863814133839,-0.0096900122506271
0.0,-0.0163907728468375,0.0,0.0,-0.0174247194081532,0.0,-0.0095301164457404,-0.0130561945427732
-0.0357300580944857,-0.0010932562872767,0.0,-0.0098438176792115,-0.0165976118296374,-0.016926729585975,-0.0154854944692182,0.0
-0.0055152284522659,0.0,-0.0023609031724722,-0.0063533871980761,-0.0142303821057883,0.0,-0.0060949453036467,-0.0130551087826114
-0.0124429784476199,-0.0307788228007122,-0.0204341499471046,-0.0030861167944236,-0.0041627039345548,-0.0030277594327836,-0.0286652140472134,-0.0035387786706611
0.0,0.0,-0.0110371024943012,0.0,-0.0126219640341934,-0.0011956553970136,-0.034644088649596,-0.0096083029769364
0.0,-0.0085913547207252,-0.008129514307996,-0.0132640536862043,-0.0159057262926474,-0.0153848624853876,-0.0265775699786119,-0.0086750417126424
-0.0015624223742616,-0.004614144563674,-0.0100900651887055,0.0,-0.0054322648793456,-0.0025554743063223,-0.0244587874756383,-0.0065167135159871
-0.0130307020153841,-0.0120751559734336,-0.0127981184050436,-0.0028803658205998,-0.0021017622202632,-0.0096038732278547,-0.018493236544038,-0.0043824215286532
0.0,-0.0142968288730234,-0.0104671348619252,-0.0068088833255117,0.0,0.0,-0.0052879901128417,0.0
-0.008817108696645,-0.0082721089335247,-0.0061290352010108,-0.00240792744236,0.0,0.0,-0.0187983528505493,-0.0203643183958293
0.0,-0.0073681498555369,-0.010083428177895,-0.0177107859365426,-0.0071313576358194,-0.015807308316238,-0.0028427181755883,-0.0044993334247611
0.0,-0.0032507785488507,0.0,-0.0128329928951878,0.0,-0.0180755864495343,-0.0130152208058743,0.0
0.0,0.0,-0.0008400003552835,0.0,-0.0035724267827204,0.0,-0.0208035376451445,-0.007990748760174
-0.0082407059311124,-0.0138566390129293,-0.0010894895912414,-0.0064152669199009,-0.0169161634048016,-0.0016313077551894,-0.0133330654219148,0.0
0.0,-0.0171377762702729,-0.0121030051190447,0.0,-0.0089125159978673,0.0,-0.0121593826512507,-0.0100177841283915
-0.0040082910975067,-0.0189050868003768,-0.0063920298774635,-0.0232132435138439,-0.0055669520828391,0.0,-0.0018278874788022,-0.0156310636764776
0.0,-0.0079109449870875,-0.0041073265795905,-0.0079063299511146,-0.0103752730259048,-0.0027665315428748,0.0,-0.0257066179377337
-0.0143900979310274,0.0,-0.0086083309724926,0.0,-0.0110426626633848,-0.000573712750338,-0.0202999835273221,-0.002665192975352
0.0,-0.0042215153724729,0.0,-0.0074405737992107,-0.0039300546513723,-0.0097876265038709,-0.030254031995725,-0.0170322816604362
-0.020168625378278,-0.0031278029533585,0.0,-0.0043381485739759,-0.0249031858047035,-0.0012199504344643,-0.0140015296563456,0.0
0.0,-0.0164225205329678,-0.0067105395230489,-0.0064247472826037,0.0,0.0,-0.0265091965854456,-0.0015142547165507
0.0,-0.0029310420005721,-0.0089258121991433,-0.0014149734245565,-0.0254749034378197,-0.0013104081629411,-0.0174092517800519,-0.0109156961929517
-0.0148806984070129,-0.0056533799777622,-0.013287902097159,-0.0016527196451701,-0.0135468405419985,-0.008068883060391,-0.0130774455686802,-0.0289019597669748
-0.0097947398069973,0.0,-0.0191925243809654,-0.0171334314837166,0.0,-0.0024193654217519,-0.0259133730349477,-0.023988036981518
-0.0054640492555027,-0.0090893016410609,-0.0149013324305571,-0.0120898743547277,-0.0068413943261795,0.0,-0.0269746893206295,0.0
-0.015160042559784,-0.0004302417468053,-0.0112692115503013,-0.0270937490350711,-0.0017877735193809,0.0,-0.0201410843301595,0.0
0.0,-0.0071479977729413,0.0,-0.0151270069181906,-0.0063194787468414,-0.0085117644630372,-0.0140016465313775,-0.0168874685186888
-0.0120656040962785,-0.0031040011284244,-0.0059769857519613,0.0,-0.007682194171303,-0.0189063721336424,-0.0135987271026972,-0.0216171320062126
-0.0235383564230931,0.0,-0.0052998296872495,-0.0027115690816583,-0.0069681536389243,-0.0086345987607554,-0.0187844053539075,-0.0278273229110517
0.0,-0.013089948471261,0.0,0.0,-0.0066860438358094,0.0,-0.0187443679831312,-3.54660476089563e-05
-0.0150053337922555,-0.0117055837553002,-0.0084800280432049,-0.0090314304503373,-0.0070121872543862,-0.0136736878485928,-0.0121785502288607,-0.0192764388596172
-0.0001539334890203,0.0,-0.0126283287107991,-0.0044409882913885,-0.0081605889258809,-0.0013789815615101,-0.0107080019289338,-0.0048360224258619
-0.0228626595344394,-0.0021412076118085,0.0,-0.0038197613321244,-0.0022013396532678,-0.0063659972511231,-0.0068337752803386,0.0
-0.0163571967277676,0.0,-0.0139092056391139,0.0,0.0,-0.0081775360740721,-0.0102455546556093,-0.0143668730743229
0.0,-0.0094771385192871,0.0,-0.0134706497192383,-0.0047141855413244,0.0,-0.0154499770930343,-0.0120997428894043
-0.0121909379959106,0.0,-0.0034769376118977,-0.0008344650268554,-0.0095909292047655,0.0,-0.0154474264280384,0.0
0.0,-0.0001195610301301,0.0,0.0,-0.0140789197757822,-0.0057460856623947,-0.0106382692746825,-0.0050654198275879
0.0,-0.0048879103269423,-0.0108956010080872,-0.0038223612743117,-0.0044743805615721,-0.0207183766178787,-0.0155997707644409,-0.005603811587207
-0.0005612937156636,0.0,0.0,-0.0144673131842619,-0.0223569891991158,-0.0182788528398556,-0.0182820572036761,-0.0033426393213997
-0.0131279729438658,0.0,-0.0105046267256086,0.0,-0.0182601821303763,-0.0047686569082388,-0.017765186082261,-0.0203991261551173
-0.0083296991752748,-0.0054007504908031,-0.006661510969703,-0.0128648451151832,-0.0195399998653596,0.0,-0.0173982546794236,-0.005588498966953
-0.0003923806007426,-0.0130867586329546,-0.0071478209579996,-0.0019040959140452,-0.00018440373412,0.0,-0.017358221585817,-0.016922939902233
0.0,0.0,-0.0105620711110528,0.0,-0.007576594891195,-0.0014068209566173,-0.0177755332869312,0.0
-0.0103503844002262,0.0,-0.0044582993723449,0.0,-0.0013099157844069,-0.0026462948881087,-0.0140347590919809,-0.004232904757373
0.0,-0.0056653363364067,-0.0187754631042478,-0.0131924947102862,-0.0172419981522989,-0.0134110450744624,-0.0135171398136444,0.0
-0.0261217355728149,-0.0141295364924825,0.0,-0.0163714090983071,0.0,-0.0206828117370599,-0.0073157103373089,-0.0075995922088623
0.0,-0.0098981287529946,-0.0046643835958093,0.0,-0.0052818213589489,-0.0290633761323982,-0.0115664636578547,-0.0076176656875759
-0.0130921980598941,-0.0008382004619167,-0.0144488391621658,-0.0010074581950902,-0.000837588837991,-0.0045536435209205,-0.020223457453302,0.0
-0.0153455424959317,-0.0047959971915414,-0.0179920904903066,0.0,-0.0123261111916699,0.0,-0.0101503546801325,-0.006682824837414
0.0,-0.0029452621696308,0.0,-0.0149085226100047,-0.0242626760229265,0.0,-0.0110639998816005,-0.0114654056645855
-0.0077408572142636,0.0,-0.007774140516384,-0.0008271036106983,0.0,-0.0091298109267297,-0.0054518643186827,0.0
0.0,-0.0083993391503809,0.0,0.0,0.0,-0.008924261926748,-0.0087496964086686,-0.0078607084877813
-0.0120704498840496,-0.0084044087478618,-0.0109824759420003,-0.0078902812674641,-0.0067193177528677,-0.0121356570161872,-0.0039218046011946,0.0
-0.0061089667724445,-0.0097664929593768,-0.0040776309712475,-0.0184947081531082,0.0,0.0,-0.0211618703395213,-0.0037835270632058
0.0,-0.0083410510822488,-0.0162039511470446,-0.0074596444594523,-0.0195537740312646,-0.0184938746699306,0.0,-0.0087607985423934
0.0,-0.0144646161722504,-0.0015639204984265,-0.0110937873008847,-0.0033800008861135,-0.0087515825058865,-0.0158171167834862,-0.0184145825168287
-0.0092309733336484,0.0,-0.0140922328625754,-0.0071849704302335,-0.0046626525155755,0.0,-0.0011450783732081,0.0
0.0,0.0,-0.0023132251631761,-0.0127264619044785,-0.0099465514895651,-0.0075377135142118,-0.0154101685635948,-0.0112663621021378
-0.007152785634013,-0.0126666453030913,0.0,0.0,-0.0118925903561329,0.0,0.0,0.0
-0.0104911022633671,-0.0221280705005151,-0.0029373028727861,-0.0123653530560932,-0.0238522095449663,-0.0096210513518946,-0.0210521671403168,-0.0053015606662427
0.0,0.0,-0.0030572214017672,0.0,-0.0203664895923972,-0.0021091427399013,-0.0016117593480815,0.0
-0.0042866553456777,0.0,-0.0083532834243799,-0.0130443533432807,-0.0094379251874805,-0.0088728575571803,0.0,-0.0117806055261622
-0.0138167815748602,-0.0051516981329764,-0.0189475665268087,-0.0063008240734534,-0.0176070995318356,-0.0118800322525199,-0.00628059450438,0.0
0.0,-0.0029375036579688,-0.0110591146429732,-0.0011696247383952,-0.0084441038779874,-0.0130585511215029,-0.0058776909806921,-0.0066898646764457
-0.0051308785288339,0.0,0.0,0.0,-0.0037386749508581,-0.0089131684437955,-0.023937989934673,0.0
-0.0196841700103305,-0.0072396674642383,0.0,-0.0083757508251869,0.0,-0.0028022799895903,-0.0215137844036974,-0.0073713312427523
-0.0063034551117398,-0.0153624138345889,-0.0056117061778553,-0.0142263304736403,-0.0064905282886853,0.0,-0.0155440296744072,-0.0024435669302613
-0.0013064231069082,-0.011526317103391,-0.0013710250364055,-0.015041792775067,-0.002714521256816,-0.0288462655974551,-0.0091859187922163,-0.0100598649885808
0.0,-0.0120388169307253,-0.0200715398282875,-0.014039210509508,-0.0199436016070305,0.0,-0.0072190595429986,-0.0172803362753859
-0.0018793274648483,-0.0116838316898784,-0.0198124824757021,-0.0148094375617793,-0.0088732573203702,-0.0207506673177698,-0.0083658801789323,0.0
-0.003278255462646,-0.0192940235137931,0.0,0.0,0.0,0.0,-0.0096364151760948,-0.007723768552144
0.0,-0.0215470790863033,0.0,-0.0048279762268062,-0.0084280967712364,-0.0204294919967642,-0.0072496977060978,-0.0089854001998896
-0.0185769866220644,-0.0019775528926397,-0.001278007403016,-0.0037395278923209,-0.0156202780393226,0.0,-0.006732094549765,-0.0065912366456659
-0.0112253357656291,0.0,-0.008377945050597,-0.0073707778938114,0.0,-0.0027500645956015,-0.0134817539909053,0.0
0.0,-0.014484889278652,-0.016969833264458,0.0,-0.0122422709388148,0.0,-0.0100843867844649,-0.0090334895544688
-0.0075233330733466,-0.0177054612929877,-0.0170540615609525,-0.0245678561791784,0.0,0.0,-0.0028918155306589,-0.0035367657622025
0.0,-0.0042820298908217,-0.0187087253042815,-0.0058305126562707,-0.0102257526946115,-0.0232982686856755,-0.0311351322614521,0.0
-0.0007347149846652,-0.0194235308602355,-0.0068720246456978,-0.0129902317171293,-0.008357094295555,-0.0010108964873472,-0.0048690757771747,-0.0083971859565359
0.0,-0.0050572303330715,-0.0108147505670784,-0.0164164666784927,0.0,-0.0169194681802758,-0.0143463140679867,-0.0060291276895441
-0.0102421035990119,-0.0069961533881706,-0.004563247784972,-0.0126109953271225,-0.0126084817262975,-0.0124656216939907,-0.0148970935481363,-0.0094382776296697
-0.0098943710327148,-0.0073578622606045,-0.0002384185791014,-0.0111907720565796,-0.0274300575256339,-0.0259429216384883,-0.019147866330077,-0.0160709023475647
-0.004887580871582,-0.0195304552714006,-0.0007152557373046,-0.0019818544387817,-0.0040570894877114,0.0,-0.0153306427440729,-0.0001713633537292
0.0,-0.0170311411946162,0.0,0.0,0.0,-0.0004232715582475,-0.0197006258326229,-0.0058503137552179
-0.0089825379836838,-0.0137248555094804,-0.0176548201125115,-0.0048670335672791,-0.0169294726219957,-0.0010668445611372,-0.0196553607425176,0.0
-0.0012210453737862,-0.009372135304583,0.0,-0.0045433633346876,-0.0120798913185074,0.0,-0.0248410676162998,-0.0024216293687253
-0.0090263620582478,0.0,-0.0079520699394668,-0.0084530008578593,-0.0196099780631893,-0.0045973613194838,-0.0215824079948028,-0.0048807023151602
-0.0126721128257854,-0.012043879188238,-0.010644579230455,-0.007623223332986,-0.008881042139446,-0.012378041512547,-0.0210962905249459,-0.008397378551725
-0.0123711978207939,-0.0062045451967147,-0.0093497118349563,-0.0005656062174859,-0.0154574545677217,-0.0013365164620271,-0.0210562825911755,-0.010379614339957
-0.0074707281601149,-0.0128190796304892,-0.0095248979050666,-0.0007187731430984,-0.0067931759986086,-0.0198915629880498,-0.0124137136409173,-0.0076419584309808
-0.0061829078185837,-0.0123738168945731,0.0,-0.0166857831313125,-0.0032502066460429,-0.0081822247011582,-0.0143950089263787,-0.0074334317245143
0.0,-0.02089569996116,-0.0046929394849093,-0.0034875096272375,-0.0036458340827891,-0.0095711335318686,-0.0062292779151715,0.0
-0.0104380176077625,-0.0026585998563559,-0.0002505408668372,-0.0054897985175967,-0.0006855033470023,0.0,0.0,-0.0124000575022079
-0.0005316212167003,0.0,-0.0041091131510194,-0.0094283925747555,-0.0214278198646658,-0.0091713116236311,-0.0062992026799542,0.0
-0.0070118730064781,-0.0169716251130416,-0.0201707123356819,-0.0018939383010527,-0.0060697230155977,-0.0028981581551426,-0.0091202199419633,0.0
0.0,-0.0110663997893012,-0.0080989191863599,-0.0058035758242249,-0.0150303212348892,0.0,-0.0133717489869314,-0.0146359965750029
-0.0110190128127372,-0.0013464771999354,-0.0251141926874286,0.0,-0.0168383620811337,-0.0111075780675878,-0.0122588603104641,-0.0242476268944851
0.0,-0.0165825999485003,0.0,-0.0001961903003713,-0.0080167747902033,-0.0136879541589747,-0.0134416761904397,-0.0125055140685502
-0.0057047931737486,-0.0087700259919474,0.0,-0.0057874426652277,0.0,0.0,-0.0134016716657088,-0.0063815181673292
-0.0126952266631024,-0.0114889931865028,-0.0048658527833007,-0.0023747561499476,-0.0074953059083779,-0.0004360086417622,-0.009050640409393,-0.0103195824731972
-0.0007356866262853,-0.0058201956562693,-0.0202362176163917,-0.0047778012230992,-0.0033229371183549,-0.0101906480267642,-0.0096014271103481,-0.0153562645069656
0.0,-0.0133075344328559,-0.0148768187922473,0.0,-0.0068580507946784,-0.0053180239884229,0.0,-0.0145259572308023
-0.0163810911676192,0.0,-0.0076926065145075,-0.0079100413890818,-0.0070438980200229,-0.0056680132668878,-0.0009188582095349,-0.0188923788100503
0.0,-0.0015192289034371,0.0,-0.0083024219898244,-0.0018967986962843,-0.0048905238076086,-0.0162875807479159,-0.0133491490407562
-0.0309382060202976,-0.0120034833378209,0.0,-0.0081716284562434,-0.0120962262438944,-0.0041676294801167,-0.0186317632032864,-0.0167618963035983
-0.0043477436867314,-0.0062752743932983,-0.0023156504359411,0.0,-0.0027453303051761,-0.0051136652063354,-0.029082177468631,-0.0216051550410494
-0.0011223021051183,0.0,-0.0079006256242297,-0.0084028894236216,0.0,-0.0011721200609724,-0.0028161306728558,0.0
-0.0088926077402731,-0.0088311527877174,-0.0151468573331205,0.0,-0.0073209472726563,-0.0146999947532802,-0.0401191477768796,-0.0266277650226254
0.0,0.0,-0.0169179015448425,-0.0108019867512179,-0.0113217645722303,-0.0064674556049442,-0.0276809125221107,-0.0114450226220665
-0.0159050273639196,-0.0068366833072999,-0.0081075410421575,0.0,-0.01628630359725,-0.0020695171610916,-0.0228549016178692,-0.0139479591396984
-0.0172293939792953,-0.0078371119069391,0.0,-0.0109555161877588,-0.010684252599986,0.0,-0.0024234373356726,-0.0003915166024928
-0.0122169972265156,-0.0128957693519465,-0.000474867936039,0.0,-0.0089741520885071,-0.0169667447778126,0.0,0.0
-0.0013537403496641,-0.0107634156823084,-0.0028524325742711,-0.0013836904656403,0.0,0.0,-0.0192673091600746,-0.0073444452301747
-0.0005536082831465,0.0,-0.0150289608583452,-0.0088342486387094,-0.0102123076589817,-0.004587260221847,-0.0016658420850417,-0.0129688177092782
-0.0121016978418425,0.0,-0.0112076424399368,0.0,-0.0013374514576347,-0.0082041220086195,-0.0191210958413703,-0.015956829802568
0.0,-0.0050890282311959,-0.0055099080782374,-0.0188133646068818,0.0,-0.0056457938626404,-0.0250992190558454,-0.0156393623910842
-0.0384267768822606,0.0,-0.0058149744290848,-0.0082301142226364,-0.0049257068894803,-0.0038909493014209,-0.0165048229973752,-0.0256070517934857
-0.0032952853611529,-0.0063425728252894,0.0,-0.0217812401907782,-0.011742115020752,-0.005602836608886,-0.0053465366363514,-0.0119090080261228
-0.010430812835692,0.0,-0.0028908252716051,-0.0004257474626809,-0.0032782554626464,-0.0020265579223623,-0.0142753124237047,-0.0076889991760252
-0.0148768054454438,-0.0163202462967287,-0.0291133474092917,0.0,0.0,-0.0104141654446712,-0.0069317233283059,-0.0192633247934281
