Lowest trough value in cleaned_70mV 150Hz_µA_6.csv: 0.20001457363998842
Lowest trough value in cleaned_70mV 150Hz_µA_7.csv: -3.36202815720633
Lowest trough value in cleaned_70mV 150Hz_µA_8.csv: 0.14575206808552532
Lowest trough value in cleaned_70mV 200Hz_µA_1.csv: 0.6487302507597263
Lowest trough value in cleaned_70mV 200Hz_µA_2.csv: 0.3305940674946113
Lowest trough value in cleaned_70mV 200Hz_µA_3.csv: 0.2910601369778901
No troughs found in cleaned_70mV 200Hz_µA_4.csv
Lowest trough value in cleaned_70mV 200Hz_µA_5.csv: 0.10727167031500395
Lowest trough value in cleaned_70mV 200Hz_µA_6.csv: 0.18292654996309943
Lowest trough value in cleaned_70mV 200Hz_µA_7.csv: -0.039618834211769594
Lowest trough value in cleaned_70mV 200Hz_µA_8.csv: 0.1312177059636057
Lowest trough value in cleaned_70mV 20Hz_µA_1.csv: -1.1868428935724897
No troughs found in cleaned_70mV 20Hz_µA_2.csv
No troughs found in cleaned_70mV 20Hz_µA_3.csv
No troughs found in cleaned_70mV 20Hz_µA_4.csv
No troughs found in cleaned_70mV 20Hz_µA_5.csv
No troughs found in cleaned_70mV 20Hz_µA_6.csv
Lowest trough value in cleaned_70mV 20Hz_µA_7.csv: -1.1165279675952258
No troughs found in cleaned_70mV 20Hz_µA_8.csv
Lowest trough value in cleaned_70mV 300Hz_µA_1.csv: 0.7944069627386643
Lowest trough value in cleaned_70mV 300Hz_µA_2.csv: 0.4224296700572401
Lowest trough value in cleaned_70mV 300Hz_µA_3.csv: 0.41049586036126073
Lowest trough value in cleaned_70mV 300Hz_µA_4.csv: 0.5709734838280078
Lowest trough value in cleaned_70mV 300Hz_µA_5.csv: 0.15540962057516428
Lowest trough value in cleaned_70mV 300Hz_µA_6.csv: 0.22447979963669784
Lowest trough value in cleaned_70mV 300Hz_µA_7.csv: -0.03552295011350037
Lowest trough value in cleaned_70mV 300Hz_µA_8.csv: 0.14680037600547569
Lowest trough value in cleaned_70mV 40Hz_µA_1.csv: -1.7200308711786678
Lowest trough value in cleaned_70mV 40Hz_µA_2.csv: -0.015656129315521294
Lowest trough value in cleaned_70mV 40Hz_µA_3.csv: -0.008481386304793073
No troughs found in cleaned_70mV 40Hz_µA_4.csv
No troughs found in cleaned_70mV 40Hz_µA_5.csv
No troughs found in cleaned_70mV 40Hz_µA_6.csv
No troughs found in cleaned_70mV 40Hz_µA_7.csv
No troughs found in cleaned_70mV 40Hz_µA_8.csv
No troughs found in cleaned_70mV 60Hz_µA_1.csv
Lowest trough value in cleaned_70mV 60Hz_µA_2.csv: 0.18936200178571638
No troughs found in cleaned_70mV 60Hz_µA_3.csv
No troughs found in cleaned_70mV 60Hz_µA_4.csv
Lowest trough value in cleaned_70mV 60Hz_µA_5.csv: 0.05223810979269922
Lowest trough value in cleaned_70mV 60Hz_µA_6.csv: 0.20623781775800537
Lowest trough value in cleaned_70mV 60Hz_µA_7.csv: 0.0012512173048742636
Lowest trough value in cleaned_70mV 60Hz_µA_8.csv: 0.14244457358066143
No troughs found in cleaned_70mV 80Hz_µA_1.csv
Lowest trough value in cleaned_70mV 80Hz_µA_2.csv: 0.21564453241984838
Lowest trough value in cleaned_70mV 80Hz_µA_3.csv: 0.17299914321900253
No troughs found in cleaned_70mV 80Hz_µA_4.csv
Lowest trough value in cleaned_70mV 80Hz_µA_5.csv: 0.06084764570058526
Lowest trough value in cleaned_70mV 80Hz_µA_6.csv: 0.20966048912786328
No troughs found in cleaned_70mV 80Hz_µA_7.csv
Lowest trough value in cleaned_70mV 80Hz_µA_8.csv: 0.14998731534355358
No troughs found in cleaned_80mV 100Hz_µA_1.csv
Lowest trough value in cleaned_80mV 100Hz_µA_2.csv: 0.32226227346739833
Lowest trough value in cleaned_80mV 100Hz_µA_3.csv: 0.26430663025822393
No troughs found in cleaned_80mV 100Hz_µA_4.csv
Lowest trough value in cleaned_80mV 100Hz_µA_5.csv: 0.11668977395913632
Lowest trough value in cleaned_80mV 100Hz_µA_6.csv: 0.45287227078132297
No troughs found in cleaned_80mV 100Hz_µA_7.csv
Lowest trough value in cleaned_80mV 100Hz_µA_8.csv: 0.3166521839672558
Lowest trough value in cleaned_80mV 150Hz_µA_1.csv: 1.3251640553649628
Lowest trough value in cleaned_80mV 150Hz_µA_2.csv: 0.4081149807929434
Lowest trough value in cleaned_80mV 150Hz_µA_3.csv: 0.33920047388882374
No troughs found in cleaned_80mV 150Hz_µA_4.csv
Lowest trough value in cleaned_80mV 150Hz_µA_5.csv: 0.16957663222783137
Lowest trough value in cleaned_80mV 150Hz_µA_6.csv: 0.5907191544037598
No troughs found in cleaned_80mV 150Hz_µA_7.csv
Lowest trough value in cleaned_80mV 150Hz_µA_8.csv: 0.33587476820923057
Lowest trough value in cleaned_80mV 200Hz_µA_1.csv: 1.6650421996386822
Lowest trough value in cleaned_80mV 200Hz_µA_2.csv: 0.5033154849589541
Lowest trough value in cleaned_80mV 200Hz_µA_3.csv: 0.4145984136534169
No troughs found in cleaned_80mV 200Hz_µA_4.csv
Lowest trough value in cleaned_80mV 200Hz_µA_5.csv: 0.2041809443411866
Lowest trough value in cleaned_80mV 200Hz_µA_6.csv: 0.5470638816042837
No troughs found in cleaned_80mV 200Hz_µA_7.csv
Lowest trough value in cleaned_80mV 200Hz_µA_8.csv: 0.37433775669563485
Lowest trough value in cleaned_80mV 20Hz_µA_1.csv: -1.3157353662376314
No troughs found in cleaned_80mV 20Hz_µA_2.csv
No troughs found in cleaned_80mV 20Hz_µA_3.csv
No troughs found in cleaned_80mV 20Hz_µA_4.csv
No troughs found in cleaned_80mV 20Hz_µA_5.csv
No troughs found in cleaned_80mV 20Hz_µA_6.csv
Lowest trough value in cleaned_80mV 20Hz_µA_7.csv: -1.0523399305792136
No troughs found in cleaned_80mV 20Hz_µA_8.csv
Lowest trough value in cleaned_80mV 300Hz_µA_1.csv: 2.3502731758391766
Lowest trough value in cleaned_80mV 300Hz_µA_2.csv: 0.6277945731145125
Lowest trough value in cleaned_80mV 300Hz_µA_3.csv: 0.557612954260652
No troughs found in cleaned_80mV 300Hz_µA_4.csv
Lowest trough value in cleaned_80mV 300Hz_µA_5.csv: 0.29677783999146046
Lowest trough value in cleaned_80mV 300Hz_µA_6.csv: 0.6371312028153269
No troughs found in cleaned_80mV 300Hz_µA_7.csv
Lowest trough value in cleaned_80mV 300Hz_µA_8.csv: 0.4422873506597136
No troughs found in cleaned_80mV 40Hz_µA_1.csv
Lowest trough value in cleaned_80mV 40Hz_µA_2.csv: -0.013616345255272666
Lowest trough value in cleaned_80mV 40Hz_µA_3.csv: -0.006319173261892033
No troughs found in cleaned_80mV 40Hz_µA_4.csv
No troughs found in cleaned_80mV 40Hz_µA_5.csv
No troughs found in cleaned_80mV 40Hz_µA_6.csv
No troughs found in cleaned_80mV 40Hz_µA_7.csv
No troughs found in cleaned_80mV 40Hz_µA_8.csv
No troughs found in cleaned_80mV 60Hz_µA_1.csv
Lowest trough value in cleaned_80mV 60Hz_µA_2.csv: 0.23985625831796453
Lowest trough value in cleaned_80mV 60Hz_µA_3.csv: 0.1924332402703158
No troughs found in cleaned_80mV 60Hz_µA_4.csv
Lowest trough value in cleaned_80mV 60Hz_µA_5.csv: 0.07400976801946488
Lowest trough value in cleaned_80mV 60Hz_µA_6.csv: 0.3003817479738854
Lowest trough value in cleaned_80mV 60Hz_µA_7.csv: 0.0021417247067431755
Lowest trough value in cleaned_80mV 60Hz_µA_8.csv: 0.23346644710427678
No troughs found in cleaned_80mV 80Hz_µA_1.csv
Lowest trough value in cleaned_80mV 80Hz_µA_2.csv: 0.27465616607625365
Lowest trough value in cleaned_80mV 80Hz_µA_3.csv: 0.22097931803599782
No troughs found in cleaned_80mV 80Hz_µA_4.csv
Lowest trough value in cleaned_80mV 80Hz_µA_5.csv: 0.08453342997582941
Lowest trough value in cleaned_80mV 80Hz_µA_6.csv: 0.34121941712314385
No troughs found in cleaned_80mV 80Hz_µA_7.csv
Lowest trough value in cleaned_80mV 80Hz_µA_8.csv: 0.3148838592927296
Lowest trough value in cleaned_90mV 100Hz_µA_1.csv: 1.2426684025548247
Lowest trough value in cleaned_90mV 100Hz_µA_2.csv: 0.40655825647773125
Lowest trough value in cleaned_90mV 100Hz_µA_3.csv: 0.33043703111834444
No troughs found in cleaned_90mV 100Hz_µA_4.csv
Lowest trough value in cleaned_90mV 100Hz_µA_5.csv: 0.15187250636580407
Lowest trough value in cleaned_90mV 100Hz_µA_6.csv: 0.41329183176497875
No troughs found in cleaned_90mV 100Hz_µA_7.csv
Lowest trough value in cleaned_90mV 100Hz_µA_8.csv: 0.6282766698090202
Lowest trough value in cleaned_90mV 150Hz_µA_1.csv: 1.8096352944219185
Lowest trough value in cleaned_90mV 150Hz_µA_2.csv: 0.5027967831847815
Lowest trough value in cleaned_90mV 150Hz_µA_3.csv: 0.4117216758122909
No troughs found in cleaned_90mV 150Hz_µA_4.csv
Lowest trough value in cleaned_90mV 150Hz_µA_5.csv: 0.20684709854524308
Lowest trough value in cleaned_90mV 150Hz_µA_6.csv: 0.5142820569366706
No troughs found in cleaned_90mV 150Hz_µA_7.csv
Lowest trough value in cleaned_90mV 150Hz_µA_8.csv: 0.6835917375127966
Lowest trough value in cleaned_90mV 200Hz_µA_1.csv: 2.3418361857189405
Lowest trough value in cleaned_90mV 200Hz_µA_2.csv: 0.5990558250576812
Lowest trough value in cleaned_90mV 200Hz_µA_3.csv: 0.5002136651562052
No troughs found in cleaned_90mV 200Hz_µA_4.csv
Lowest trough value in cleaned_90mV 200Hz_µA_5.csv: 0.2458136140719176
Lowest trough value in cleaned_90mV 200Hz_µA_6.csv: 0.5355517632127687
No troughs found in cleaned_90mV 200Hz_µA_7.csv
Lowest trough value in cleaned_90mV 200Hz_µA_8.csv: 0.7834508678358566
Lowest trough value in cleaned_90mV 20Hz_µA_1.csv: -1.4790831322654605
No troughs found in cleaned_90mV 20Hz_µA_2.csv
Lowest trough value in cleaned_90mV 20Hz_µA_3.csv: -0.0011540398599358195
No troughs found in cleaned_90mV 20Hz_µA_4.csv
No troughs found in cleaned_90mV 20Hz_µA_5.csv
No troughs found in cleaned_90mV 20Hz_µA_6.csv
No troughs found in cleaned_90mV 20Hz_µA_7.csv
No troughs found in cleaned_90mV 20Hz_µA_8.csv
Lowest trough value in cleaned_90mV 300Hz_µA_1.csv: 3.3206259012382198
Lowest trough value in cleaned_90mV 300Hz_µA_2.csv: 0.7613030889714452
Lowest trough value in cleaned_90mV 300Hz_µA_3.csv: 0.6647274744100478
No troughs found in cleaned_90mV 300Hz_µA_4.csv
Lowest trough value in cleaned_90mV 300Hz_µA_5.csv: 0.3321870751500091
Lowest trough value in cleaned_90mV 300Hz_µA_6.csv: 0.5150974888151727
No troughs found in cleaned_90mV 300Hz_µA_7.csv
Lowest trough value in cleaned_90mV 300Hz_µA_8.csv: 0.9739225266885287
No troughs found in cleaned_90mV 40Hz_µA_1.csv
Lowest trough value in cleaned_90mV 40Hz_µA_2.csv: -0.007937297956260192
Lowest trough value in cleaned_90mV 40Hz_µA_3.csv: -0.004307032174427836
No troughs found in cleaned_90mV 40Hz_µA_4.csv
No troughs found in cleaned_90mV 40Hz_µA_5.csv
No troughs found in cleaned_90mV 40Hz_µA_6.csv
No troughs found in cleaned_90mV 40Hz_µA_7.csv
No troughs found in cleaned_90mV 40Hz_µA_8.csv
No troughs found in cleaned_90mV 60Hz_µA_1.csv
Lowest trough value in cleaned_90mV 60Hz_µA_2.csv: 0.3100218592915043
Lowest trough value in cleaned_90mV 60Hz_µA_3.csv: 0.2515482258190498
No troughs found in cleaned_90mV 60Hz_µA_4.csv
Lowest trough value in cleaned_90mV 60Hz_µA_5.csv: 0.1105128976424167
Lowest trough value in cleaned_90mV 60Hz_µA_6.csv: 0.36604342055654154
No troughs found in cleaned_90mV 60Hz_µA_7.csv
Lowest trough value in cleaned_90mV 60Hz_µA_8.csv: 0.46108656402301745
Lowest trough value in cleaned_90mV 80Hz_µA_1.csv: 1.0668502718146415
Lowest trough value in cleaned_90mV 80Hz_µA_2.csv: 0.35233035791239997
Lowest trough value in cleaned_90mV 80Hz_µA_3.csv: 0.2943091959691351
No troughs found in cleaned_90mV 80Hz_µA_4.csv
Lowest trough value in cleaned_90mV 80Hz_µA_5.csv: 0.13079602339631985
Lowest trough value in cleaned_90mV 80Hz_µA_6.csv: 0.3758259307033536
No troughs found in cleaned_90mV 80Hz_µA_7.csv
Lowest trough value in cleaned_90mV 80Hz_µA_8.csv: 0.5532586316394943
No valid numeric data in normalized_values.csv
