V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.301055908203125,-0.30207633972168,-0.301055908203125,-0.767951011657715,-0.301055908203125,-0.0917911529541016,-0.301055908203125,-1.01066112518311,-0.301055908203125,-0.157594680786133,-0.301055908203125,-0.352144241333008,-0.301055908203125,-1.47319316864014,-0.301055908203125,-0.19526481628418
-0.301993370056152,-0.299692153930664,-0.301993370056152,-0.759367942810059,-0.301993370056152,-0.0889301300048828,-0.301993370056152,-1.00255489349365,-0.301993370056152,-0.155210494995117,-0.301993370056152,-0.344514846801758,-0.301993370056152,-1.48129940032959,-0.301993370056152,-0.190019607543945
-0.303009033203125,-0.297307968139648,-0.303009033203125,-0.758414268493652,-0.303009033203125,-0.0898838043212891,-0.303009033203125,-0.999693870544434,-0.303009033203125,-0.154256820678711,-0.303009033203125,-0.341176986694336,-0.303009033203125,-1.48940563201904,-0.303009033203125,-0.191450119018555
-0.304024696350098,-0.299215316772461,-0.304024696350098,-0.75650691986084,-0.304024696350098,-0.0894069671630859,-0.304024696350098,-0.998263359069824,-0.304024696350098,-0.151872634887695,-0.304024696350098,-0.340700149536133,-0.304024696350098,-1.50275707244873,-0.304024696350098,-0.189542770385742
-0.304962158203125,-0.297784805297852,-0.304962158203125,-0.757460594177246,-0.304962158203125,-0.0905990600585938,-0.304962158203125,-1.00064754486084,-0.304962158203125,-0.15568733215332,-0.304962158203125,-0.343084335327148,-0.304962158203125,-1.51610851287842,-0.304962158203125,-0.189065933227539
-0.305977821350098,-0.297307968139648,-0.305977821350098,-0.756983757019043,-0.305977821350098,-0.0917911529541016,-0.305977821350098,-0.997786521911621,-0.305977821350098,-0.153303146362305,-0.305977821350098,-0.34022331237793,-0.305977821350098,-1.52373790740967,-0.305977821350098,-0.188112258911133
-0.30699348449707,-0.296831130981445,-0.30699348449707,-0.758414268493652,-0.30699348449707,-0.0913143157958984,-0.30699348449707,-0.998740196228027,-0.30699348449707,-0.152349472045898,-0.30699348449707,-0.343084335327148,-0.30699348449707,-1.53327465057373,-0.30699348449707,-0.18763542175293
-0.307930946350098,-0.298738479614258,-0.307930946350098,-0.756983757019043,-0.307930946350098,-0.0908374786376953,-0.307930946350098,-0.999693870544434,-0.307930946350098,-0.154256820678711,-0.307930946350098,-0.342607498168945,-0.307930946350098,-1.54853343963623,-0.307930946350098,-0.189542770385742
-0.30894660949707,-0.299215316772461,-0.30894660949707,-0.758891105651855,-0.30894660949707,-0.0898838043212891,-0.30894660949707,-1.00064754486084,-0.30894660949707,-0.153779983520508,-0.30894660949707,-0.341176986694336,-0.30894660949707,-1.56045436859131,-0.30894660949707,-0.191450119018555
-0.309962272644043,-0.298738479614258,-0.309962272644043,-0.757460594177246,-0.309962272644043,-0.0903606414794922,-0.309962272644043,-1.00112438201904,-0.309962272644043,-0.153779983520508,-0.309962272644043,-0.34022331237793,-0.309962272644043,-1.57142162322998,-0.309962272644043,-0.190496444702148
