V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-1.78456783294678,-0.0009765625,-1.88804626464844,-0.0009765625,-0.776057243347168,-0.0009765625,-2.27333068847656,-0.0009765625,-0.516176223754883,-0.0009765625,-1.60336971282959,-0.0009765625,-0.612974166870117,-0.0009765625,-1.46461009979248
-0.00191402435302734,-1.73116207122803,-0.0019140243530273,-1.8637228012085,-0.0019140243530273,-0.759844779968262,-0.0019140243530273,-2.23661422729492,-0.0019140243530273,-0.509500503540039,-0.0019140243530273,-1.56188488006592,-0.0019140243530273,-0.602483749389648,-0.0019140243530273,-1.42503261566162
-0.0029296875,-1.70732021331787,-0.0029296875,-1.85370922088623,-0.0029296875,-0.750308036804199,-0.0029296875,-2.22087860107422,-0.0029296875,-0.501394271850586,-0.0029296875,-1.54185771942139,-0.0029296875,-0.599145889282227,-0.0029296875,-1.4069128036499
-0.00394535064697266,-1.68776988983154,-0.0039453506469726,-1.84417247772217,-0.0039453506469726,-0.738863945007324,-0.0039453506469726,-2.21324920654297,-0.0039453506469726,-0.496149063110352,-0.0039453506469726,-1.52087688446045,-0.0039453506469726,-0.592947006225586,-0.0039453506469726,-1.38974666595459
-0.0048828125,-1.67108058929443,-0.0048828125,-1.8332052230835,-0.0048828125,-0.731234550476074,-0.0048828125,-2.19799041748047,-0.0048828125,-0.493288040161133,-0.0048828125,-1.49941921234131,-0.0048828125,-0.593423843383789,-0.0048828125,-1.37258052825928
-0.00589847564697266,-1.65534496307373,-0.0058984756469726,-1.82700634002686,-0.0058984756469726,-0.727896690368652,-0.0058984756469726,-2.18463897705078,-0.0058984756469726,-0.488042831420898,-0.0058984756469726,-1.48702144622803,-0.0058984756469726,-0.592827796936035,-0.0058984756469726,-1.35636806488037
-0.00691413879394531,-1.63627147674561,-0.0069141387939453,-1.8184232711792,-0.0069141387939453,-0.719790458679199,-0.0069141387939453,-2.17081069946289,-0.0069141387939453,-0.483274459838867,-0.0069141387939453,-1.47128582000732,-0.0069141387939453,-0.59199333190918,-0.0069141387939453,-1.33920192718506
-0.00792980194091797,-1.6200590133667,-0.0079298019409179,-1.81079387664795,-0.0079298019409179,-0.713591575622559,-0.0079298019409179,-2.16079711914063,-0.0079298019409179,-0.483274459838867,-0.0079298019409179,-1.45125865936279,-0.0079298019409179,-0.592947006225586,-0.0079298019409179,-1.32775783538818
-0.00886726379394531,-1.60146236419678,-0.0088672637939453,-1.8036413192749,-0.0088672637939453,-0.70310115814209,-0.0088672637939453,-2.14839935302734,-0.0088672637939453,-0.47755241394043,-0.0088672637939453,-1.43552303314209,-0.0088672637939453,-0.591516494750977,-0.0088672637939453,-1.30820751190186
-0.00988292694091797,-1.58811092376709,-0.0098829269409179,-1.79362773895264,-0.0098829269409179,-0.699286460876465,-0.0098829269409179,-2.13743209838867,-0.0098829269409179,-0.467538833618164,-0.0098829269409179,-1.41883373260498,-0.0098829269409179,-0.591516494750977,-0.0098829269409179,-1.29104137420654
-0.0108985900878906,-1.56903743743896,-0.0108985900878906,-1.78504467010498,-0.0108985900878906,-0.693087577819824,-0.0108985900878906,-2.12312698364258,-0.0108985900878906,-0.469446182250977,-0.0108985900878906,-1.40548229217529,-0.0108985900878906,-0.591516494750977,-0.0108985900878906,-1.27768993377686
-0.011836051940918,-1.55377864837646,-0.011836051940918,-1.77884578704834,-0.011836051940918,-0.684027671813965,-0.011836051940918,-2.11025238037109,-0.011836051940918,-0.462770462036133,-0.011836051940918,-1.38783931732178,-0.011836051940918,-0.584840774536133,-0.011836051940918,-1.26529216766357
-0.0128517150878906,-1.53851985931396,-0.0128517150878906,-1.77026271820068,-0.0128517150878906,-0.677351951599121,-0.0128517150878906,-2.09928512573242,-0.0128517150878906,-0.463247299194336,-0.0128517150878906,-1.37401103973389,-0.0128517150878906,-0.587701797485352,-0.0128517150878906,-1.24860286712646
-0.0138673782348633,-1.52230739593506,-0.0138673782348633,-1.76358699798584,-0.0138673782348633,-0.671629905700684,-0.0138673782348633,-2.08736419677734,-0.0138673782348633,-0.460386276245117,-0.0138673782348633,-1.360182762146,-0.0138673782348633,-0.584840774536133,-0.0138673782348633,-1.23572826385498
-0.0148048400878906,-1.50657176971436,-0.0148048400878906,-1.75071239471436,-0.0148048400878906,-0.662093162536621,-0.0148048400878906,-2.07448959350586,-0.0148048400878906,-0.45323371887207,-0.0148048400878906,-1.34301662445068,-0.0148048400878906,-0.589132308959961,-0.0148048400878906,-1.22142314910889
-0.0158205032348633,-1.48892879486084,-0.0158205032348633,-1.7421293258667,-0.0158205032348633,-0.656847953796387,-0.0158205032348633,-2.0654296875,-0.0158205032348633,-0.452756881713867,-0.0158205032348633,-1.32728099822998,-0.0158205032348633,-0.587224960327148,-0.0158205032348633,-1.20664119720459
-0.0168361663818359,-1.47700786590576,-0.0168361663818359,-1.73974514007568,-0.0168361663818359,-0.653510093688965,-0.0168361663818359,-2.05541610717773,-0.0168361663818359,-0.445127487182617,-0.0168361663818359,-1.31631374359131,-0.0168361663818359,-0.583887100219727,-0.0168361663818359,-1.19472026824951
-0.0178518295288086,-1.46174907684326,-0.0178518295288086,-1.7268705368042,-0.0178518295288086,-0.645880699157715,-0.0178518295288086,-2.04444885253906,-0.0178518295288086,-0.442743301391602,-0.0178518295288086,-1.30296230316162,-0.0178518295288086,-0.583887100219727,-0.0178518295288086,-1.1780309677124
-0.0187892913818359,-1.44362926483154,-0.0187892913818359,-1.71828746795654,-0.0187892913818359,-0.637774467468262,-0.0187892913818359,-2.03062057495117,-0.0187892913818359,-0.438451766967773,-0.0187892913818359,-1.28627300262451,-0.0187892913818359,-0.584244728088379,-0.0187892913818359,-1.1618185043335
-0.0198049545288086,-1.42789363861084,-0.0198049545288086,-1.7111349105835,-0.0198049545288086,-0.627284049987793,-0.0198049545288086,-2.01869964599609,-0.0198049545288086,-0.435113906860352,-0.0198049545288086,-1.27339839935303,-0.0198049545288086,-0.584840774536133,-0.0198049545288086,-1.15085124969482
-0.0208206176757813,-1.41358852386475,-0.0208206176757813,-1.70588970184326,-0.0208206176757813,-0.623941421508789,-0.0208206176757813,-2.01059341430664,-0.0208206176757813,-0.433683395385742,-0.0208206176757813,-1.26004695892334,-0.0208206176757813,-0.58436393737793,-0.0208206176757813,-1.13702297210693
-0.0217580795288086,-1.40166759490967,-0.0217580795288086,-1.695876121521,-0.0217580795288086,-0.617265701293945,-0.0217580795288086,-2.00105667114258,-0.0217580795288086,-0.427961349487305,-0.0217580795288086,-1.24526500701904,-0.0217580795288086,-0.585317611694336,-0.0217580795288086,-1.12510204315186
-0.0227737426757813,-1.38402462005615,-0.0227737426757813,-1.68776988983154,-0.0227737426757813,-0.610589981079102,-0.0227737426757813,-1.98579788208008,-0.0227737426757813,-0.426054000854492,-0.0227737426757813,-1.23143672943115,-0.0227737426757813,-0.580549240112305,-0.0227737426757813,-1.11413478851318
-0.0237894058227539,-1.37210369110107,-0.0237894058227539,-1.6815710067749,-0.0237894058227539,-0.60582160949707,-0.0237894058227539,-1.97912216186523,-0.0237894058227539,-0.426530838012695,-0.0237894058227539,-1.22237682342529,-0.0237894058227539,-0.583410263061523,-0.0237894058227539,-1.10316753387451
-0.0247268676757813,-1.35541439056396,-0.0247268676757813,-1.67203426361084,-0.0247268676757813,-0.600099563598633,-0.0247268676757813,-1.96624755859375,-0.0247268676757813,-0.421762466430664,-0.0247268676757813,-1.207594871521,-0.0247268676757813,-0.581026077270508,-0.0247268676757813,-1.08790874481201
-0.0257425308227539,-1.34301662445068,-0.0257425308227539,-1.6663122177124,-0.0257425308227539,-0.592470169067383,-0.0257425308227539,-1.95957183837891,-0.0257425308227539,-0.418901443481445,-0.0257425308227539,-1.19901180267334,-0.0257425308227539,-0.581026077270508,-0.0257425308227539,-1.07455730438232
-0.0267581939697266,-1.32775783538818,-0.0267581939697266,-1.65772914886475,-0.0267581939697266,-0.590085983276367,-0.0267581939697266,-1.94908142089844,-0.0267581939697266,-0.412225723266602,-0.0267581939697266,-1.18375301361084,-0.0267581939697266,-0.579595565795898,-0.0267581939697266,-1.06359004974365
-0.0276956558227539,-1.31726741790771,-0.0276956558227539,-1.65153026580811,-0.0276956558227539,-0.58293342590332,-0.0276956558227539,-1.94049835205078,-0.0276956558227539,-0.413179397583008,-0.0276956558227539,-1.17564678192139,-0.0276956558227539,-0.580549240112305,-0.0276956558227539,-1.05309963226318
-0.0287113189697266,-1.30296230316162,-0.0287113189697266,-1.64199352264404,-0.0287113189697266,-0.574350357055664,-0.0287113189697266,-1.9285774230957,-0.0287113189697266,-0.406026840209961,-0.0287113189697266,-1.15895748138428,-0.0287113189697266,-0.579118728637695,-0.0287113189697266,-1.03879451751709
-0.0297269821166992,-1.28674983978271,-0.0297269821166992,-1.63197994232178,-0.0297269821166992,-0.56910514831543,-0.0297269821166992,-1.91713333129883,-0.0297269821166992,-0.40125846862793,-0.0297269821166992,-1.14894390106201,-0.0297269821166992,-0.583410263061523,-0.0297269821166992,-1.03164196014404
-0.0307426452636719,-1.27482891082764,-0.0307426452636719,-1.62530422210693,-0.0307426452636719,-0.563859939575195,-0.0307426452636719,-1.90950393676758,-0.0307426452636719,-0.403165817260742,-0.0307426452636719,-1.13749980926514,-0.0307426452636719,-0.580072402954102,-0.0307426452636719,-1.01686000823975
-0.0316801071166992,-1.26052379608154,-0.0316801071166992,-1.6205358505249,-0.0316801071166992,-0.558614730834961,-0.0316801071166992,-1.89901351928711,-0.0316801071166992,-0.399351119995117,-0.0316801071166992,-1.12700939178467,-0.0316801071166992,-0.58293342590332,-0.0316801071166992,-1.00398540496826
-0.0326957702636719,-1.24812602996826,-0.0326957702636719,-1.61195278167725,-0.0326957702636719,-0.55241584777832,-0.0326957702636719,-1.89186096191406,-0.0326957702636719,-0.394582748413086,-0.0326957702636719,-1.11461162567139,-0.0326957702636719,-0.581026077270508,-0.0326957702636719,-0.995879173278809
