V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-2.52843856811523,-0.0009765625,-2.02585220336914,-0.0009765625,-0.814681053161621,-0.0009765625,-2.34104156494141,-0.0009765625,-0.643496513366699,-0.0009765625,-1.64676189422607,-0.0009765625,-0.683550834655762,-0.0009765625,-1.07837200164795
-0.00191402435302734,-2.4626350402832,-0.0019140243530273,-2.00057983398438,-0.0019140243530273,-0.79465389251709,-0.0019140243530273,-2.30718612670898,-0.0019140243530273,-0.636343955993652,-0.0019140243530273,-1.61338329315186,-0.0019140243530273,-0.667815208435059,-0.0019140243530273,-1.05166912078857
-0.0029296875,-2.43354797363281,-0.0029296875,-1.99199676513672,-0.0029296875,-0.782732963562012,-0.0029296875,-2.29526519775391,-0.0029296875,-0.636343955993652,-0.0029296875,-1.59669399261475,-0.0029296875,-0.67258358001709,-0.0029296875,-1.03688716888428
-0.00394535064697266,-2.40875244140625,-0.0039453506469726,-1.97864532470703,-0.0039453506469726,-0.776057243347168,-0.0039453506469726,-2.28191375732422,-0.0039453506469726,-0.62251091003418,-0.0039453506469726,-1.57237529754639,-0.0039453506469726,-0.669245719909668,-0.0039453506469726,-1.0254430770874
-0.0048828125,-2.38729476928711,-0.0048828125,-1.97196960449219,-0.0048828125,-0.772719383239746,-0.0048828125,-2.26760864257813,-0.0048828125,-0.615358352661133,-0.0048828125,-1.5585470199585,-0.0048828125,-0.666861534118652,-0.0048828125,-1.02019786834717
-0.00589847564697266,-2.35916137695313,-0.0058984756469726,-1.96147918701172,-0.0058984756469726,-0.766520500183105,-0.0058984756469726,-2.25854873657227,-0.0058984756469726,-0.612020492553711,-0.0058984756469726,-1.543288230896,-0.0058984756469726,-0.66495418548584,-0.0058984756469726,-1.0101842880249
-0.00691413879394531,-2.3405647277832,-0.0069141387939453,-1.95384979248047,-0.0069141387939453,-0.761752128601074,-0.0069141387939453,-2.24138259887695,-0.0069141387939453,-0.610113143920898,-0.0069141387939453,-1.5289831161499,-0.0069141387939453,-0.664000511169434,-0.0069141387939453,-1.00350856781006
-0.00792980194091797,-2.31290817260742,-0.0079298019409179,-1.94478988647461,-0.0079298019409179,-0.753169059753418,-0.0079298019409179,-2.2327995300293,-0.0079298019409179,-0.604391098022461,-0.0079298019409179,-1.51134014129639,-0.0079298019409179,-0.668768882751465,-0.0079298019409179,-0.987772941589355
-0.00886726379394531,-2.28668212890625,-0.0088672637939453,-1.93811416625977,-0.0088672637939453,-0.742201805114746,-0.0088672637939453,-2.21897125244141,-0.0088672637939453,-0.601053237915039,-0.0088672637939453,-1.48797512054443,-0.0088672637939453,-0.662569999694824,-0.0088672637939453,-0.974421501159668
-0.00988292694091797,-2.2633171081543,-0.0098829269409179,-1.92333221435547,-0.0098829269409179,-0.742201805114746,-0.0098829269409179,-2.20895767211914,-0.0098829269409179,-0.599145889282227,-0.0098829269409179,-1.47986888885498,-0.0098829269409179,-0.66495418548584,-0.0098829269409179,-0.968222618103027
-0.0108985900878906,-2.23804473876953,-0.0108985900878906,-1.92237854003906,-0.0108985900878906,-0.726466178894043,-0.0108985900878906,-2.19560623168945,-0.0108985900878906,-0.597715377807617,-0.0108985900878906,-1.46031856536865,-0.0108985900878906,-0.666861534118652,-0.0108985900878906,-0.955348014831543
-0.011836051940918,-2.21467971801758,-0.011836051940918,-1.9123649597168,-0.011836051940918,-0.726943016052246,-0.011836051940918,-2.18559265136719,-0.011836051940918,-0.592947006225586,-0.011836051940918,-1.44744396209717,-0.011836051940918,-0.674490928649902,-0.011836051940918,-0.945334434509277
-0.0128517150878906,-2.19369888305664,-0.0128517150878906,-1.89949035644531,-0.0128517150878906,-0.719313621520996,-0.0128517150878906,-2.17605590820313,-0.0128517150878906,-0.587701797485352,-0.0128517150878906,-1.42932415008545,-0.0128517150878906,-0.673537254333496,-0.0128517150878906,-0.934844017028809
-0.0138673782348633,-2.17367172241211,-0.0138673782348633,-1.89376831054688,-0.0138673782348633,-0.711684226989746,-0.0138673782348633,-2.16032028198242,-0.0138673782348633,-0.58436393737793,-0.0138673782348633,-1.41788005828857,-0.0138673782348633,-0.671510696411133,-0.0138673782348633,-0.928168296813965
-0.0148048400878906,-2.14935302734375,-0.0148048400878906,-1.88470840454102,-0.0148048400878906,-0.703577995300293,-0.0148048400878906,-2.14982986450195,-0.0148048400878906,-0.58293342590332,-0.0148048400878906,-1.40023708343506,-0.0148048400878906,-0.668292045593262,-0.0148048400878906,-0.915770530700684
-0.0158205032348633,-2.13171005249023,-0.0158205032348633,-1.88041687011719,-0.0158205032348633,-0.698809623718262,-0.0158205032348633,-2.14315414428711,-0.0158205032348633,-0.579595565795898,-0.0158205032348633,-1.39546871185303,-0.0158205032348633,-0.669722557067871,-0.0158205032348633,-0.906710624694824
-0.0168361663818359,-2.10643768310547,-0.0168361663818359,-1.86801433563232,-0.0168361663818359,-0.696425437927246,-0.0168361663818359,-2.13171005249023,-0.0168361663818359,-0.574350357055664,-0.0168361663818359,-1.38068675994873,-0.0168361663818359,-0.668768882751465,-0.0168361663818359,-0.899558067321777
-0.0178518295288086,-2.08736419677734,-0.0178518295288086,-1.86181545257568,-0.0178518295288086,-0.687365531921387,-0.0178518295288086,-2.11788177490234,-0.0178518295288086,-0.575780868530273,-0.0178518295288086,-1.36161327362061,-0.0178518295288086,-0.670676231384277,-0.0178518295288086,-0.894312858581543
-0.0187892913818359,-2.06304550170898,-0.0187892913818359,-1.85609340667725,-0.0187892913818359,-0.686888694763184,-0.0187892913818359,-2.10977554321289,-0.0187892913818359,-0.570535659790039,-0.0187892913818359,-1.34683132171631,-0.0187892913818359,-0.670676231384277,-0.0187892913818359,-0.883345603942871
-0.0198049545288086,-2.04540252685547,-0.0198049545288086,-1.848464012146,-0.0198049545288086,-0.674014091491699,-0.0198049545288086,-2.10596084594727,-0.0198049545288086,-0.563859939575195,-0.0198049545288086,-1.33347988128662,-0.0198049545288086,-0.673060417175293,-0.0198049545288086,-0.875239372253418
-0.0208206176757813,-2.02823638916016,-0.0208206176757813,-1.84131145477295,-0.0208206176757813,-0.672106742858887,-0.0208206176757813,-2.09165573120117,-0.0208206176757813,-0.561952590942383,-0.0208206176757813,-1.31869792938232,-0.0208206176757813,-0.67258358001709,-0.0208206176757813,-0.869040489196777
-0.0217580795288086,-2.00773239135742,-0.0217580795288086,-1.8332052230835,-0.0217580795288086,-0.67115306854248,-0.0217580795288086,-2.08354949951172,-0.0217580795288086,-0.558137893676758,-0.0217580795288086,-1.31059169769287,-0.0217580795288086,-0.674967765808105,-0.0217580795288086,-0.860457420349121
-0.0227737426757813,-1.98389053344727,-0.0227737426757813,-1.82414531707764,-0.0227737426757813,-0.658755302429199,-0.0227737426757813,-2.07639694213867,-0.0227737426757813,-0.55241584777832,-0.0227737426757813,-1.29294872283936,-0.0227737426757813,-0.674967765808105,-0.0227737426757813,-0.851874351501465
-0.0237894058227539,-1.96672439575195,-0.0237894058227539,-1.81460857391357,-0.0237894058227539,-0.656847953796387,-0.0237894058227539,-2.06972122192383,-0.0237894058227539,-0.551939010620117,-0.0237894058227539,-1.28818035125732,-0.0237894058227539,-0.675444602966309,-0.0237894058227539,-0.844721794128418
