V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.301055908203125,-0.169992446899414,-0.301055908203125,-0.468969345092773,-0.301055908203125,-0.0412464141845703,-0.301055908203125,-0.68641185760498,-0.301055908203125,-0.0712871551513672,-0.301055908203125,-0.175237655639648,-0.301055908203125,-0.532865524291992,-0.301055908203125,-0.115156173706055
-0.301993370056152,-0.169992446899414,-0.301993370056152,-0.465631484985352,-0.301993370056152,-0.0412464141845703,-0.301993370056152,-0.681166648864746,-0.301993370056152,-0.0712871551513672,-0.301993370056152,-0.17094612121582,-0.301993370056152,-0.540018081665039,-0.301993370056152,-0.112295150756836
-0.303009033203125,-0.169992446899414,-0.303009033203125,-0.463724136352539,-0.303009033203125,-0.0402927398681641,-0.303009033203125,-0.680689811706543,-0.303009033203125,-0.0698566436767578,-0.303009033203125,-0.169515609741211,-0.303009033203125,-0.566244125366211,-0.303009033203125,-0.112295150756836
-0.304024696350098,-0.173807144165039,-0.304024696350098,-0.464200973510742,-0.304024696350098,-0.0407695770263672,-0.304024696350098,-0.679736137390137,-0.304024696350098,-0.0703334808349609,-0.304024696350098,-0.169038772583008,-0.304024696350098,-0.557184219360352,-0.304024696350098,-0.111818313598633
-0.304962158203125,-0.173807144165039,-0.304962158203125,-0.464200973510742,-0.304962158203125,-0.0402927398681641,-0.304962158203125,-0.681166648864746,-0.304962158203125,-0.0693798065185547,-0.304962158203125,-0.168085098266602,-0.304962158203125,-0.567197799682617,-0.304962158203125,-0.110864639282227
-0.305977821350098,-0.175714492797852,-0.305977821350098,-0.464200973510742,-0.305977821350098,-0.0399351119995117,-0.305977821350098,-0.680689811706543,-0.305977821350098,-0.0722408294677734,-0.305977821350098,-0.167131423950195,-0.305977821350098,-0.574350357055664,-0.305977821350098,-0.111818313598633
-0.30699348449707,-0.17857551574707,-0.30699348449707,-0.464200973510742,-0.30699348449707,-0.0393390655517578,-0.30699348449707,-0.680689811706543,-0.30699348449707,-0.0689029693603516,-0.30699348449707,-0.168085098266602,-0.30699348449707,-0.585794448852539,-0.30699348449707,-0.110864639282227
-0.307930946350098,-0.179529190063477,-0.307930946350098,-0.463247299194336,-0.307930946350098,-0.0393390655517578,-0.307930946350098,-0.680689811706543,-0.307930946350098,-0.0708103179931641,-0.307930946350098,-0.168561935424805,-0.307930946350098,-0.593423843383789,-0.307930946350098,-0.110864639282227
-0.30894660949707,-0.182867050170898,-0.30894660949707,-0.463724136352539,-0.30894660949707,-0.0402927398681641,-0.30894660949707,-0.681643486022949,-0.30894660949707,-0.0708103179931641,-0.30894660949707,-0.168561935424805,-0.30894660949707,-0.614404678344727,-0.30894660949707,-0.110387802124023
-0.309962272644043,-0.185251235961914,-0.309962272644043,-0.462770462036133,-0.309962272644043,-0.0388622283935547,-0.309962272644043,-0.682120323181152,-0.309962272644043,-0.0711679458618164,-0.309962272644043,-0.166654586791992,-0.309962272644043,-0.616312026977539,-0.309962272644043,-0.110864639282227
