V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.301055908203125,-0.117063522338867,-0.301055908203125,-0.234365463256836,-0.301055908203125,-0.0293254852294922,-0.301055908203125,-0.421762466430664,-0.301055908203125,-0.0674724578857422,-0.301055908203125,-0.181913375854492,-0.301055908203125,-0.0846385955810547,-0.301055908203125,-0.0722408294677734
-0.301993370056152,-0.116586685180664,-0.301993370056152,-0.23341178894043,-0.301993370056152,-0.0274181365966797,-0.301993370056152,-0.419378280639648,-0.301993370056152,-0.0665187835693359,-0.301993370056152,-0.179052352905273,-0.301993370056152,-0.0836849212646484,-0.301993370056152,-0.0703334808349609
-0.303009033203125,-0.11897087097168,-0.303009033203125,-0.231504440307617,-0.303009033203125,-0.0307559967041016,-0.303009033203125,-0.417947769165039,-0.303009033203125,-0.0646114349365234,-0.303009033203125,-0.181436538696289,-0.303009033203125,-0.08392333984375,-0.303009033203125,-0.0731945037841797
-0.304024696350098,-0.121355056762695,-0.304024696350098,-0.23198127746582,-0.304024696350098,-0.0293254852294922,-0.304024696350098,-0.417947769165039,-0.304024696350098,-0.0655651092529297,-0.304024696350098,-0.182867050170898,-0.304024696350098,-0.0836849212646484,-0.304024696350098,-0.0717639923095703
-0.304962158203125,-0.124692916870117,-0.304962158203125,-0.232458114624023,-0.304962158203125,-0.0293254852294922,-0.304962158203125,-0.417947769165039,-0.304962158203125,-0.0646114349365234,-0.304962158203125,-0.183343887329102,-0.304962158203125,-0.0836849212646484,-0.304962158203125,-0.0722408294677734
-0.305977821350098,-0.12516975402832,-0.305977821350098,-0.232934951782227,-0.305977821350098,-0.0301599502563477,-0.305977821350098,-0.420331954956055,-0.305977821350098,-0.0641345977783203,-0.305977821350098,-0.18465518951416,-0.305977821350098,-0.0841617584228516,-0.305977821350098,-0.0717639923095703
-0.30699348449707,-0.12660026550293,-0.30699348449707,-0.232934951782227,-0.30699348449707,-0.0312328338623047,-0.30699348449707,-0.419378280639648,-0.30699348449707,-0.0644922256469727,-0.30699348449707,-0.185728073120117,-0.30699348449707,-0.0860691070556641,-0.30699348449707,-0.0751018524169922
-0.307930946350098,-0.129461288452148,-0.307930946350098,-0.231504440307617,-0.307930946350098,-0.0307559967041016,-0.307930946350098,-0.420331954956055,-0.307930946350098,-0.0646114349365234,-0.307930946350098,-0.186681747436523,-0.307930946350098,-0.0846385955810547,-0.307930946350098,-0.0717639923095703
-0.30894660949707,-0.130891799926758,-0.30894660949707,-0.23341178894043,-0.30894660949707,-0.0293254852294922,-0.30894660949707,-0.421285629272461,-0.30894660949707,-0.0646114349365234,-0.30894660949707,-0.190496444702148,-0.30894660949707,-0.0855922698974609,-0.30894660949707,-0.0755786895751953
-0.309962272644043,-0.135183334350586,-0.309962272644043,-0.232458114624023,-0.309962272644043,-0.0288486480712891,-0.309962272644043,-0.419855117797852,-0.309962272644043,-0.0627040863037109,-0.309962272644043,-0.188589096069336,-0.309962272644043,-0.0846385955810547,-0.309962272644043,-0.0741481781005859
-0.31089973449707,-0.135660171508789,-0.31089973449707,-0.232934951782227,-0.31089973449707,-0.0296831130981445,-0.31089973449707,-0.422239303588867,-0.31089973449707,-0.0641345977783203,-0.31089973449707,-0.193357467651367,-0.31089973449707,-0.0874996185302734,-0.31089973449707,-0.0717639923095703
-0.311915397644043,-0.137567520141602,-0.311915397644043,-0.232458114624023,-0.311915397644043,-0.0302791595458984,-0.311915397644043,-0.421762466430664,-0.311915397644043,-0.0622272491455078,-0.311915397644043,-0.192880630493164,-0.311915397644043,-0.0879764556884766,-0.311915397644043,-0.0741481781005859
-0.312931060791016,-0.139474868774414,-0.312931060791016,-0.23341178894043,-0.312931060791016,-0.0302791595458984,-0.312931060791016,-0.421762466430664,-0.312931060791016,-0.0622272491455078,-0.312931060791016,-0.194311141967773,-0.312931060791016,-0.0870227813720703,-0.312931060791016,-0.0736713409423828
-0.313946723937988,-0.14185905456543,-0.313946723937988,-0.23341178894043,-0.313946723937988,-0.0302791595458984,-0.313946723937988,-0.42271614074707,-0.313946723937988,-0.062108039855957,-0.313946723937988,-0.196218490600586,-0.313946723937988,-0.0889301300048828,-0.313946723937988,-0.0736713409423828
-0.314884185791016,-0.143289566040039,-0.314884185791016,-0.234365463256836,-0.314884185791016,-0.0298023223876953,-0.314884185791016,-0.423192977905273,-0.314884185791016,-0.0622272491455078,-0.314884185791016,-0.198602676391602,-0.314884185791016,-0.0884532928466797,-0.314884185791016,-0.0731945037841797
-0.315899848937988,-0.142335891723633,-0.315899848937988,-0.233888626098633,-0.315899848937988,-0.0307559967041016,-0.315899848937988,-0.42271614074707,-0.315899848937988,-0.0617504119873047,-0.315899848937988,-0.200033187866211,-0.315899848937988,-0.0908374786376953,-0.315899848937988,-0.0749826431274414
-0.316915512084961,-0.144720077514648,-0.316915512084961,-0.23353099822998,-0.316915512084961,-0.0298023223876953,-0.316915512084961,-0.422239303588867,-0.316915512084961,-0.0607967376708984,-0.316915512084961,-0.197172164916992,-0.316915512084961,-0.0898838043212891,-0.316915512084961,-0.0770092010498047
-0.317852973937988,-0.145673751831055,-0.317852973937988,-0.232934951782227,-0.317852973937988,-0.0293254852294922,-0.317852973937988,-0.423192977905273,-0.317852973937988,-0.0612735748291016,-0.317852973937988,-0.200510025024414,-0.317852973937988,-0.0903606414794922,-0.317852973937988,-0.0760555267333984
-0.318868637084961,-0.147581100463867,-0.318868637084961,-0.232934951782227,-0.318868637084961,-0.0301599502563477,-0.318868637084961,-0.42414665222168,-0.318868637084961,-0.0584125518798828,-0.318868637084961,-0.203371047973633,-0.318868637084961,-0.0901222229003906,-0.318868637084961,-0.0751018524169922
-0.319884300231934,-0.147581100463867,-0.319884300231934,-0.233888626098633,-0.319884300231934,-0.0307559967041016,-0.319884300231934,-0.425100326538086,-0.319884300231934,-0.0593662261962891,-0.319884300231934,-0.205755233764648,-0.319884300231934,-0.0903606414794922,-0.319884300231934,-0.0751018524169922
-0.320821762084961,-0.14948844909668,-0.320821762084961,-0.234842300415039,-0.320821762084961,-0.0307559967041016,-0.320821762084961,-0.425577163696289,-0.320821762084961,-0.0574588775634766,-0.320821762084961,-0.209569931030273,-0.320821762084961,-0.0913739204406738,-0.320821762084961,-0.0751018524169922
-0.321837425231934,-0.148534774780273,-0.321837425231934,-0.233888626098633,-0.321837425231934,-0.0298023223876953,-0.321837425231934,-0.425815582275391,-0.321837425231934,-0.0598430633544922,-0.321837425231934,-0.20909309387207,-0.321837425231934,-0.0927448272705078,-0.321837425231934,-0.0741481781005859
-0.322853088378906,-0.14948844909668,-0.322853088378906,-0.233888626098633,-0.322853088378906,-0.0298023223876953,-0.322853088378906,-0.426054000854492,-0.322853088378906,-0.0584125518798828,-0.322853088378906,-0.212192535400391,-0.322853088378906,-0.0922679901123047,-0.322853088378906,-0.0746250152587891
-0.323868751525879,-0.150442123413086,-0.323868751525879,-0.232934951782227,-0.323868751525879,-0.0307559967041016,-0.323868751525879,-0.426530838012695,-0.323868751525879,-0.0584125518798828,-0.323868751525879,-0.215768814086914,-0.323868751525879,-0.0925064086914063,-0.323868751525879,-0.0760555267333984
-0.324806213378906,-0.148534774780273,-0.324806213378906,-0.234365463256836,-0.324806213378906,-0.0312328338623047,-0.324806213378906,-0.426530838012695,-0.324806213378906,-0.0579357147216797,-0.324806213378906,-0.214338302612305,-0.324806213378906,-0.0927448272705078,-0.324806213378906,-0.0774860382080078
-0.325821876525879,-0.149011611938477,-0.325821876525879,-0.23341178894043,-0.325821876525879,-0.0308752059936523,-0.325821876525879,-0.426530838012695,-0.325821876525879,-0.0593662261962891,-0.325821876525879,-0.218629837036133,-0.325821876525879,-0.0922679901123047,-0.325821876525879,-0.0765323638916016
-0.326837539672852,-0.14948844909668,-0.326837539672852,-0.235319137573242,-0.326837539672852,-0.0307559967041016,-0.326837539672852,-0.427007675170898,-0.326837539672852,-0.0574588775634766,-0.326837539672852,-0.219106674194336,-0.326837539672852,-0.0946521759033203,-0.326837539672852,-0.0760555267333984
