V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-1.08886241912842,-0.0009765625,-0.894789695739746,-0.0009765625,-0.335454940795898,-0.0009765625,-1.41501903533936,-0.0009765625,-0.36311149597168,-0.0009765625,-0.41508674621582,-0.0009765625,-0.222444534301758,-0.0009765625,-0.274896621704102
-0.00191402435302734,-1.06645107269287,-0.0019140243530273,-0.897650718688965,-0.0019140243530273,-0.337362289428711,-0.0019140243530273,-1.41215801239014,-0.0019140243530273,-0.345945358276367,-0.0019140243530273,-0.403165817260742,-0.0019140243530273,-0.22578239440918,-0.0019140243530273,-0.275850296020508
-0.0029296875,-1.06359004974365,-0.0029296875,-0.888113975524902,-0.0029296875,-0.328302383422852,-0.0029296875,-1.3911771774292,-0.0029296875,-0.360250473022461,-0.0029296875,-0.407934188842773,-0.0029296875,-0.227212905883789,-0.0029296875,-0.275373458862305
-0.00394535064697266,-1.04737758636475,-0.0039453506469726,-0.889544486999512,-0.0039453506469726,-0.321626663208008,-0.0039453506469726,-1.38688564300537,-0.0039453506469726,-0.350236892700195,-0.0039453506469726,-0.40125846862793,-0.0039453506469726,-0.23198127746582,-0.0039453506469726,-0.266790390014648
-0.0048828125,-1.04403972625732,-0.0048828125,-0.87714672088623,-0.0048828125,-0.326871871948242,-0.0048828125,-1.37305736541748,-0.0048828125,-0.348329544067383,-0.0048828125,-0.403642654418945,-0.0048828125,-0.228643417358398,-0.0048828125,-0.267267227172852
-0.00589847564697266,-1.024489402771,-0.0058984756469726,-0.874285697937012,-0.0058984756469726,-0.328779220581055,-0.0058984756469726,-1.3754415512085,-0.0058984756469726,-0.342607498168945,-0.0058984756469726,-0.418901443481445,-0.0058984756469726,-0.231266021728516,-0.0058984756469726,-0.280141830444336
-0.00691413879394531,-1.01733684539795,-0.0069141387939453,-0.873808860778809,-0.0069141387939453,-0.324845314025879,-0.0069141387939453,-1.3611364364624,-0.0069141387939453,-0.348806381225586,-0.0069141387939453,-0.407934188842773,-0.0069141387939453,-0.23198127746582,-0.0069141387939453,-0.27012825012207
-0.00792980194091797,-1.01304531097412,-0.0079298019409179,-0.86951732635498,-0.0079298019409179,-0.319242477416992,-0.0079298019409179,-1.34206295013428,-0.0079298019409179,-0.34642219543457,-0.0079298019409179,-0.396490097045898,-0.0079298019409179,-0.232458114624023,-0.0079298019409179,-0.259160995483398
-0.00886726379394531,-1.01876735687256,-0.0088672637939453,-0.874762535095215,-0.0088672637939453,-0.324487686157227,-0.0088672637939453,-1.33729457855225,-0.0088672637939453,-0.349283218383789,-0.0088672637939453,-0.39982795715332,-0.0088672637939453,-0.229120254516602,-0.0088672637939453,-0.26392936706543
-0.00988292694091797,-1.0092306137085,-0.0098829269409179,-0.85425853729248,-0.0098829269409179,-0.313520431518555,-0.0098829269409179,-1.34969234466553,-0.0098829269409179,-0.349283218383789,-0.0098829269409179,-0.391721725463867,-0.0098829269409179,-0.234842300415039,-0.0098829269409179,-0.255346298217773
-0.0108985900878906,-1.01161479949951,-0.0108985900878906,-0.849013328552246,-0.0108985900878906,-0.327348709106445,-0.0108985900878906,-1.33491039276123,-0.0108985900878906,-0.33116340637207,-0.0108985900878906,-0.402212142944336,-0.0108985900878906,-0.238180160522461,-0.0108985900878906,-0.268220901489258
-0.011836051940918,-0.995879173278809,-0.011836051940918,-0.852351188659668,-0.011836051940918,-0.312566757202148,-0.011836051940918,-1.32060527801514,-0.011836051940918,-0.341176986694336,-0.011836051940918,-0.39517879486084,-0.011836051940918,-0.231504440307617,-0.011836051940918,-0.26249885559082
-0.0128517150878906,-0.998740196228027,-0.0128517150878906,-0.850443840026855,-0.0128517150878906,-0.308752059936523,-0.0128517150878906,-1.30439281463623,-0.0128517150878906,-0.331640243530273,-0.0128517150878906,-0.39362907409668,-0.0128517150878906,-0.234723091125488,-0.0128517150878906,-0.266313552856445
-0.0138673782348633,-0.979666709899902,-0.0138673782348633,-0.841383934020996,-0.0138673782348633,-0.311613082885742,-0.0138673782348633,-1.29485607147217,-0.0138673782348633,-0.33879280090332,-0.0138673782348633,-0.393152236938477,-0.0138673782348633,-0.234842300415039,-0.0138673782348633,-0.268697738647461
-0.0148048400878906,-0.980620384216309,-0.0148048400878906,-0.841383934020996,-0.0148048400878906,-0.30827522277832,-0.0148048400878906,-1.29247188568115,-0.0148048400878906,-0.327825546264648,-0.0148048400878906,-0.387430191040039,-0.0148048400878906,-0.234365463256836,-0.0148048400878906,-0.268101692199707
