V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-5.57209968566895,-0.0009765625,-3.48068714141846,-0.0009765625,-1.49035930633545,-0.0009765625,-4.01331424713135,-0.0009765625,-1.4975118637085,-0.0009765625,-2.50173568725586,-0.0009765625,-1.25098705291748,-0.0009765625,-1.64342403411865
-0.00191402435302734,-5.47482490539551,-0.0019140243530273,-3.42346668243408,-0.0019140243530273,-1.43981456756592,-0.0019140243530273,-3.93415927886963,-0.0019140243530273,-1.47843837738037,-0.0019140243530273,-2.42448806762695,-0.0019140243530273,-1.23763561248779,-0.0019140243530273,-1.61433696746826
-0.0029296875,-5.38994789123535,-0.0029296875,-3.41011524200439,-0.0029296875,-1.43266201019287,-0.0029296875,-3.91890048980713,-0.0029296875,-1.45555019378662,-0.0029296875,-2.43879318237305,-0.0029296875,-1.23382091522217,-0.0029296875,-1.59717082977295
-0.00394535064697266,-5.36133766174316,-0.0039453506469726,-3.38150501251221,-0.0039453506469726,-1.42789363861084,-0.0039453506469726,-3.87836933135986,-0.0039453506469726,-1.44601345062256,-0.0039453506469726,-2.40398406982422,-0.0039453506469726,-1.23477458953857,-0.0039453506469726,-1.58191204071045
-0.0048828125,-5.30936241149902,-0.0048828125,-3.36386203765869,-0.0048828125,-1.41788005828857,-0.0048828125,-3.86024951934814,-0.0048828125,-1.44362926483154,-0.0048828125,-2.36392974853516,-0.0048828125,-1.23048305511475,-0.0048828125,-1.55807018280029
-0.00589847564697266,-5.2602481842041,-0.0058984756469726,-3.35909366607666,-0.0058984756469726,-1.39594554901123,-0.0058984756469726,-3.85452747344971,-0.0058984756469726,-1.43731117248535,-0.0058984756469726,-2.35296249389648,-0.0058984756469726,-1.23715877532959,-0.0058984756469726,-1.55616283416748
-0.00691413879394531,-5.21733283996582,-0.0069141387939453,-3.35670948028564,-0.0069141387939453,-1.42312526702881,-0.0069141387939453,-3.81208896636963,-0.0069141387939453,-1.43456935882568,-0.0069141387939453,-2.32101440429688,-0.0069141387939453,-1.24001979827881,-0.0069141387939453,-1.53899669647217
-0.00792980194091797,-5.1524829864502,-0.0079298019409179,-3.32476139068604,-0.0079298019409179,-1.36781215667725,-0.0079298019409179,-3.81065845489502,-0.0079298019409179,-1.42503261566162,-0.0079298019409179,-2.28525161743164,-0.0079298019409179,-1.24621868133545,-0.0079298019409179,-1.54185771942139
-0.00886726379394531,-5.11576652526855,-0.0088672637939453,-3.29901218414307,-0.0088672637939453,-1.37877941131592,-0.0088672637939453,-3.78967761993408,-0.0088672637939453,-1.40786647796631,-0.0088672637939453,-2.28668212890625,-0.0088672637939453,-1.24621868133545,-0.0088672637939453,-1.51706218719482
-0.00988292694091797,-5.06617546081543,-0.0098829269409179,-3.30044269561768,-0.0098829269409179,-1.390700340271,-0.0098829269409179,-3.77918720245361,-0.0098829269409179,-1.38211727142334,-0.0098829269409179,-2.26713180541992,-0.0098829269409179,-1.25217914581299,-0.0098829269409179,-1.49941921234131
-0.0108985900878906,-5.02421379089355,-0.0108985900878906,-3.29519748687744,-0.0108985900878906,-1.35255336761475,-0.0108985900878906,-3.76488208770752,-0.0108985900878906,-1.39499187469482,-0.0108985900878906,-2.24281311035156,-0.0108985900878906,-1.26195430755615,-0.0108985900878906,-1.49608135223389
-0.011836051940918,-4.96127128601074,-0.011836051940918,-3.29185962677002,-0.011836051940918,-1.36209011077881,-0.011836051940918,-3.72768878936768,-0.011836051940918,-1.38879299163818,-0.011836051940918,-2.21420288085938,-0.011836051940918,-1.2543249130249,-0.011836051940918,-1.4984655380249
-0.0128517150878906,-4.92932319641113,-0.0128517150878906,-3.26277256011963,-0.0128517150878906,-1.34635448455811,-0.0128517150878906,-3.71719837188721,-0.0128517150878906,-1.38020992279053,-0.0128517150878906,-2.20085144042969,-0.0128517150878906,-1.24764919281006,-0.0128517150878906,-1.46508693695068
-0.0138673782348633,-4.88879203796387,-0.0138673782348633,-3.24226856231689,-0.0138673782348633,-1.31965160369873,-0.0138673782348633,-3.69860172271729,-0.0138673782348633,-1.37687206268311,-0.0138673782348633,-2.1875,-0.0138673782348633,-1.2543249130249,-0.0138673782348633,-1.45316600799561
-0.0148048400878906,-4.84301567077637,-0.0148048400878906,-3.23750019073486,-0.0148048400878906,-1.31822109222412,-0.0148048400878906,-3.68906497955322,-0.0148048400878906,-1.37413024902344,-0.0148048400878906,-2.1417236328125,-0.0148048400878906,-1.26433849334717,-0.0148048400878906,-1.42884731292725
-0.0158205032348633,-4.82441902160645,-0.0158205032348633,-3.22605609893799,-0.0158205032348633,-1.32108211517334,-0.0158205032348633,-3.66045475006104,-0.0158205032348633,-1.36495113372803,-0.0158205032348633,-2.14076995849609,-0.0158205032348633,-1.24860286712646,-0.0158205032348633,-1.42598628997803
-0.0168361663818359,-4.73858833312988,-0.0168361663818359,-3.2122278213501,-0.0168361663818359,-1.31011486053467,-0.0168361663818359,-3.63518238067627,-0.0168361663818359,-1.37448787689209,-0.0168361663818359,-2.10309982299805,-0.0168361663818359,-1.23572826385498,-0.0168361663818359,-1.41168117523193
-0.0178518295288086,-4.7257137298584,-0.0178518295288086,-3.18933963775635,-0.0178518295288086,-1.3001012802124,-0.0178518295288086,-3.64138126373291,-0.0178518295288086,-1.35350704193115,-0.0178518295288086,-2.08641052246094,-0.0178518295288086,-1.25241756439209,-0.0178518295288086,-1.39451503753662
-0.0187892913818359,-4.66801643371582,-0.0187892913818359,-3.18457126617432,-0.0187892913818359,-1.27339839935303,-0.0187892913818359,-3.61038684844971,-0.0187892913818359,-1.34826183319092,-0.0187892913818359,-2.07592010498047,-0.0187892913818359,-1.27244472503662,-0.0187892913818359,-1.39689922332764
-0.0198049545288086,-4.64179039001465,-0.0198049545288086,-3.18409442901611,-0.0198049545288086,-1.25861644744873,-0.0198049545288086,-3.57986927032471,-0.0198049545288086,-1.33395671844482,-0.0198049545288086,-2.0649528503418,-0.0198049545288086,-1.2533712387085,-0.0198049545288086,-1.38259410858154
-0.0208206176757813,-4.59792137145996,-0.0208206176757813,-3.15691471099854,-0.0208206176757813,-1.26719951629639,-0.0208206176757813,-3.58559131622314,-0.0208206176757813,-1.33109569549561,-0.0208206176757813,-2.02823638916016,-0.0208206176757813,-1.25909328460693,-0.0208206176757813,-1.36685848236084
-0.0217580795288086,-4.57026481628418,-0.0217580795288086,-3.14070224761963,-0.0217580795288086,-1.268630027771,-0.0217580795288086,-3.55173587799072,-0.0217580795288086,-1.33252620697021,-0.0217580795288086,-2.00296401977539,-0.0217580795288086,-1.26243114471436,-0.0217580795288086,-1.36781215667725
-0.0227737426757813,-4.51352119445801,-0.0227737426757813,-3.14451694488525,-0.0227737426757813,-1.24478816986084,-0.0227737426757813,-3.53838443756104,-0.0227737426757813,-1.32477760314941,-0.0227737426757813,-2.00344085693359,-0.0227737426757813,-1.25813961029053,-0.0227737426757813,-1.33109569549561
-0.0237894058227539,-4.4810962677002,-0.0237894058227539,-3.13927173614502,-0.0237894058227539,-1.23525142669678,-0.0237894058227539,-3.51644992828369,-0.0237894058227539,-1.31583690643311,-0.0237894058227539,-1.98007583618164,-0.0237894058227539,-1.26100063323975,-0.0237894058227539,-1.33347988128662
-0.0247268676757813,-4.44581031799316,-0.0247268676757813,-3.10731887817383,-0.0247268676757813,-1.23477458953857,-0.0247268676757813,-3.52741718292236,-0.0247268676757813,-1.31965160369873,-0.0247268676757813,-1.96672439575195,-0.0247268676757813,-1.27864360809326,-0.0247268676757813,-1.31154537200928
