V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-2.40016937255859,-0.0009765625,-2.28954315185547,-0.0009765625,-0.898604393005371,-0.0009765625,-2.6915168762207,-0.0009765625,-0.808959007263184,-0.0009765625,-1.39260768890381,-0.0009765625,-0.726943016052246,-0.0009765625,-0.889067649841309
-0.00191402435302734,-2.33388900756836,-0.0019140243530273,-2.24996566772461,-0.0019140243530273,-0.889067649841309,-0.0019140243530273,-2.63477325439453,-0.0019140243530273,-0.796084403991699,-0.0019140243530273,-1.35779857635498,-0.0019140243530273,-0.715022087097168,-0.0019140243530273,-0.857596397399902
-0.0029296875,-2.32578277587891,-0.0029296875,-2.24853515625,-0.0029296875,-0.869994163513184,-0.0029296875,-2.62046813964844,-0.0029296875,-0.796561241149902,-0.0029296875,-1.34969234466553,-0.0029296875,-0.707869529724121,-0.0029296875,-0.851874351501465
-0.00394535064697266,-2.29860305786133,-0.0039453506469726,-2.23804473876953,-0.0039453506469726,-0.859503746032715,-0.0039453506469726,-2.60425567626953,-0.0039453506469726,-0.792627334594727,-0.0039453506469726,-1.32346630096436,-0.0039453506469726,-0.71073055267334,-0.0039453506469726,-0.852828025817871
-0.0048828125,-2.28668212890625,-0.0048828125,-2.23804473876953,-0.0048828125,-0.865702629089355,-0.0048828125,-2.59471893310547,-0.0048828125,-0.787501335144043,-0.0048828125,-1.30725383758545,-0.0048828125,-0.707869529724121,-0.0048828125,-0.844244956970215
-0.00589847564697266,-2.27094650268555,-0.0058984756469726,-2.21706390380859,-0.0058984756469726,-0.85425853729248,-0.0058984756469726,-2.58613586425781,-0.0058984756469726,-0.790362358093262,-0.0058984756469726,-1.30773067474365,-0.0058984756469726,-0.708346366882324,-0.0058984756469726,-0.83280086517334
-0.00691413879394531,-2.24185943603516,-0.0069141387939453,-2.20800399780273,-0.0069141387939453,-0.850920677185059,-0.0069141387939453,-2.56753921508789,-0.0069141387939453,-0.788455009460449,-0.0069141387939453,-1.28722667694092,-0.0069141387939453,-0.708227157592773,-0.0069141387939453,-0.81754207611084
-0.00792980194091797,-2.22946166992188,-0.0079298019409179,-2.19465255737305,-0.0079298019409179,-0.833277702331543,-0.0079298019409179,-2.56467819213867,-0.0079298019409179,-0.778799057006836,-0.0079298019409179,-1.28531932830811,-0.0079298019409179,-0.713591575622559,-0.0079298019409179,-0.810389518737793
-0.00886726379394531,-2.20943450927734,-0.0088672637939453,-2.18463897705078,-0.0088672637939453,-0.842337608337402,-0.0088672637939453,-2.54131317138672,-0.0088672637939453,-0.769858360290527,-0.0088672637939453,-1.2691068649292,-0.0088672637939453,-0.70310115814209,-0.0088672637939453,-0.820879936218262
-0.00988292694091797,-2.18988418579102,-0.0098829269409179,-2.1727180480957,-0.0098829269409179,-0.821833610534668,-0.0098829269409179,-2.52557754516602,-0.0098829269409179,-0.766520500183105,-0.0098829269409179,-1.26004695892334,-0.0098829269409179,-0.713591575622559,-0.0098829269409179,-0.80848217010498
