V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-3.84975910186768,-0.0009765625,-2.68293380737305,-0.0009765625,-1.11461162567139,-0.0009765625,-3.20126056671143,-0.0009765625,-0.844721794128418,-0.0009765625,-2.10739135742188,-0.0009765625,-1.0097074508667,-0.0009765625,-2.19083786010742
-0.00191402435302734,-3.74247074127197,-0.0019140243530273,-2.64764785766602,-0.0019140243530273,-1.0860013961792,-0.0019140243530273,-3.15977573394775,-0.0019140243530273,-0.826125144958496,-0.0019140243530273,-2.05589294433594,-0.0019140243530273,-0.994448661804199,-0.0019140243530273,-2.13600158691406
-0.0029296875,-3.69764804840088,-0.0029296875,-2.63143539428711,-0.0029296875,-1.07789516448975,-0.0029296875,-3.13402652740479,-0.0029296875,-0.811820030212402,-0.0029296875,-2.03014373779297,-0.0029296875,-0.993494987487793,-0.0029296875,-2.10882186889648
-0.00394535064697266,-3.65807056427002,-0.0039453506469726,-2.61999130249023,-0.0039453506469726,-1.06597423553467,-0.0039453506469726,-3.11494827270508,-0.0039453506469726,-0.810866355895996,-0.0039453506469726,-2.00582504272461,-0.0039453506469726,-0.989203453063965,-0.0039453506469726,-2.0802116394043
-0.0048828125,-3.61563205718994,-0.0048828125,-2.60568618774414,-0.0048828125,-1.06072902679443,-0.0048828125,-3.09873580932617,-0.0048828125,-0.804667472839355,-0.0048828125,-1.99295043945313,-0.0048828125,-0.987296104431152,-0.0048828125,-2.05636978149414
-0.00589847564697266,-3.57557773590088,-0.0058984756469726,-2.59567260742188,-0.0058984756469726,-1.05453014373779,-0.0058984756469726,-3.08013916015625,-0.0058984756469726,-0.804667472839355,-0.0058984756469726,-1.96815490722656,-0.0058984756469726,-0.986819267272949,-0.0058984756469726,-2.03777313232422
-0.00691413879394531,-3.52884769439697,-0.0069141387939453,-2.58279800415039,-0.0069141387939453,-1.04213237762451,-0.0069141387939453,-3.06774139404297,-0.0069141387939453,-0.791792869567871,-0.0069141387939453,-1.9438362121582,-0.0069141387939453,-0.986342430114746,-0.0069141387939453,-2.01440811157227
-0.00792980194091797,-3.50834369659424,-0.0079298019409179,-2.57564544677734,-0.0079298019409179,-1.03688716888428,-0.0079298019409179,-3.05057525634766,-0.0079298019409179,-0.783209800720215,-0.0079298019409179,-1.93334579467773,-0.0079298019409179,-0.986342430114746,-0.0079298019409179,-1.99056625366211
-0.00886726379394531,-3.46161365509033,-0.0088672637939453,-2.56563186645508,-0.0088672637939453,-1.024489402771,-0.0088672637939453,-3.02816390991211,-0.0088672637939453,-0.772242546081543,-0.0088672637939453,-1.90616607666016,-0.0088672637939453,-0.984911918640137,-0.0088672637939453,-1.96720123291016
-0.00988292694091797,-3.4268045425415,-0.0098829269409179,-2.55275726318359,-0.0098829269409179,-1.0097074508667,-0.0098829269409179,-3.01004409790039,-0.0098829269409179,-0.774149894714355,-0.0098829269409179,-1.88709259033203,-0.0098829269409179,-0.985865592956543,-0.0098829269409179,-1.94574356079102
-0.0108985900878906,-3.39199542999268,-0.0108985900878906,-2.54274368286133,-0.0108985900878906,-0.999693870544434,-0.0108985900878906,-2.99812316894531,-0.0108985900878906,-0.768904685974121,-0.0108985900878906,-1.86610698699951,-0.0108985900878906,-0.987772941589355,-0.0108985900878906,-1.9281005859375
-0.011836051940918,-3.35575580596924,-0.011836051940918,-2.52939224243164,-0.011836051940918,-0.996356010437012,-0.011836051940918,-2.98286437988281,-0.011836051940918,-0.76413631439209,-0.011836051940918,-1.84369564056396,-0.011836051940918,-0.983481407165527,-0.011836051940918,-1.89567565917969
-0.0128517150878906,-3.32952976226807,-0.0128517150878906,-2.52080917358398,-0.0128517150878906,-0.98395824432373,-0.0128517150878906,-2.96283721923828,-0.0128517150878906,-0.758891105651855,-0.0128517150878906,-1.83558940887451,-0.0128517150878906,-0.989203453063965,-0.0128517150878906,-1.88137054443359
-0.0138673782348633,-3.29138278961182,-0.0138673782348633,-2.5084114074707,-0.0138673782348633,-0.97632884979248,-0.0138673782348633,-2.94185638427734,-0.0138673782348633,-0.751738548278809,-0.0138673782348633,-1.81174755096436,-0.0138673782348633,-0.986819267272949,-0.0138673782348633,-1.86181545257568
-0.0148048400878906,-3.25085163116455,-0.0148048400878906,-2.4931526184082,-0.0148048400878906,-0.971083641052246,-0.0148048400878906,-2.92612075805664,-0.0148048400878906,-0.749831199645996,-0.0148048400878906,-1.79362773895264,-0.0148048400878906,-0.984911918640137,-0.0148048400878906,-1.83654308319092
-0.0158205032348633,-3.21985721588135,-0.0158205032348633,-2.48504638671875,-0.0158205032348633,-0.958685874938965,-0.0158205032348633,-2.91086196899414,-0.0158205032348633,-0.742201805114746,-0.0158205032348633,-1.77550792694092,-0.0158205032348633,-0.988726615905762,-0.0158205032348633,-1.82366847991943
-0.0168361663818359,-3.1821870803833,-0.0168361663818359,-2.47550964355469,-0.0168361663818359,-0.94581127166748,-0.0168361663818359,-2.89655685424805,-0.0168361663818359,-0.74124813079834,-0.0168361663818359,-1.76311016082764,-0.0168361663818359,-0.986342430114746,-0.0168361663818359,-1.8026876449585
-0.0178518295288086,-3.14833164215088,-0.0178518295288086,-2.46120452880859,-0.0178518295288086,-0.940566062927246,-0.0178518295288086,-2.88272857666016,-0.0178518295288086,-0.735049247741699,-0.0178518295288086,-1.74022197723389,-0.0178518295288086,-0.985865592956543,-0.0178518295288086,-1.78122997283936
