V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-1.12176418304443,-0.0009765625,-1.4059591293335,-0.0009765625,-0.535249710083008,-0.0009765625,-1.63293361663818,-0.0009765625,-0.365018844604492,-0.0009765625,-1.04880809783936,-0.0009765625,-0.46086311340332,-0.0009765625,-0.741724967956543
-0.00191402435302734,-1.09315395355225,-0.0019140243530273,-1.390700340271,-0.0019140243530273,-0.525712966918945,-0.0019140243530273,-1.61195278167725,-0.0019140243530273,-0.358819961547852,-0.0019140243530273,-1.02591991424561,-0.0019140243530273,-0.455617904663086,-0.0019140243530273,-0.726466178894043
-0.0029296875,-1.07694149017334,-0.0029296875,-1.38307094573975,-0.0029296875,-0.520467758178711,-0.0029296875,-1.60098552703857,-0.0029296875,-0.353097915649414,-0.0029296875,-1.01161479949951,-0.0029296875,-0.450372695922852,-0.0029296875,-0.716452598571777
-0.00394535064697266,-1.0712194442749,-0.0039453506469726,-1.37401103973389,-0.0039453506469726,-0.515222549438477,-0.0039453506469726,-1.5890645980835,-0.0039453506469726,-0.351667404174805,-0.0039453506469726,-0.999693870544434,-0.0039453506469726,-0.452280044555664,-0.0039453506469726,-0.711684226989746
-0.0048828125,-1.05691432952881,-0.0048828125,-1.36733531951904,-0.0048828125,-0.505685806274414,-0.0048828125,-1.58143520355225,-0.0048828125,-0.345945358276367,-0.0048828125,-0.99301815032959,-0.0048828125,-0.449895858764648,-0.0048828125,-0.700240135192871
-0.00589847564697266,-1.04403972625732,-0.0058984756469726,-1.3611364364624,-0.0058984756469726,-0.505208969116211,-0.0058984756469726,-1.57523632049561,-0.0058984756469726,-0.34642219543457,-0.0058984756469726,-0.982050895690918,-0.0058984756469726,-0.451326370239258,-0.0058984756469726,-0.692610740661621
-0.00691413879394531,-1.03354930877686,-0.0069141387939453,-1.35493755340576,-0.0069141387939453,-0.498533248901367,-0.0069141387939453,-1.56665325164795,-0.0069141387939453,-0.344991683959961,-0.0069141387939453,-0.96869945526123,-0.0069141387939453,-0.448942184448242,-0.0069141387939453,-0.68641185760498
-0.00792980194091797,-1.02735042572021,-0.0079298019409179,-1.34826183319092,-0.0079298019409179,-0.496625900268555,-0.0079298019409179,-1.56140804290771,-0.0079298019409179,-0.341653823852539,-0.0079298019409179,-0.957732200622559,-0.0079298019409179,-0.452280044555664,-0.0079298019409179,-0.679259300231934
-0.00886726379394531,-1.01590633392334,-0.0088672637939453,-1.34063243865967,-0.0088672637939453,-0.488996505737305,-0.0088672637939453,-1.55044078826904,-0.0088672637939453,-0.342130661010742,-0.0088672637939453,-0.947718620300293,-0.0088672637939453,-0.450372695922852,-0.0088672637939453,-0.670676231384277
-0.00988292694091797,-1.00684642791748,-0.0098829269409179,-1.33252620697021,-0.0098829269409179,-0.482797622680664,-0.0098829269409179,-1.54519557952881,-0.0098829269409179,-0.335931777954102,-0.0098829269409179,-0.936274528503418,-0.0098829269409179,-0.44703483581543,-0.0098829269409179,-0.665431022644043
