V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-1.85370922088623,-0.0009765625,-1.60384654998779,-0.0009765625,-0.64969539642334,-0.0009765625,-1.54805660247803,-0.0009765625,-0.693087577819824,-0.0009765625,-1.20902538299561,-0.0009765625,-0.457048416137695,-0.0009765625,-0.512838363647461
-0.00191402435302734,-1.84035778045654,-0.0019140243530273,-1.5585470199585,-0.0019140243530273,-0.606775283813477,-0.0019140243530273,-1.51944637298584,-0.0019140243530273,-0.668292045593262,-0.0019140243530273,-1.17993831634521,-0.0019140243530273,-0.471830368041992,-0.0019140243530273,-0.502824783325195
-0.0029296875,-1.81174755096436,-0.0029296875,-1.56569957733154,-0.0029296875,-0.618696212768555,-0.0029296875,-1.51610851287842,-0.0029296875,-0.653510093688965,-0.0029296875,-1.17850780487061,-0.0029296875,-0.457525253295898,-0.0029296875,-0.514745712280273
-0.00394535064697266,-1.8036413192749,-0.0039453506469726,-1.54805660247803,-0.0039453506469726,-0.618696212768555,-0.0039453506469726,-1.50323390960693,-0.0039453506469726,-0.669245719909668,-0.0039453506469726,-1.15037441253662,-0.0039453506469726,-0.46992301940918,-0.0039453506469726,-0.517606735229492
-0.0048828125,-1.79124355316162,-0.0048828125,-1.54757976531982,-0.0048828125,-0.613927841186523,-0.0048828125,-1.50752544403076,-0.0048828125,-0.664477348327637,-0.0048828125,-1.146559715271,-0.0048828125,-0.472784042358398,-0.0048828125,-0.501871109008789
-0.00589847564697266,-1.79601192474365,-0.0058984756469726,-1.54459953308105,-0.0058984756469726,-0.621557235717773,-0.0058984756469726,-1.482253074646,-0.0058984756469726,-0.668768882751465,-0.0058984756469726,-1.1618185043335,-0.0058984756469726,-0.472068786621094,-0.0058984756469726,-0.510931015014648
-0.00691413879394531,-1.76978588104248,-0.0069141387939453,-1.53995037078857,-0.0069141387939453,-0.610113143920898,-0.0069141387939453,-1.49322032928467,-0.0069141387939453,-0.676398277282715,-0.0069141387939453,-1.12128734588623,-0.0069141387939453,-0.473737716674805,-0.0069141387939453,-0.502347946166992
-0.00792980194091797,-1.76883220672607,-0.0079298019409179,-1.54281139373779,-0.0079298019409179,-0.612974166870117,-0.0079298019409179,-1.48547172546387,-0.0079298019409179,-0.662569999694824,-0.0079298019409179,-1.1017370223999,-0.0079298019409179,-0.471830368041992,-0.0079298019409179,-0.498533248901367
-0.00886726379394531,-1.72973155975342,-0.0088672637939453,-1.52087688446045,-0.0088672637939453,-0.59819221496582,-0.0088672637939453,-1.48511409759521,-0.0088672637939453,-0.642542839050293,-0.0088672637939453,-1.09267711639404,-0.0088672637939453,-0.463247299194336,-0.0088672637939453,-0.49138069152832
-0.00988292694091797,-1.74403667449951,-0.0098829269409179,-1.52564525604248,-0.0098829269409179,-0.574350357055664,-0.0098829269409179,-1.48129940032959,-0.0098829269409179,-0.657801628112793,-0.0098829269409179,-1.08933925628662,-0.0098829269409179,-0.470399856567383,-0.0098829269409179,-0.488519668579102
