V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-0.415563583374023,-0.0009765625,-0.477075576782227,-0.0009765625,-0.165224075317383,-0.0009765625,-0.714068412780762,-0.0009765625,-0.131845474243164,-0.0009765625,-0.24104118347168,-0.0009765625,-0.104665756225586,-0.0009765625,-0.141382217407227
-0.00191402435302734,-0.40745735168457,-0.0019140243530273,-0.468015670776367,-0.0019140243530273,-0.158071517944336,-0.0019140243530273,-0.704054832458496,-0.0019140243530273,-0.130414962768555,-0.0019140243530273,-0.237226486206055,-0.0019140243530273,-0.0998973846435547,-0.0019140243530273,-0.137090682983398
-0.0029296875,-0.40125846862793,-0.0029296875,-0.464200973510742,-0.0029296875,-0.156164169311523,-0.0029296875,-0.699286460876465,-0.0029296875,-0.129938125610352,-0.0029296875,-0.235795974731445,-0.0029296875,-0.0998973846435547,-0.0029296875,-0.138998031616211
-0.00394535064697266,-0.397920608520508,-0.0039453506469726,-0.46086311340332,-0.0039453506469726,-0.15568733215332,-0.0039453506469726,-0.69547176361084,-0.0039453506469726,-0.128984451293945,-0.0039453506469726,-0.234365463256836,-0.0039453506469726,-0.100851058959961,-0.0039453506469726,-0.137090682983398
-0.0048828125,-0.390768051147461,-0.0048828125,-0.458002090454102,-0.0048828125,-0.154256820678711,-0.0048828125,-0.691180229187012,-0.0048828125,-0.12660026550293,-0.0048828125,-0.233888626098633,-0.0048828125,-0.100374221801758,-0.0048828125,-0.137567520141602
-0.00589847564697266,-0.387907028198242,-0.0058984756469726,-0.457048416137695,-0.0058984756469726,-0.154256820678711,-0.0058984756469726,-0.689272880554199,-0.0058984756469726,-0.122785568237305,-0.0058984756469726,-0.23198127746582,-0.0058984756469726,-0.0994205474853516,-0.0058984756469726,-0.137090682983398
-0.00691413879394531,-0.387430191040039,-0.0069141387939453,-0.455141067504883,-0.0069141387939453,-0.152468681335449,-0.0069141387939453,-0.685935020446777,-0.0069141387939453,-0.124692916870117,-0.0069141387939453,-0.23341178894043,-0.0069141387939453,-0.0998973846435547,-0.0069141387939453,-0.137090682983398
-0.00792980194091797,-0.382184982299805,-0.0079298019409179,-0.452280044555664,-0.0079298019409179,-0.150918960571289,-0.0079298019409179,-0.684027671813965,-0.0079298019409179,-0.123739242553711,-0.0079298019409179,-0.230073928833008,-0.0079298019409179,-0.0994205474853516,-0.0079298019409179,-0.133752822875977
-0.00886726379394531,-0.378847122192383,-0.0088672637939453,-0.450372695922852,-0.0088672637939453,-0.150442123413086,-0.0088672637939453,-0.680689811706543,-0.0088672637939453,-0.121831893920898,-0.0088672637939453,-0.229120254516602,-0.0088672637939453,-0.0979900360107422,-0.0088672637939453,-0.133752822875977
-0.00988292694091797,-0.375986099243164,-0.0098829269409179,-0.447511672973633,-0.0098829269409179,-0.149965286254883,-0.0098829269409179,-0.676875114440918,-0.0098829269409179,-0.120401382446289,-0.0098829269409179,-0.228166580200195,-0.0098829269409179,-0.0994205474853516,-0.0098829269409179,-0.131845474243164
-0.0108985900878906,-0.371217727661133,-0.0108985900878906,-0.446081161499023,-0.0108985900878906,-0.146150588989258,-0.0108985900878906,-0.675444602966309,-0.0108985900878906,-0.122308731079102,-0.0108985900878906,-0.227689743041992,-0.0108985900878906,-0.0979900360107422,-0.0108985900878906,-0.131845474243164
-0.011836051940918,-0.365972518920898,-0.011836051940918,-0.44560432434082,-0.011836051940918,-0.144243240356445,-0.011836051940918,-0.674490928649902,-0.011836051940918,-0.119924545288086,-0.011836051940918,-0.231504440307617,-0.011836051940918,-0.0984668731689453,-0.011836051940918,-0.131845474243164
-0.0128517150878906,-0.365972518920898,-0.0128517150878906,-0.441312789916992,-0.0128517150878906,-0.144243240356445,-0.0128517150878906,-0.668768882751465,-0.0128517150878906,-0.120878219604492,-0.0128517150878906,-0.226736068725586,-0.0128517150878906,-0.0984668731689453,-0.0128517150878906,-0.132083892822266
-0.0138673782348633,-0.36168098449707,-0.0138673782348633,-0.439882278442383,-0.0138673782348633,-0.143289566040039,-0.0138673782348633,-0.665431022644043,-0.0138673782348633,-0.120878219604492,-0.0138673782348633,-0.230550765991211,-0.0138673782348633,-0.0970363616943359,-0.0138673782348633,-0.132322311401367
-0.0148048400878906,-0.361204147338867,-0.0148048400878906,-0.437498092651367,-0.0148048400878906,-0.140905380249023,-0.0148048400878906,-0.66352367401123,-0.0148048400878906,-0.120162963867188,-0.0148048400878906,-0.226736068725586,-0.0148048400878906,-0.101327896118164,-0.0148048400878906,-0.132322311401367
-0.0158205032348633,-0.353574752807617,-0.0158205032348633,-0.433206558227539,-0.0158205032348633,-0.141620635986328,-0.0158205032348633,-0.661139488220215,-0.0158205032348633,-0.119447708129883,-0.0158205032348633,-0.228166580200195,-0.0158205032348633,-0.0984668731689453,-0.0158205032348633,-0.132322311401367
-0.0168361663818359,-0.354528427124023,-0.0168361663818359,-0.43177604675293,-0.0168361663818359,-0.140905380249023,-0.0168361663818359,-0.65732479095459,-0.0168361663818359,-0.119447708129883,-0.0168361663818359,-0.22435188293457,-0.0168361663818359,-0.100374221801758,-0.0168361663818359,-0.128507614135742
-0.0178518295288086,-0.34642219543457,-0.0178518295288086,-0.43034553527832,-0.0178518295288086,-0.138819217681885,-0.0178518295288086,-0.65589427947998,-0.0178518295288086,-0.11754035949707,-0.0178518295288086,-0.228643417358398,-0.0178518295288086,-0.0960826873779297,-0.0178518295288086,-0.128030776977539
-0.0187892913818359,-0.346899032592773,-0.0187892913818359,-0.426054000854492,-0.0187892913818359,-0.136613845825195,-0.0187892913818359,-0.64826488494873,-0.0187892913818359,-0.115156173706055,-0.0187892913818359,-0.227689743041992,-0.0187892913818359,-0.100374221801758,-0.0187892913818359,-0.127077102661133
-0.0198049545288086,-0.344991683959961,-0.0198049545288086,-0.427007675170898,-0.0198049545288086,-0.136137008666992,-0.0198049545288086,-0.64826488494873,-0.0198049545288086,-0.11754035949707,-0.0198049545288086,-0.22435188293457,-0.0198049545288086,-0.0989437103271484,-0.0198049545288086,-0.129461288452148
-0.0208206176757813,-0.339746475219727,-0.0208206176757813,-0.421762466430664,-0.0208206176757813,-0.135660171508789,-0.0208206176757813,-0.645880699157715,-0.0208206176757813,-0.116586685180664,-0.0208206176757813,-0.223875045776367,-0.0208206176757813,-0.0994205474853516,-0.0208206176757813,-0.124692916870117
-0.0217580795288086,-0.338315963745117,-0.0217580795288086,-0.421762466430664,-0.0217580795288086,-0.13422966003418,-0.0217580795288086,-0.644927024841309,-0.0217580795288086,-0.114202499389648,-0.0217580795288086,-0.224828720092773,-0.0217580795288086,-0.0975131988525391,-0.0217580795288086,-0.127553939819336
-0.0227737426757813,-0.33259391784668,-0.0227737426757813,-0.420331954956055,-0.0227737426757813,-0.130891799926758,-0.0227737426757813,-0.640158653259277,-0.0227737426757813,-0.117063522338867,-0.0227737426757813,-0.222921371459961,-0.0227737426757813,-0.0975131988525391,-0.0227737426757813,-0.125646591186523
