V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7
-0.0009765625,-3.28232288360596,-0.0009765625,-2.28286743164063,-0.0009765625,-1.01113796234131,-0.0009765625,-2.26903915405273,-0.0009765625,-1.27101421356201,-0.0009765625,-1.6357946395874,-0.0009765625,-0.64063549041748,-0.0009765625,-0.829463005065918
-0.00191402435302734,-3.20888996124268,-0.0019140243530273,-2.25902557373047,-0.0019140243530273,-0.989203453063965,-0.0019140243530273,-2.21897125244141,-0.0019140243530273,-1.26147747039795,-0.0019140243530273,-1.60813808441162,-0.0019140243530273,-0.645880699157715,-0.0019140243530273,-0.83899974822998
-0.0029296875,-3.18123340606689,-0.0029296875,-2.25664138793945,-0.0029296875,-0.99921703338623,-0.0029296875,-2.21897125244141,-0.0029296875,-1.2695837020874,-0.0029296875,-1.54042720794678,-0.0029296875,-0.627284049987793,-0.0029296875,-0.802760124206543
-0.00394535064697266,-3.17789554595947,-0.0039453506469726,-2.21277236938477,-0.0039453506469726,-0.982527732849121,-0.0039453506469726,-2.20919609069824,-0.0039453506469726,-1.22905254364014,-0.0039453506469726,-1.56522274017334,-0.0039453506469726,-0.643019676208496,-0.0039453506469726,-0.799422264099121
-0.0048828125,-3.16311359405518,-0.0048828125,-2.19799041748047,-0.0048828125,-0.943903923034668,-0.0048828125,-2.20180511474609,-0.0048828125,-1.25623226165771,-0.0048828125,-1.5585470199585,-0.0048828125,-0.620126724243164,-0.0048828125,-0.798468589782715
-0.00589847564697266,-3.1516695022583,-0.0058984756469726,-2.21229553222656,-0.0058984756469726,-0.952963829040527,-0.0058984756469726,-2.19703674316406,-0.0058984756469726,-1.22189998626709,-0.0058984756469726,-1.52564525604248,-0.0058984756469726,-0.653986930847168,-0.0058984756469726,-0.806574821472168
-0.00691413879394531,-3.14642429351807,-0.0069141387939453,-2.19703674316406,-0.0069141387939453,-0.943903923034668,-0.0069141387939453,-2.1867847442627,-0.0069141387939453,-1.21570110321045,-0.0069141387939453,-1.54281139373779,-0.0069141387939453,-0.64969539642334,-0.0069141387939453,-0.802760124206543
-0.00792980194091797,-3.13784122467041,-0.0079298019409179,-2.17700958251953,-0.0079298019409179,-0.93818187713623,-0.0079298019409179,-2.17510223388672,-0.0079298019409179,-1.2303638458252,-0.0079298019409179,-1.48368358612061,-0.0079298019409179,-0.643973350524902,-0.0079298019409179,-0.789408683776855
-0.00886726379394531,-3.11542510986328,-0.0088672637939453,-2.1879768371582,-0.0088672637939453,-0.93055248260498,-0.0088672637939453,-2.17319488525391,-0.0088672637939453,-1.24526500701904,-0.0088672637939453,-1.49989604949951,-0.0088672637939453,-0.64206600189209,-0.0088672637939453,-0.777010917663574
-0.00988292694091797,-3.11494827270508,-0.0098829269409179,-2.19322204589844,-0.0098829269409179,-0.968222618103027,-0.0098829269409179,-2.17796325683594,-0.0098829269409179,-1.2385892868042,-0.0098829269409179,-1.48940563201904,-0.0098829269409179,-0.647311210632324,-0.0098829269409179,-0.786070823669434
-0.0108985900878906,-3.08919906616211,-0.0108985900878906,-2.17033386230469,-0.0108985900878906,-0.951056480407715,-0.0108985900878906,-2.16747283935547,-0.0108985900878906,-1.22857570648193,-0.0108985900878906,-1.44410610198975,-0.0108985900878906,-0.651125907897949,-0.0108985900878906,-0.770812034606934
-0.011836051940918,-3.07155609130859,-0.011836051940918,-2.15555191040039,-0.011836051940918,-0.922446250915527,-0.011836051940918,-2.17700958251953,-0.011836051940918,-1.23334407806396,-0.011836051940918,-1.43886089324951,-0.011836051940918,-0.654463768005371,-0.011836051940918,-0.759367942810059
-0.0128517150878906,-3.08252334594727,-0.0128517150878906,-2.16413497924805,-0.0128517150878906,-0.904803276062012,-0.0128517150878906,-2.16794967651367,-0.0128517150878906,-1.22499942779541,-0.0128517150878906,-1.43254280090332,-0.0128517150878906,-0.657086372375488,-0.0128517150878906,-0.778441429138184
-0.0138673782348633,-3.04294586181641,-0.0138673782348633,-2.16270446777344,-0.0138673782348633,-0.929598808288574,-0.0138673782348633,-2.1717643737793,-0.0138673782348633,-1.21808528900146,-0.0138673782348633,-1.43027782440186,-0.0138673782348633,-0.657801628112793,-0.0138673782348633,-0.767951011657715
-0.0148048400878906,-3.04676055908203,-0.0148048400878906,-2.13695526123047,-0.0148048400878906,-0.93961238861084,-0.0148048400878906,-2.19083786010742,-0.0148048400878906,-1.21999263763428,-0.0148048400878906,-1.41692638397217,-0.0148048400878906,-0.66495418548584,-0.0148048400878906,-0.758891105651855
-0.0158205032348633,-3.01958084106445,-0.0158205032348633,-2.11549758911133,-0.0158205032348633,-0.950579643249512,-0.0158205032348633,-2.17510223388672,-0.0158205032348633,-1.21093273162842,-0.0158205032348633,-1.40214443206787,-0.0158205032348633,-0.646357536315918,-0.0158205032348633,-0.761752128601074
-0.0168361663818359,-3.0109977722168,-0.0168361663818359,-2.12408065795898,-0.0168361663818359,-0.92435359954834,-0.0168361663818359,-2.16794967651367,-0.0168361663818359,-1.22762203216553,-0.0168361663818359,-1.41883373260498,-0.0168361663818359,-0.633959770202637,-0.0168361663818359,-0.764613151550293
