µA
-2.77257919311523
-2.68865585327148
-2.65289306640625
-2.61617660522461
-2.58756637573242
-2.55847930908203
-2.52653121948242
-2.49696731567383
-2.47360229492188
-2.44594573974609
-2.41495132446289
-2.39444732666016
-2.37298965454102
-2.33865737915039
-2.31815338134766
-2.29192733764648
-2.2633171081543
-2.24376678466797
-2.21897125244141
-2.19274520874023
-2.16794967651367
-2.14410781860352
-2.1259880065918
-2.09690093994141
-2.07258224487305
-2.05541610717773
-2.0353889465332
-2.00677871704102
-1.99151992797852
-1.96767807006836
-1.94860458374023
-1.92047119140625
-1.90378189086914
-1.88518524169922
-1.86324596405029
-1.84560298919678
-1.82509899139404
-1.8031644821167
-1.78552150726318
-1.76835536956787
-1.74832820892334
-1.73020839691162
-1.7111349105835
-1.69396877288818
-1.67584896087646
-1.65772914886475
-1.64294719696045
-1.62768840789795
-1.60575389862061
-1.59287929534912
-1.57094478607178
-1.55520915985107
-1.54614925384521
-1.5289831161499
-1.50990962982178
-1.4975118637085
-1.47843837738037
-1.47128582000732
-1.4526891708374
-1.43456935882568
-1.42503261566162
-1.41168117523193
-1.39546871185303
-1.38354778289795
-1.37162685394287
-1.36447429656982
-1.34778499603271
-1.33443355560303
-1.31726741790771
-1.30534648895264
-1.29819393157959
-1.28674983978271
-1.26719951629639
-1.25861644744873
-1.24478816986084
-1.23334407806396
-1.22809886932373
-1.21665477752686
-1.20378017425537
-1.19185924530029
-1.18518352508545
-1.17135524749756
-1.16515636444092
-1.15275859832764
-1.14322185516357
-1.13463878631592
-1.12414836883545
-1.11127376556396
-1.10602855682373
-1.09267711639404
-1.0860013961792
-1.08170986175537
-1.0707426071167
-1.05929851531982
-1.05786800384521
-1.04165554046631
-1.0407018661499
-1.03307247161865
-1.01876735687256
-1.01113796234131
-1.00589275360107
-0.996356010437012
-0.991110801696777
-0.987296104431152
-0.979666709899902
-0.96869945526123
-0.963454246520996
-0.958685874938965
-0.94724178314209
-0.944857597351074
-0.934844017028809
-0.931029319763184
-0.92435359954834
-0.921492576599121
-0.914340019226074
-0.909571647644043
-0.903372764587402
-0.89383602142334
-0.890974998474121
-0.880007743835449
-0.875716209411621
-0.874762535095215
-0.871901512145996
-0.86331844329834
-0.86331844329834
-0.850920677185059
-0.849013328552246
-0.843291282653809
-0.838046073913574
-0.835661888122559
-0.831847190856934
-0.824694633483887
-0.821356773376465
-0.813727378845215
-0.80991268157959
-0.806097984313965
-0.804667472839355
