µA
-4.4667911529541
-4.39383506774902
-4.37427997589111
-4.34853076934814
-4.32898044586182
-4.32325839996338
-4.30084705352783
-4.28654193878174
-4.25650119781494
-4.266037940979
-4.25840854644775
-4.22359943389893
-4.22264575958252
-4.19546604156494
-4.19212818145752
-4.15731906890869
-4.14062976837158
-4.13586139678955
-4.14253711700439
-4.10868167877197
-4.08722400665283
-4.08913135528564
-4.09914493560791
-4.06528949737549
-4.07673358917236
-4.06052112579346
-4.0371561050415
-4.052414894104
-4.00187015533447
-4.00091648101807
-3.99424076080322
-4.00139331817627
-3.98136615753174
-3.95323276519775
-3.93940448760986
-3.94989490509033
-3.93129825592041
-3.94083499908447
-3.90459537506104
-3.92509937286377
-3.89267444610596
-3.89362812042236
-3.88647556304932
-3.90030384063721
-3.88170719146729
-3.86358737945557
-3.87026309967041
-3.85166645050049
-3.86454105377197
-3.8230562210083
-3.82019519805908
-3.82639408111572
-3.82830142974854
-3.81649971008301
-3.80159854888916
-3.80970478057861
-3.777756690979
-3.76821994781494
-3.77441883087158
-3.7768030166626
-3.77048492431641
-3.76678943634033
-3.76392841339111
-3.75057697296143
-3.75010013580322
-3.74866962432861
-3.73674869537354
-3.69669437408447
-3.72387409210205
-3.71243000030518
-3.69526386260986
-3.68286609649658
-3.70813846588135
-3.67714405059814
-3.69717121124268
-3.68715763092041
-3.66903781890869
-3.67237567901611
-3.67332935333252
-3.6852502822876
-3.65616321563721
-3.62850666046143
-3.65044116973877
-3.62040042877197
-3.6399507522583
-3.64758014678955
-3.64948749542236
-3.61801624298096
-3.63899707794189
-3.60657215118408
-3.6246919631958
-3.64328861236572
-3.62564563751221
-3.61420154571533
-3.59894275665283
-3.62278461456299
-3.5936975479126
-3.59560489654541
-3.58559131622314
-3.59560489654541
-3.60228061676025
-3.58797550201416
-3.59608173370361
-3.58225345611572
-3.56604099273682
-3.5793924331665
-3.57176303863525
-3.57700824737549
-3.57080936431885
-3.5483980178833
-3.55507373809814
-3.5479211807251
-3.55412006378174
-3.5479211807251
-3.5486364364624
-3.54982852935791
-3.54267597198486
-3.5326623916626
-3.54982852935791
-3.51358890533447
-3.54506015777588
-3.53790760040283
-3.55745792388916
-3.52694034576416
-3.51215839385986
-3.52026462554932
-3.51692676544189
-3.51025104522705
-3.5178804397583
-3.52598667144775
-3.51549625396729
-3.51549625396729
-3.50929737091064
-3.50834369659424
-3.51692676544189
-3.51907253265381
-3.52407932281494
-3.52694034576416
-3.51168155670166
-3.50405216217041
-3.49499225616455
-3.503098487854
-3.49689960479736
-3.50405216217041
-3.50202560424805
-3.49976062774658
-3.50739002227783
-3.50595951080322
-3.49976062774658
-3.49642276763916
-3.49403858184814
-3.49666118621826
-3.49737644195557
-3.49880695343018
-3.47019672393799
-3.50691318511963
-3.47544193267822
-3.49546909332275
-3.47830295562744
-3.48545551300049
-3.4716272354126
-3.50595951080322
-3.48879337310791
-3.48545551300049
-3.49892616271973
-3.50977420806885
-3.51168155670166
-3.49546909332275
-3.49344253540039
-3.48116397857666
-3.48545551300049
-3.51883411407471
-3.4721040725708
-3.50548267364502
-3.48402500152588
-3.50882053375244
-3.49213123321533
-3.48927021026611
-3.49546909332275
-3.5021448135376
-3.49833011627197
-3.48402500152588
-3.51263523101807
-3.49356174468994
-3.48211765289307
-3.5183572769165
-3.49213123321533
-3.503098487854
-3.49356174468994
-3.48927021026611
-3.48497867584229
-3.50643634796143
-3.52264881134033
-3.53456974029541
-3.51072788238525
-3.51549625396729
-3.50119113922119
-3.52169513702393
-3.53600025177002
-3.52550983428955
-3.51597309112549
-3.52360248565674
-3.53409290313721
-3.54506015777588
-3.54553699493408
-3.54982852935791
-3.533616065979
-3.56556415557861
-3.54219913482666
-3.54029178619385
-3.55698108673096
-3.55221271514893
-3.56842517852783
-3.56508731842041
-3.56782913208008
-3.56747150421143
-3.57033252716064
-3.57796192169189
-3.57605457305908
-3.56866359710693
-3.56031894683838
-3.56031894683838
-3.58845233917236
-3.60132694244385
-3.58702182769775
-3.57271671295166
-3.57128620147705
-3.60800266265869
-3.60657215118408
-3.62135410308838
-3.61527442932129
-3.61610889434814
-3.61706256866455
-3.62755298614502
-3.63005638122559
-3.63661289215088
-3.63899707794189
-3.63422870635986
-3.64805698394775
-3.67380619049072
-3.64853382110596
-3.62993717193604
-3.64519596099854
-3.66188526153564
-3.66140842437744
-3.66367340087891
-3.66045475006104
-3.64647746086121
-3.6246919631958
-3.63708972930908
-3.64853382110596
-3.66188526153564
-3.67237567901611
-3.66951465606689
-3.63565921783447
-3.65616321563721
-3.6404275894165
-3.62946033477783
-3.64233493804932
-3.64614963531494
-3.63422870635986
-3.64758014678955
-3.6399507522583
-3.63470554351807
-3.63661289215088
-3.63375186920166
-3.61658573150635
-3.61229419708252
-3.62230777740479
-3.6094331741333
-3.63708972930908
-3.62898349761963
-3.63184452056885
-3.61885070800781
-3.6099100112915
-3.60466480255127
-3.59083652496338
-3.60704898834229
-3.61420154571533
-3.58988285064697
-3.56794834136963
-3.58320713043213
-3.59035968780518
-3.57986927032471
-3.56794834136963
-3.56747150421143
-3.56890201568604
-3.5784387588501
-3.5636568069458
-3.5936975479126
-3.58559131622314
-3.56174945831299
-3.55268955230713
-3.53933811187744
-3.52264881134033
-3.53838443756104
-3.53600025177002
-3.53838443756104
-3.53409290313721
-3.52646350860596
-3.52741718292236
-3.5249137878418
-3.52026462554932
-3.52550983428955
-3.5183572769165
-3.5178804397583
-3.533616065979
-3.50595951080322
-3.5331392288208
-3.50595951080322
-3.50643634796143
-3.49952220916748
-3.50172758102417
-3.5021448135376
-3.49880695343018
-3.52312564849854
-3.53600025177002
-3.53027820587158
-3.5021448135376
-3.51168155670166
-3.50166797637939
-3.533616065979
-3.51311206817627
-3.49737644195557
-3.47925662994385
-3.51358890533447
-3.5026216506958
-3.50429058074951
-3.49642276763916
-3.50452899932861
-3.49117755889893
-3.50023746490479
-3.49594593048096
-3.49976062774658
-3.49642276763916
-3.47734928131104
-3.4868860244751
-3.48617076873779
-3.49022388458252
-3.48038911819458
-3.4721040725708
-3.47305774688721
-3.4798526763916
-3.48640918731689
-3.4878396987915
-3.4878396987915
-3.48974704742432
-3.4878396987915
-3.48164081573486
-3.49213123321533
-3.50929737091064
-3.49308490753174
-3.50119113922119
-3.49737644195557
-3.49546909332275
-3.50834369659424
-3.50357532501221
-3.4873628616333
-3.49689960479736
-3.48879337310791
-3.51120471954346
-3.51120471954346
-3.48640918731689
-3.48497867584229
-3.50119113922119
-3.51454257965088
-3.48164081573486
-3.52837085723877
-3.51025104522705
-3.53123188018799
-3.5174036026001
-3.52932453155518
-3.51692676544189
-3.48927021026611
-3.53552341461182
-3.51406574249268
-3.53933811187744
-3.50882053375244
-3.5479211807251
-3.52312564849854
-3.53123188018799
-3.53075504302979
-3.53075504302979
-3.53147029876709
-3.53504657745361
-3.52932453155518
-3.53552341461182
-3.53552341461182
-3.53981494903564
-3.53886127471924
-3.55280876159668
-3.5631799697876
-3.56937885284424
-3.52932453155518
-3.55507373809814
-3.54124546051025
-3.57557773590088
-3.56079578399658
-3.55078220367432
-3.54649066925049
-3.55984210968018
-3.56890201568604
-3.57378959655762
-3.58225345611572
-3.58416080474854
-3.58320713043213
-3.58225345611572
-3.58416080474854
-3.57748508453369
-3.594651222229
-3.60609531402588
-3.59274387359619
-3.58368396759033
-3.61277103424072
-3.63756656646729
-3.60752582550049
-3.62373828887939
-3.63041400909424
-3.62087726593018
-3.64233493804932
-3.6394739151001
-3.61420154571533
-3.6399507522583
-3.6246919631958
-3.68334293365479
-3.67142200469971
-3.66140842437744
-3.67380619049072
-3.69144916534424
-3.67142200469971
-3.65950107574463
-3.64948749542236
-3.66140842437744
-3.70384693145752
-3.67952823638916
-3.69764804840088
-3.69335651397705
-3.69192600250244
-3.71243000030518
-3.7005090713501
-3.73388767242432
-3.74533176422119
-3.72721195220947
-3.74247074127197
-3.76106739044189
-3.73817920684814
-3.75200748443604
-3.79539966583252
-3.74962329864502
-3.77060413360596
-3.77012729644775
-3.77823352813721
-3.78014087677002
-3.79873752593994
-3.82067203521729
-3.81542682647705
-3.83354663848877
-3.83545398712158
-3.84451389312744
-3.81447315216064
-3.85452747344971
-3.87026309967041
-3.84928226470947
-3.89172077178955
-3.86787891387939
-3.89648914337158
-3.90030384063721
-3.90030384063721
-3.91556262969971
-3.91222476959229
-3.91842365264893
-3.95704746246338
-3.95800113677979
-3.96706104278564
-3.96944522857666
-3.97659778594971
-3.97850513458252
-3.98088932037354
-4.01331424713135
-4.01617527008057
-4.04287815093994
-4.04478549957275
-4.02761936187744
-4.06290531158447
-4.08483982086182
-4.0819787979126
-4.10105228424072
-4.09533023834229
-4.12060260772705
-4.1287088394165
-4.1364574432373
-4.14444446563721
-4.15207386016846
-4.17782306671143
-4.20643329620361
-4.20691013336182
-4.21549320220947
-4.23599720001221
-4.28177356719971
-4.2498254776001
-4.30037021636963
-4.29703235626221
-4.30466175079346
-4.31801319122314
""
