µA
-0.253915786743164
-0.252008438110352
-0.250101089477539
-0.247716903686523
-0.24867057800293
-0.248193740844727
-0.24867057800293
-0.249624252319336
-0.250101089477539
-0.250577926635742
-0.249147415161133
-0.252485275268555
-0.251054763793945
-0.252485275268555
-0.253915786743164
-0.253438949584961
-0.25486946105957
-0.255346298217773
-0.258207321166992
-0.25486946105957
-0.259160995483398
-0.258207321166992
-0.260591506958008
-0.260591506958008
-0.262618064880371
-0.264406204223633
-0.264883041381836
-0.264883041381836
-0.267267227172852
-0.271081924438477
-0.271081924438477
-0.27155876159668
-0.272512435913086
-0.275373458862305
-0.275850296020508
-0.27775764465332
-0.280141830444336
-0.282049179077148
-0.283479690551758
-0.285863876342773
-0.291585922241211
-0.289201736450195
-0.29301643371582
-0.293970108032227
-0.295877456665039
-0.298261642456055
-0.30207633972168
-0.305891036987305
-0.306844711303711
-0.307321548461914
-0.312566757202148
-0.315427780151367
-0.318288803100586
-0.320672988891602
-0.32496452331543
-0.327348709106445
-0.331640243530273
-0.33259391784668
-0.336885452270508
-0.341176986694336
-0.345945358276367
-0.346899032592773
-0.353097915649414
-0.357866287231445
-0.358819961547852
-0.363588333129883
-0.368833541870117
-0.373125076293945
-0.37837028503418
-0.382184982299805
-0.386953353881836
-0.39362907409668
-0.399351119995117
-0.403642654418945
-0.410318374633789
-0.415563583374023
-0.420808792114258
-0.429391860961914
-0.435590744018555
-0.442743301391602
-0.447511672973633
-0.455617904663086
-0.459909439086914
-0.468969345092773
-0.477075576782227
-0.485658645629883
-0.493288040161133
-0.502347946166992
-0.511884689331055
-0.519990921020508
-0.53095817565918
-0.538110733032227
-0.548601150512695
-0.559568405151367
-0.56910514831543
-0.579595565795898
-0.591039657592773
-0.601053237915039
-0.61345100402832
-0.626330375671387
-0.640158653259277
-0.650649070739746
-0.66495418548584
-0.67878246307373
-0.692610740661621
-0.706915855407715
-0.720744132995605
-0.737433433532715
-0.753169059753418
-0.768427848815918
-0.78702449798584
-0.803713798522949
-0.822787284851074
-0.839953422546387
-0.857596397399902
-0.87857723236084
-0.900511741638184
-0.921492576599121
-0.940566062927246
-0.964407920837402
-0.98538875579834
-1.01113796234131
-1.03641033172607
-1.05786800384521
-1.0864782333374
-1.11127376556396
-1.13988399505615
-1.16801738739014
-1.19662761688232
-1.22619152069092
-1.25718593597412
-1.28627300262451
-1.31774425506592
-1.34969234466553
-1.38545513153076
-1.41978740692139
-1.45316600799561
-1.49226665496826
-1.53041362762451
-1.56283855438232
-1.60003185272217
-1.64151668548584
-1.68538570404053
-1.72162532806396
-1.76692485809326
-1.80507183074951
-1.8494176864624
-1.89329147338867
-1.94240570068359
-1.98389053344727
-2.02871322631836
-2.07639694213867
-2.12169647216797
-2.16842651367188
-2.21706390380859
-2.26188659667969
-2.31481552124023
-2.36392974853516
-2.41209030151367
-2.45882034301758
-2.50984191894531
-2.55561828613281
-2.60568618774414
-2.65432357788086
-2.706298828125
-2.74873733520508
-2.80071258544922
-2.8441047668457
-2.89131164550781
-2.93613433837891
-2.9804801940918
-3.0267333984375
-3.06678771972656
-3.11161041259766
-3.1521463394165
-3.19363117218018
-3.23559284210205
-3.27183246612549
-3.30759525299072
-3.34002017974854
-3.37530612945557
-3.41011524200439
-3.43634128570557
-3.46638202667236
-3.49356174468994
-3.52074146270752
-3.54649066925049
-3.56604099273682
-3.58511447906494
-3.60228061676025
-3.62040042877197
-3.63899707794189
-3.64996433258057
-3.66140842437744
-3.6709451675415
-3.68000507354736
-3.69049549102783
-3.69335651397705
-3.69383335113525
-3.69526386260986
-3.69669437408447
-3.69621753692627
""
